   W                 E1+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.110    0.191    0.014    0.209
1493.809   -0.025    0.184   -0.066    0.181
1500.077   -0.131    0.167    0.121    0.145
1506.319   -0.049    0.148   -0.089    0.146
1512.535   -0.014    0.207   -0.027    0.142
1518.726   -0.032    0.194    0.011    0.121
1524.891   -0.167    0.215    0.052    0.121
1531.032   -0.060    0.222    0.024    0.128
1537.148   -0.081    0.191   -0.014    0.106
1543.240   -0.027    0.139   -0.042    0.087
1549.308   -0.048    0.207    0.061    0.095
1555.352    0.003    0.154    0.024    0.088
1561.373   -0.150    0.213   -0.025    0.126
1567.371   -0.086    0.168   -0.032    0.113
1573.346   -0.122    0.186   -0.035    0.136
1579.298   -0.268    0.173   -0.084    0.157
1585.228   -0.166    0.141   -0.024    0.099
1591.136    0.033    0.140   -0.003    0.114
1597.022   -0.135    0.117   -0.034    0.101
1602.886   -0.013    0.207   -0.040    0.213
1608.729   -0.109    0.183   -0.064    0.135
1614.551   -0.042    0.106    0.002    0.122
1620.352   -0.111    0.133    0.033    0.115
1626.132   -0.027    0.181   -0.067    0.191
1631.892   -0.000    0.132   -0.082    0.145
1637.631   -0.025    0.124    0.014    0.074
1643.351    0.109    0.161    0.025    0.324
1649.050    0.019    0.128    0.041    0.120
1654.730   -0.121    0.150    0.031    0.216
1660.391    0.157    0.135    0.057    0.294
1666.032   -0.104    0.150   -0.079    0.180
1671.655   -0.221    0.241   -0.114    0.545
1677.258    0.167    0.100    0.113    0.167
1682.843    0.160    0.188    0.086    0.287
1688.409   -0.000    0.140    0.019    0.131
1693.957    0.010    0.161   -0.054    0.240
1699.487   -0.004    0.161    0.266    0.220
1704.999    0.073    0.148    0.294    0.280
1710.493   -0.006    0.167    0.108    0.098
1715.970    0.061    0.305    0.315    0.357
1721.429    0.138    0.085    0.568    0.126
1726.871    0.069    0.156    0.489    0.142
1732.296    0.165    0.104    0.258    0.089
1737.704    0.027    0.171    0.183    0.121
1743.095   -0.238    0.407   -0.026    0.114
1748.469   -0.058    0.250    0.139    0.187
1753.827    0.032    0.141    0.146    0.083
1759.169    0.177    0.110    0.212    0.096
1764.495    0.124    0.530    0.125    0.347
1769.804    0.022    0.301    0.427    0.377
1775.098   -0.058    0.095    0.021    0.110
1780.376   -0.101    0.289   -0.082    0.202
1785.638   -0.014    0.085   -0.090    0.106
1790.885   -0.193    0.799   -0.023    0.437
1796.116    0.043    0.075    0.451    0.184
1801.333   -0.026    0.070   -0.137    0.067
1806.534    0.128    0.119    0.213    0.068
1811.720   -0.224    0.080    0.249    0.061
1816.892    0.082    0.076    0.161    0.094
1822.049    0.247    0.133    0.206    0.109
1827.191   -0.055    0.114    0.296    0.107
1832.319    0.172    0.078    0.088    0.182
1837.432   -0.017    0.373    0.206    0.136
1842.532    0.020    0.164    0.279    0.199
1847.617   -0.244    0.123    0.059    0.125
1852.688   -0.081    0.121    0.024    0.260
1857.746    0.036    0.169    0.126    0.083
1862.790    0.110    0.123   -0.002    0.167
1867.820   -0.112    0.133   -0.084    0.155
1872.836   -0.047    0.080   -0.082    0.124
1877.840    0.067    0.048    0.238    0.097
1882.829    0.057    0.109    0.054    0.086
1887.806   -0.067    0.091   -0.104    0.150
1892.770   -0.150    0.101    0.134    0.067
1897.721    0.102    0.105    0.034    0.111
1902.658   -0.126    0.048   -0.063    0.108
1907.583   -0.071    0.084   -0.022    0.084
1912.496   -0.095    0.155    0.181    0.053
1917.395    0.028    0.066    0.133    0.101
1922.283    0.113    0.159   -0.031    0.088
