   W                 M1-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.402    0.694    0.221    0.697
1493.809   -0.368    0.625    0.052    0.632
1500.077    0.326    0.522    0.069    0.496
1506.319    0.195    0.630   -0.459    0.525
1512.535    0.207    0.559   -0.183    0.535
1518.726    0.049    0.519    0.244    0.487
1524.891    0.086    0.609    0.155    0.510
1531.032    0.126    0.644    0.055    0.533
1537.148   -0.183    0.537    0.052    0.440
1543.240    0.027    0.449   -0.128    0.375
1549.308   -0.171    0.547    0.318    0.431
1555.352   -0.050    0.434    0.199    0.392
1561.373    0.113    0.569    0.174    0.507
1567.371    0.044    0.531    0.233    0.474
1573.346    0.014    0.578    0.303    0.477
1579.298   -0.166    0.422    0.328    0.554
1585.228   -0.061    0.388    0.341    0.365
1591.136    0.151    0.340    0.103    0.379
1597.022   -0.034    0.329    0.447    0.338
1602.886    0.019    0.718    0.086    0.590
1608.729   -0.007    0.560    0.221    0.503
1614.551    0.022    0.403    0.267    0.388
1620.352   -0.470    0.407    0.419    0.430
1626.132   -0.278    0.687    0.116    0.617
1631.892    0.106    0.604    0.091    0.688
1637.631   -0.092    0.408    0.581    0.388
1643.351    0.084    0.657   -0.134    0.748
1649.050   -0.011    0.495    0.440    0.551
1654.730   -0.567    0.384    0.603    0.630
1660.391    0.438    0.893    0.134    0.806
1666.032   -0.601    0.390    0.206    0.674
1671.655   -0.865    0.361    0.331    0.814
1677.258   -0.135    0.485   -0.081    0.477
1682.843   -0.324    0.321   -0.675    0.912
1688.409    0.319    0.344    0.198    0.288
1693.957    1.157    0.292    0.056    1.098
1699.487   -0.539    1.602   -0.228    0.602
1704.999   -0.005    0.685   -0.368    0.906
1710.493    0.232    0.706   -0.084    0.458
1715.970   -0.381    0.723   -0.411    0.625
1721.429    0.475    0.605   -0.389    0.554
1726.871    0.943    0.659    1.160    0.307
1732.296    0.688    0.405    0.106    0.285
1737.704    0.413    0.932   -0.583    0.348
1743.095    0.840    0.483   -0.993    0.751
1748.469    1.274    0.475    0.271    0.627
1753.827    1.338    0.304   -0.099    0.357
1759.169    0.484    0.470   -0.309    0.272
1764.495    0.758    0.600   -0.897    0.726
1769.804    0.270    1.441   -0.181    0.586
1775.098    0.301    0.368   -1.010    0.378
1780.376    1.056    0.488   -0.504    0.393
1785.638    0.537    0.526   -0.764    0.307
1790.885    0.208    0.457   -0.935    1.329
1796.116    1.246    0.472    0.502    0.328
1801.333    0.945    0.309   -0.555    0.355
1806.534    0.707    0.269    0.806    0.285
1811.720    0.843    0.247    0.279    0.239
1816.892    0.506    1.308   -0.563    0.467
1822.049    0.481    0.683    0.190    0.305
1827.191    0.867    0.353    0.323    0.307
1832.319    0.907    0.453   -0.741    0.437
1837.432   -0.205    0.331   -0.575    0.379
1842.532    0.749    0.586    0.542    0.392
1847.617    0.683    0.291   -0.413    0.236
1852.688    0.315    0.448    0.194    0.321
1857.746    0.844    0.443   -0.837    0.177
1862.790    1.219    0.453    0.358    0.774
1867.820    1.129    0.542   -0.246    0.361
1872.836    0.590    0.304   -0.108    0.494
1877.840    0.972    0.189    0.202    0.137
1882.829    1.303    0.534   -0.818    0.438
1887.806    0.020    0.303   -0.078    0.193
1892.770    0.103    0.292    0.486    0.280
1897.721    0.553    0.318   -0.529    0.854
1902.658   -0.277    0.159   -0.144    0.169
1907.583    0.675    0.161   -0.286    0.276
1912.496    0.548    0.270   -0.017    0.247
1917.395    1.189    0.202    0.043    0.195
1922.283    1.348    0.674   -0.676    1.025
