   W                 E2-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.119    0.339    0.024    0.395
1493.809    0.395    0.300    0.015    0.314
1500.077   -0.105    0.365    0.116    0.268
1506.319    0.060    0.557    0.135    0.269
1512.535    0.163    0.406    0.268    0.231
1518.726    0.030    0.393    0.543    0.184
1524.891    0.087    0.384    0.492    0.178
1531.032   -0.178    0.356    0.519    0.159
1537.148    0.056    0.374    0.580    0.136
1543.240   -0.064    0.284    0.569    0.130
1549.308   -0.226    0.403    0.547    0.158
1555.352   -0.065    0.341    0.537    0.145
1561.373   -0.106    0.363    0.622    0.196
1567.371   -0.226    0.339    0.520    0.167
1573.346   -0.207    0.343    0.513    0.188
1579.298   -0.412    0.567    0.453    0.382
1585.228   -0.508    0.238    0.437    0.174
1591.136   -0.377    0.286    0.349    0.204
1597.022   -0.485    0.208    0.349    0.153
1602.886   -0.226    0.367    0.414    0.292
1608.729   -0.295    0.249    0.518    0.204
1614.551   -0.303    0.187    0.469    0.198
1620.352   -0.477    0.263    0.499    0.246
1626.132   -0.475    0.285    0.303    0.337
1631.892   -0.692    0.223    0.047    0.242
1637.631   -0.307    0.151    0.572    0.147
1643.351   -0.362    0.196    0.200    0.364
1649.050   -0.312    0.222    0.331    0.344
1654.730   -0.664    0.163    0.075    0.221
1660.391   -0.106    0.412    0.554    0.494
1666.032   -0.412    0.200    0.597    0.214
1671.655   -0.702    0.308    0.350    0.198
1677.258   -0.444    0.285    0.265    0.301
1682.843   -0.631    0.214    0.217    0.205
1688.409   -0.281    0.221    0.636    0.241
1693.957   -0.149    0.390    0.762    0.298
1699.487   -0.985    0.532   -0.221    0.251
1704.999   -0.180    0.242    0.826    0.249
1710.493   -0.468    0.181    0.428    0.162
1715.970   -0.318    0.343    0.655    0.353
1721.429   -0.042    0.322    0.519    0.181
1726.871   -0.694    0.297    0.546    0.259
1732.296   -0.448    0.173    0.003    0.132
1737.704    0.130    0.198    0.942    0.267
1743.095   -0.216    0.253    0.870    0.341
1748.469   -0.464    0.298   -0.180    0.118
1753.827    0.063    0.167    0.543    0.367
1759.169   -0.199    0.279    0.102    0.243
1764.495   -0.451    0.352   -0.027    0.324
1769.804   -0.615    0.625    0.320    0.392
1775.098   -0.299    0.320    0.262    0.250
1780.376   -0.681    0.381    0.109    0.394
1785.638    0.051    0.126    0.774    0.249
1790.885   -0.344    1.019    0.781    0.754
1796.116   -0.109    0.569    0.688    0.285
1801.333   -0.096    0.116    0.287    0.229
1806.534   -0.157    0.162    0.123    0.258
1811.720   -0.217    0.173    0.419    0.343
1816.892    0.181    0.163    0.634    0.272
1822.049   -0.369    0.281    0.067    0.183
1827.191    0.046    0.155   -0.007    0.118
1832.319    0.338    0.125    0.731    0.215
1837.432   -0.407    0.506    0.088    0.433
1842.532    0.169    0.136    0.133    0.207
1847.617   -0.140    0.164    0.193    0.184
1852.688   -0.304    0.499    0.028    0.159
1857.746    0.423    0.057    0.983    0.217
1862.790    0.177    0.116    0.041    0.227
1867.820   -0.000    0.293   -0.202    0.133
1872.836    0.207    0.106    0.244    0.138
1877.840    0.264    0.076    0.221    0.182
1882.829    0.312    0.032    0.481    0.242
1887.806   -0.302    0.417    0.028    0.129
1892.770    0.163    0.139    0.273    0.263
1897.721    0.140    0.148    0.238    0.319
1902.658   -0.581    0.225   -0.015    0.153
1907.583    0.197    0.081    0.128    0.078
1912.496    0.179    0.237    0.210    0.247
1917.395    0.276    0.113    0.387    0.168
1922.283    0.294    0.117    0.602    0.122
