   W                 M3-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.030    0.130   -0.021    0.155
1493.809    0.111    0.113   -0.119    0.097
1500.077    0.204    0.086   -0.022    0.081
1506.319   -0.028    0.122   -0.037    0.083
1512.535   -0.112    0.109    0.073    0.096
1518.726   -0.079    0.130   -0.033    0.077
1524.891    0.129    0.100   -0.050    0.107
1531.032   -0.040    0.131    0.043    0.075
1537.148   -0.041    0.105   -0.011    0.076
1543.240    0.002    0.107   -0.006    0.070
1549.308    0.058    0.124    0.095    0.073
1555.352    0.067    0.087   -0.002    0.062
1561.373   -0.032    0.165    0.038    0.088
1567.371   -0.084    0.081    0.041    0.087
1573.346   -0.073    0.099    0.008    0.061
1579.298   -0.015    0.092   -0.037    0.063
1585.228   -0.008    0.063   -0.033    0.063
1591.136    0.078    0.060   -0.012    0.061
1597.022   -0.098    0.053   -0.027    0.070
1602.886    0.040    0.080    0.092    0.083
1608.729   -0.005    0.064    0.013    0.062
1614.551   -0.003    0.073    0.074    0.057
1620.352    0.062    0.068    0.073    0.054
1626.132   -0.045    0.070   -0.009    0.095
1631.892   -0.044    0.111    0.073    0.086
1637.631    0.038    0.036   -0.020    0.046
1643.351   -0.025    0.075    0.069    0.056
1649.050   -0.021    0.064   -0.064    0.059
1654.730    0.090    0.048   -0.028    0.081
1660.391   -0.037    0.051   -0.045    0.040
1666.032   -0.006    0.035   -0.124    0.040
1671.655    0.009    0.030   -0.050    0.041
1677.258   -0.097    0.029    0.019    0.027
1682.843    0.125    0.038    0.096    0.055
1688.409    0.023    0.059    0.025    0.063
1693.957   -0.112    0.027   -0.014    0.095
1699.487    0.095    0.136    0.126    0.090
1704.999    0.051    0.055    0.066    0.050
1710.493   -0.158    0.031   -0.003    0.048
1715.970    0.100    0.077   -0.052    0.037
1721.429   -0.117    0.059    0.068    0.043
1726.871   -0.025    0.046    0.112    0.066
1732.296   -0.078    0.032   -0.071    0.033
1737.704   -0.213    0.053    0.053    0.039
1743.095   -0.056    0.090    0.031    0.041
1748.469   -0.097    0.053    0.064    0.063
1753.827   -0.226    0.078    0.037    0.098
1759.169   -0.151    0.025   -0.057    0.028
1764.495    0.100    0.074    0.133    0.080
1769.804    0.023    0.048   -0.054    0.095
1775.098   -0.025    0.055    0.085    0.042
1780.376    0.007    0.045    0.018    0.059
1785.638   -0.012    0.032    0.000    0.034
1790.885   -0.065    0.143   -0.075    0.063
1796.116   -0.034    0.060    0.046    0.059
1801.333   -0.100    0.041   -0.047    0.032
1806.534    0.006    0.023   -0.134    0.048
1811.720   -0.164    0.076   -0.290    0.065
1816.892   -0.086    0.062    0.064    0.123
1822.049   -0.054    0.031    0.011    0.051
1827.191   -0.143    0.043   -0.140    0.070
1832.319   -0.071    0.036   -0.118    0.038
1837.432    0.054    0.020   -0.053    0.027
1842.532    0.041    0.050   -0.114    0.036
1847.617   -0.199    0.050   -0.093    0.040
1852.688    0.045    0.063   -0.030    0.021
1857.746   -0.104    0.023   -0.094    0.045
1862.790    0.030    0.026   -0.056    0.051
1867.820   -0.017    0.086    0.023    0.045
1872.836    0.012    0.040   -0.106    0.033
1877.840    0.024    0.017   -0.062    0.020
1882.829   -0.154    0.048   -0.147    0.055
1887.806    0.073    0.025   -0.086    0.017
1892.770    0.139    0.037    0.011    0.030
1897.721    0.033    0.051   -0.089    0.049
1902.658    0.081    0.026   -0.085    0.030
1907.583    0.019    0.030   -0.018    0.026
1912.496   -0.050    0.060   -0.150    0.029
1917.395    0.011    0.043   -0.050    0.022
1922.283   -0.021    0.099   -0.080    0.022
