   W                 M2-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.116    0.222    0.109    0.281
1493.809   -0.159    0.307   -0.051    0.269
1500.077    0.223    0.198    0.156    0.176
1506.319    0.255    0.242    0.165    0.214
1512.535   -0.076    0.214    0.226    0.180
1518.726   -0.069    0.219    0.158    0.163
1524.891    0.060    0.238    0.301    0.173
1531.032   -0.076    0.215    0.270    0.144
1537.148   -0.033    0.217    0.203    0.133
1543.240   -0.035    0.193    0.268    0.131
1549.308    0.025    0.212    0.318    0.146
1555.352   -0.152    0.165    0.346    0.133
1561.373   -0.237    0.198    0.200    0.192
1567.371   -0.065    0.189    0.295    0.132
1573.346   -0.231    0.163    0.305    0.128
1579.298   -0.272    0.185    0.262    0.161
1585.228   -0.203    0.131    0.193    0.121
1591.136   -0.180    0.124    0.332    0.125
1597.022   -0.197    0.114    0.217    0.120
1602.886   -0.199    0.207    0.284    0.207
1608.729   -0.251    0.152    0.111    0.158
1614.551   -0.269    0.140    0.176    0.122
1620.352   -0.244    0.148    0.009    0.104
1626.132   -0.366    0.164   -0.004    0.145
1631.892   -0.185    0.189    0.046    0.213
1637.631   -0.134    0.078    0.253    0.087
1643.351   -0.208    0.163    0.257    0.245
1649.050   -0.222    0.095    0.464    0.134
1654.730   -0.291    0.203    0.275    0.172
1660.391   -0.337    0.183   -0.115    0.184
1666.032   -0.235    0.085    0.196    0.123
1671.655   -0.329    0.114    0.249    0.088
1677.258   -0.207    0.117   -0.112    0.079
1682.843    0.088    0.094    0.112    0.198
1688.409   -0.275    0.098   -0.043    0.124
1693.957    0.001    0.100   -0.051    0.162
1699.487   -0.349    0.192    0.048    0.313
1704.999    0.023    0.154   -0.206    0.190
1710.493   -0.281    0.263   -0.280    0.056
1715.970    0.073    0.073    0.017    0.188
1721.429   -0.152    0.161    0.244    0.222
1726.871   -0.081    0.176    0.124    0.122
1732.296   -0.194    0.118   -0.082    0.107
1737.704   -0.178    0.213    0.028    0.133
1743.095    0.232    0.155    0.287    0.110
1748.469   -0.040    0.122   -0.084    0.258
1753.827   -0.220    0.114   -0.239    0.110
1759.169   -0.347    0.096   -0.151    0.061
1764.495   -0.165    0.159    0.048    0.308
1769.804    0.135    0.301   -0.035    0.143
1775.098   -0.242    0.120   -0.233    0.121
1780.376   -0.030    0.149   -0.130    0.129
1785.638   -0.074    0.110   -0.135    0.124
1790.885    0.083    0.187    0.114    0.330
1796.116   -0.090    0.085   -0.048    0.234
1801.333    0.023    0.101   -0.089    0.049
1806.534   -0.008    0.080   -0.018    0.123
1811.720    0.019    0.117    0.074    0.093
1816.892   -0.361    0.133   -0.280    0.143
1822.049   -0.006    0.120   -0.005    0.078
1827.191    0.006    0.153   -0.059    0.140
1832.319   -0.256    0.155   -0.083    0.104
1837.432    0.115    0.201   -0.145    0.203
1842.532    0.309    0.137    0.333    0.195
1847.617    0.143    0.105   -0.159    0.098
1852.688    0.054    0.121   -0.129    0.079
1857.746   -0.191    0.069    0.088    0.157
1862.790    0.213    0.124    0.099    0.164
1867.820    0.031    0.174   -0.116    0.091
1872.836    0.123    0.111   -0.061    0.081
1877.840    0.177    0.040   -0.061    0.068
1882.829   -0.070    0.174    0.075    0.042
1887.806    0.036    0.058   -0.144    0.050
1892.770    0.288    0.048    0.015    0.161
1897.721    0.157    0.186   -0.078    0.133
1902.658    0.021    0.029   -0.142    0.079
1907.583    0.265    0.065   -0.073    0.059
1912.496    0.224    0.091   -0.051    0.115
1917.395    0.355    0.098    0.025    0.098
1922.283    0.091    0.095   -0.085    0.056
