   W                 E5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.029    0.039    0.009    0.040
1493.809    0.002    0.034    0.001    0.031
1500.077   -0.054    0.027    0.012    0.032
1506.319    0.049    0.033   -0.026    0.029
1512.535    0.065    0.036   -0.034    0.033
1518.726    0.083    0.028   -0.017    0.021
1524.891    0.010    0.032    0.018    0.020
1531.032    0.009    0.049   -0.002    0.022
1537.148    0.044    0.034   -0.021    0.021
1543.240   -0.033    0.021   -0.004    0.016
1549.308   -0.019    0.023   -0.032    0.016
1555.352   -0.029    0.024   -0.002    0.020
1561.373    0.048    0.025   -0.006    0.019
1567.371   -0.022    0.023   -0.005    0.017
1573.346   -0.023    0.019   -0.024    0.019
1579.298   -0.018    0.022   -0.006    0.018
1585.228    0.017    0.022    0.027    0.015
1591.136   -0.038    0.017   -0.023    0.013
1597.022    0.042    0.014    0.003    0.016
1602.886   -0.004    0.019   -0.001    0.026
1608.729    0.007    0.018    0.031    0.014
1614.551    0.015    0.018    0.018    0.018
1620.352   -0.000    0.013   -0.024    0.013
1626.132    0.021    0.012    0.002    0.016
1631.892    0.006    0.013   -0.005    0.014
1637.631   -0.004    0.009   -0.001    0.010
1643.351    0.008    0.010    0.010    0.012
1649.050    0.015    0.006    0.002    0.008
1654.730   -0.015    0.007   -0.001    0.008
1660.391   -0.005    0.006    0.015    0.009
1666.032    0.002    0.005    0.002    0.008
1671.655    0.018    0.009    0.027    0.012
1677.258    0.001    0.008    0.002    0.009
1682.843   -0.004    0.008   -0.005    0.006
1688.409    0.002    0.005    0.005    0.007
1693.957    0.007    0.005   -0.008    0.007
1699.487    0.001    0.009   -0.010    0.008
1704.999    0.013    0.005   -0.000    0.012
1710.493    0.012    0.005   -0.001    0.007
1715.970    0.012    0.012    0.030    0.013
1721.429    0.008    0.004   -0.000    0.006
1726.871   -0.001    0.007    0.008    0.010
1732.296    0.014    0.008    0.015    0.006
1737.704   -0.017    0.008   -0.005    0.005
1743.095   -0.016    0.007   -0.016    0.006
1748.469   -0.013    0.007    0.001    0.012
1753.827   -0.002    0.006    0.000    0.007
1759.169   -0.007    0.006    0.021    0.007
1764.495   -0.017    0.015    0.010    0.009
1769.804    0.010    0.008    0.011    0.009
1775.098    0.002    0.004   -0.017    0.008
1780.376   -0.013    0.008   -0.006    0.011
1785.638    0.011    0.005   -0.011    0.006
1790.885   -0.000    0.015    0.003    0.022
1796.116   -0.006    0.011    0.019    0.008
1801.333    0.002    0.005   -0.011    0.006
1806.534   -0.021    0.005   -0.015    0.006
1811.720   -0.007    0.005    0.007    0.005
1816.892   -0.016    0.008    0.015    0.008
1822.049   -0.016    0.011   -0.030    0.011
1827.191    0.003    0.004    0.010    0.006
1832.319   -0.000    0.005   -0.013    0.006
1837.432   -0.003    0.007   -0.011    0.012
1842.532    0.001    0.006    0.009    0.005
1847.617    0.002    0.004   -0.013    0.004
1852.688   -0.000    0.006    0.003    0.007
1857.746    0.009    0.004   -0.006    0.003
1862.790   -0.003    0.005   -0.010    0.008
1867.820   -0.003    0.009    0.015    0.005
1872.836    0.005    0.004   -0.009    0.005
1877.840   -0.002    0.005    0.018    0.011
1882.829    0.008    0.005    0.004    0.003
1887.806    0.004    0.005   -0.010    0.005
1892.770   -0.002    0.004    0.012    0.004
1897.721    0.006    0.011   -0.010    0.005
1902.658    0.005    0.005   -0.009    0.003
1907.583    0.006    0.003   -0.007    0.004
1912.496    0.002    0.004    0.003    0.005
1917.395    0.003    0.003    0.007    0.006
1922.283   -0.005    0.004   -0.002    0.004
