   W                 M2+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.047    0.127   -0.019    0.148
1493.809   -0.129    0.120   -0.086    0.144
1500.077   -0.038    0.101    0.072    0.096
1506.319    0.004    0.161    0.009    0.103
1512.535   -0.010    0.128   -0.003    0.088
1518.726   -0.146    0.150   -0.072    0.078
1524.891   -0.057    0.138   -0.036    0.079
1531.032    0.039    0.118   -0.018    0.084
1537.148   -0.099    0.125   -0.098    0.073
1543.240   -0.007    0.101   -0.068    0.070
1549.308   -0.017    0.122   -0.052    0.074
1555.352    0.021    0.106   -0.022    0.063
1561.373    0.042    0.139   -0.113    0.085
1567.371   -0.065    0.118   -0.095    0.068
1573.346   -0.090    0.108   -0.072    0.072
1579.298    0.002    0.105   -0.025    0.108
1585.228    0.049    0.104   -0.073    0.064
1591.136   -0.010    0.089   -0.046    0.074
1597.022    0.011    0.078   -0.096    0.061
1602.886   -0.086    0.099   -0.148    0.116
1608.729    0.036    0.086   -0.119    0.092
1614.551   -0.043    0.068   -0.124    0.073
1620.352    0.070    0.078   -0.168    0.082
1626.132    0.052    0.103   -0.054    0.103
1631.892    0.103    0.104   -0.107    0.095
1637.631    0.005    0.035   -0.204    0.064
1643.351   -0.022    0.084   -0.150    0.140
1649.050   -0.048    0.050   -0.135    0.080
1654.730    0.010    0.092   -0.108    0.102
1660.391    0.069    0.112   -0.224    0.287
1666.032    0.102    0.114   -0.165    0.137
1671.655    0.014    0.121   -0.087    0.097
1677.258    0.275    0.076   -0.146    0.112
1682.843    0.183    0.078   -0.274    0.069
1688.409    0.141    0.076   -0.137    0.101
1693.957    0.072    0.096   -0.195    0.085
1699.487    0.189    0.108    0.052    0.164
1704.999    0.170    0.091   -0.406    0.081
1710.493    0.419    0.070    0.016    0.103
1715.970    0.234    0.113   -0.357    0.189
1721.429    0.123    0.084   -0.255    0.089
1726.871    0.219    0.124   -0.154    0.115
1732.296    0.435    0.047   -0.025    0.069
1737.704    0.265    0.107   -0.284    0.147
1743.095    0.068    0.130   -0.180    0.115
1748.469    0.270    0.127    0.111    0.067
1753.827    0.139    0.153   -0.138    0.099
1759.169    0.358    0.076   -0.027    0.077
1764.495    0.319    0.137   -0.126    0.100
1769.804    0.424    0.241   -0.286    0.169
1775.098    0.320    0.106   -0.089    0.121
1780.376    0.315    0.113    0.059    0.099
1785.638    0.316    0.073   -0.201    0.096
1790.885    0.295    0.290   -0.239    0.258
1796.116    0.228    0.105   -0.189    0.063
1801.333    0.296    0.050    0.069    0.072
1806.534    0.320    0.080    0.216    0.097
1811.720    0.148    0.049    0.008    0.063
1816.892    0.302    0.123   -0.068    0.110
1822.049    0.416    0.161   -0.014    0.100
1827.191    0.185    0.050    0.012    0.047
1832.319    0.255    0.056   -0.158    0.161
1837.432    0.516    0.068   -0.053    0.221
1842.532    0.153    0.087    0.086    0.112
1847.617    0.134    0.095   -0.038    0.050
1852.688    0.328    0.085    0.239    0.134
1857.746    0.175    0.074   -0.091    0.050
1862.790    0.058    0.115    0.236    0.097
1867.820    0.173    0.142    0.163    0.105
1872.836    0.309    0.075    0.175    0.048
1877.840    0.271    0.045   -0.025    0.107
1882.829    0.206    0.038    0.169    0.049
1887.806    0.332    0.052    0.333    0.073
1892.770    0.222    0.070    0.197    0.037
1897.721    0.318    0.144    0.138    0.203
1902.658    0.383    0.053    0.322    0.062
1907.583    0.199    0.059    0.133    0.034
1912.496    0.274    0.071    0.067    0.060
1917.395    0.163    0.042    0.001    0.070
1922.283    0.206    0.023    0.122    0.122
