   W                 M4+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.014    0.048   -0.071    0.050
1493.809    0.042    0.053   -0.052    0.067
1500.077    0.044    0.061   -0.062    0.034
1506.319    0.013    0.061    0.053    0.040
1512.535   -0.012    0.054    0.012    0.042
1518.726   -0.028    0.054   -0.015    0.038
1524.891   -0.020    0.063    0.023    0.030
1531.032   -0.090    0.047   -0.062    0.027
1537.148   -0.032    0.069   -0.037    0.029
1543.240   -0.019    0.045    0.004    0.026
1549.308    0.014    0.044    0.003    0.033
1555.352   -0.030    0.037    0.012    0.022
1561.373    0.084    0.046    0.014    0.033
1567.371    0.048    0.036    0.037    0.035
1573.346    0.073    0.032    0.053    0.038
1579.298   -0.006    0.038   -0.019    0.026
1585.228    0.046    0.035   -0.013    0.030
1591.136    0.013    0.030   -0.001    0.024
1597.022    0.050    0.023    0.015    0.022
1602.886    0.028    0.027    0.025    0.025
1608.729   -0.023    0.027   -0.014    0.026
1614.551    0.023    0.030    0.021    0.028
1620.352   -0.021    0.029   -0.023    0.023
1626.132    0.053    0.025   -0.012    0.032
1631.892    0.011    0.020    0.019    0.027
1637.631   -0.025    0.014   -0.052    0.013
1643.351    0.045    0.021   -0.012    0.027
1649.050   -0.025    0.014   -0.026    0.013
1654.730    0.021    0.019   -0.017    0.021
1660.391   -0.035    0.020   -0.049    0.054
1666.032    0.038    0.017   -0.031    0.025
1671.655    0.064    0.019    0.014    0.019
1677.258    0.013    0.016   -0.001    0.015
1682.843   -0.037    0.015    0.029    0.016
1688.409   -0.008    0.010   -0.026    0.011
1693.957   -0.018    0.015   -0.010    0.015
1699.487   -0.004    0.017   -0.040    0.025
1704.999   -0.009    0.020    0.054    0.019
1710.493   -0.001    0.015   -0.012    0.025
1715.970    0.008    0.016    0.029    0.026
1721.429    0.035    0.013    0.024    0.015
1726.871    0.014    0.021    0.046    0.018
1732.296    0.017    0.016   -0.010    0.019
1737.704    0.022    0.014    0.034    0.019
1743.095    0.010    0.017    0.044    0.017
1748.469    0.026    0.009    0.037    0.013
1753.827    0.021    0.016   -0.017    0.013
1759.169    0.019    0.012   -0.042    0.013
1764.495   -0.022    0.021    0.041    0.033
1769.804   -0.013    0.035    0.055    0.021
1775.098   -0.011    0.016    0.013    0.022
1780.376    0.005    0.016    0.001    0.014
1785.638   -0.007    0.011    0.008    0.015
1790.885    0.015    0.034    0.006    0.022
1796.116   -0.060    0.014    0.003    0.019
1801.333    0.009    0.014   -0.005    0.013
1806.534   -0.009    0.013   -0.058    0.015
1811.720    0.024    0.016   -0.004    0.009
1816.892   -0.010    0.016    0.001    0.020
1822.049    0.027    0.022   -0.023    0.017
1827.191    0.054    0.011   -0.009    0.010
1832.319   -0.008    0.015   -0.010    0.024
1837.432   -0.050    0.019    0.015    0.040
1842.532    0.011    0.010    0.041    0.012
1847.617    0.044    0.014    0.004    0.012
1852.688   -0.020    0.019   -0.005    0.021
1857.746   -0.003    0.007   -0.028    0.007
1862.790    0.033    0.013   -0.014    0.018
1867.820    0.008    0.018    0.038    0.022
1872.836    0.003    0.013   -0.029    0.015
1877.840   -0.038    0.014    0.039    0.019
1882.829    0.035    0.007   -0.018    0.017
1887.806    0.002    0.009   -0.047    0.014
1892.770   -0.030    0.010    0.029    0.009
1897.721    0.003    0.015   -0.015    0.015
1902.658    0.007    0.011   -0.036    0.014
1907.583    0.017    0.009    0.021    0.009
1912.496    0.041    0.014    0.001    0.016
1917.395    0.008    0.010    0.036    0.018
1922.283    0.021    0.006   -0.018    0.007
