  1080.00     -0.57782730E-08     -0.23099635E-08
  1085.00     -0.23345271E-07     -0.99636765E-08
  1090.00     -0.57455340E-07     -0.26110601E-07
  1095.00     -0.11222731E-06     -0.54180843E-07
  1100.00     -0.19157870E-06     -0.98086293E-07
  1105.00     -0.29858123E-06     -0.16208743E-06
  1110.00     -0.43680723E-06     -0.25119890E-06
  1115.00     -0.60871574E-06     -0.37080990E-06
  1120.00     -0.81649537E-06     -0.52691014E-06
  1125.00     -0.10634098E-05     -0.72657887E-06
  1130.00     -0.13506563E-05     -0.97711901E-06
  1135.00     -0.16798437E-05     -0.12867869E-05
  1140.00     -0.20515057E-05     -0.16644085E-05
  1145.00     -0.24665392E-05     -0.21198489E-05
  1150.00     -0.29251961E-05     -0.26638031E-05
  1155.00     -0.34275370E-05     -0.33079387E-05
  1160.00     -0.39717151E-05     -0.40643745E-05
  1165.00     -0.45587629E-05     -0.49472760E-05
  1170.00     -0.51834504E-05     -0.59699453E-05
  1175.00     -0.58449850E-05     -0.71482427E-05
  1180.00     -0.65403698E-05     -0.84985803E-05
  1185.00     -0.72644055E-05     -0.10037889E-04
  1190.00     -0.80138773E-05     -0.11785053E-04
  1195.00     -0.87838176E-05     -0.13759659E-04
  1200.00     -0.95675633E-05     -0.15981916E-04
  1205.00     -0.10359709E-04     -0.18474015E-04
  1210.00     -0.11151259E-04     -0.21258226E-04
  1215.00     -0.11936082E-04     -0.24358981E-04
  1220.00     -0.12705828E-04     -0.27801534E-04
  1225.00     -0.13447999E-04     -0.31610840E-04
  1230.00     -0.14156733E-04     -0.35816301E-04
  1235.00     -0.14821064E-04     -0.40446476E-04
  1240.00     -0.15422350E-04     -0.45527057E-04
  1245.00     -0.15954174E-04     -0.51092242E-04
  1250.00     -0.16416384E-04     -0.57181798E-04
  1255.00     -0.16797636E-04     -0.63831024E-04
  1260.00     -0.17113634E-04     -0.71095357E-04
  1265.00     -0.19349265E-04     -0.80359864E-04
  1270.00     -0.15474862E-04     -0.86251416E-04
  1275.00     -0.16143348E-04     -0.96004911E-04
  1280.00     -0.16049950E-04     -0.10610296E-03
  1285.00     -0.14842963E-04     -0.11634492E-03
  1290.00     -0.15370002E-04     -0.12871958E-03
  1295.00     -0.13908793E-04     -0.14075714E-03
  1300.00     -0.11898982E-04     -0.15349192E-03
  1305.00     -0.11667805E-04     -0.16855107E-03
  1310.00     -0.93997031E-05     -0.18342106E-03
  1315.00     -0.70368277E-05     -0.19947116E-03
  1320.00     -0.42963555E-05     -0.21657586E-03
  1325.00     -0.15203786E-05     -0.23501093E-03
  1330.00      0.19668688E-05     -0.25441473E-03
  1335.00      0.58276546E-05     -0.27506396E-03
  1340.00      0.10124594E-04     -0.29698581E-03
  1345.00      0.14811743E-04     -0.32027959E-03
  1350.00      0.23772463E-04     -0.34232708E-03
  1355.00      0.26684037E-04     -0.37034969E-03
  1360.00      0.33094239E-04     -0.39780549E-03
  1365.00      0.40213827E-04     -0.42669896E-03
  1370.00      0.48022752E-04     -0.45711808E-03
  1375.00      0.56527846E-04     -0.48913389E-03
  1380.00      0.65706094E-04     -0.52283503E-03
  1385.00      0.74429711E-04     -0.55907088E-03
  1390.00      0.87455283E-04     -0.59466552E-03
  1395.00      0.99017694E-04     -0.63363835E-03
  1400.00      0.11167231E-03     -0.67431787E-03
  1405.00      0.12531682E-03     -0.71685587E-03
  1410.00      0.13999028E-03     -0.76130080E-03
  1415.00      0.15572106E-03     -0.80771616E-03
  1420.00      0.17255404E-03     -0.85614942E-03
  1425.00      0.19053182E-03     -0.90664876E-03
  1430.00      0.20966256E-03     -0.95928918E-03
  1435.00      0.22842521E-03     -0.10151406E-02
  1440.00      0.25227744E-03     -0.10707194E-02
  1445.00      0.27534880E-03     -0.11299325E-02
  1450.00      0.29991661E-03     -0.11913754E-02
  1455.00      0.32599246E-03     -0.12551123E-02
  1460.00      0.35362567E-03     -0.13211880E-02
  1465.00      0.38287210E-03     -0.13896427E-02
  1470.00      0.41379575E-03     -0.14605089E-02
  1475.00      0.44646440E-03     -0.15338156E-02
  1480.00      0.48094189E-03     -0.16095938E-02
  1485.00      0.51729721E-03     -0.16878687E-02
  1490.00      0.55560235E-03     -0.17686619E-02
  1495.00      0.59592499E-03     -0.18519999E-02
  1500.00      0.63835958E-03     -0.19378776E-02
  1505.00      0.68258616E-03     -0.20266786E-02
  1510.00      0.72961325E-03     -0.21175547E-02
  1515.00      0.77873990E-03     -0.22112331E-02
