  1080.00      0.51128494E-04     -0.51071079E-05
  1085.00      0.11893488E-03     -0.11976305E-04
  1090.00      0.20503803E-03     -0.20827413E-04
  1095.00      0.30735042E-03     -0.31509710E-04
  1100.00      0.42477584E-03     -0.43968167E-04
  1105.00      0.55672404E-03     -0.58194727E-04
  1110.00      0.70290625E-03     -0.74206419E-04
  1115.00      0.86325340E-03     -0.92037717E-04
  1120.00      0.10378548E-02     -0.11173062E-03
  1125.00      0.12269414E-02     -0.13333383E-03
  1130.00      0.14308422E-02     -0.15690004E-03
  1135.00      0.16500093E-02     -0.18248057E-03
  1140.00      0.18849832E-02     -0.21012755E-03
  1145.00      0.21363832E-02     -0.23989026E-03
  1150.00      0.24049327E-02     -0.27181610E-03
  1155.00      0.26914284E-02     -0.30594907E-03
  1160.00      0.29967360E-02     -0.34232484E-03
  1165.00      0.33218222E-02     -0.38097893E-03
  1170.00      0.36677090E-02     -0.42193750E-03
  1175.00      0.40354920E-02     -0.46522167E-03
  1180.00      0.44263719E-02     -0.51084536E-03
  1185.00      0.48415802E-02     -0.55881703E-03
  1190.00      0.52824365E-02     -0.60913722E-03
  1195.00      0.57503275E-02     -0.66179966E-03
  1200.00      0.62467074E-02     -0.71678692E-03
  1205.00      0.67730847E-02     -0.77407761E-03
  1210.00      0.73310503E-02     -0.83363942E-03
  1215.00      0.79222392E-02     -0.89539688E-03
  1220.00      0.85483525E-02     -0.95928691E-03
  1225.00      0.92111462E-02     -0.10252277E-02
  1230.00      0.99124349E-02     -0.10931428E-02
  1235.00      0.10654064E-01     -0.11629267E-02
  1240.00      0.11437967E-01     -0.12344669E-02
  1245.00      0.12266091E-01     -0.13076415E-02
  1250.00      0.13140445E-01     -0.13823220E-02
  1255.00      0.14063048E-01     -0.14583582E-02
  1260.00      0.15035885E-01     -0.15356174E-02
  1265.00      0.16058188E-01     -0.16157325E-02
  1270.00      0.17145329E-01     -0.16908239E-02
  1275.00      0.18277636E-01     -0.17719386E-02
  1280.00      0.19476875E-01     -0.18512084E-02
  1285.00      0.20733091E-01     -0.19308646E-02
  1290.00      0.22056135E-01     -0.20112383E-02
  1295.00      0.23442893E-01     -0.20900959E-02
  1300.00      0.24898303E-01     -0.21675652E-02
  1305.00      0.26424306E-01     -0.22465285E-02
  1310.00      0.28023465E-01     -0.23216395E-02
  1315.00      0.29698129E-01     -0.23950701E-02
  1320.00      0.31451402E-01     -0.24656180E-02
  1325.00      0.33280845E-01     -0.25361985E-02
  1330.00      0.35196631E-01     -0.26008650E-02
  1335.00      0.37196754E-01     -0.26622610E-02
  1340.00      0.39284280E-01     -0.27194080E-02
  1345.00      0.41462118E-01     -0.27716091E-02
  1350.00      0.43711348E-01     -0.28227128E-02
  1355.00      0.46091915E-01     -0.28600783E-02
  1360.00      0.48553416E-01     -0.28940859E-02
  1365.00      0.51113890E-01     -0.29207443E-02
  1370.00      0.53776204E-01     -0.29391978E-02
  1375.00      0.56542797E-01     -0.29486889E-02
  1380.00      0.59416453E-01     -0.29483857E-02
  1385.00      0.62405450E-01     -0.29379275E-02
  1390.00      0.65488445E-01     -0.29142932E-02
  1395.00      0.68697136E-01     -0.28790486E-02
  1400.00      0.72021236E-01     -0.28300486E-02
  1405.00      0.75463810E-01     -0.27662943E-02
  1410.00      0.79027411E-01     -0.26865784E-02
  1415.00      0.82714568E-01     -0.25897157E-02
  1420.00      0.86527656E-01     -0.24744201E-02
  1425.00      0.90469130E-01     -0.23393462E-02
  1430.00      0.94541829E-01     -0.21832279E-02
  1435.00      0.98760644E-01     -0.20103334E-02
  1440.00      0.10308529E+00     -0.17991838E-02
  1445.00      0.10756504E+00     -0.15698409E-02
  1450.00      0.11218494E+00     -0.13123781E-02
  1455.00      0.11694778E+00     -0.10250488E-02
  1460.00      0.12185618E+00     -0.70587456E-03
  1465.00      0.12691282E+00     -0.35275740E-03
  1470.00      0.13212020E+00      0.36537426E-04
  1475.00      0.13748112E+00      0.46447114E-03
  1480.00      0.14299814E+00      0.93358873E-03
  1485.00      0.14867398E+00      0.14464985E-02
  1490.00      0.15451145E+00      0.20060703E-02
  1495.00      0.16051340E+00      0.26153666E-02
  1500.00      0.16668267E+00      0.32772401E-02
  1505.00      0.17302104E+00      0.40015825E-02
  1510.00      0.17953469E+00      0.47767192E-02
  1515.00      0.18622404E+00      0.56193368E-02
  1520.00      0.19309264E+00      0.65302517E-02
  1525.00      0.20014414E+00      0.75138393E-02
  1530.00      0.20738190E+00      0.85747539E-02
  1535.00      0.21480907E+00      0.97179936E-02
  1540.00      0.22242908E+00      0.10948916E-01
  1545.00      0.23024577E+00      0.12273322E-01
  1550.00      0.23826281E+00      0.13697407E-01
  1555.00      0.24648398E+00      0.15227764E-01
  1560.00      0.25491283E+00      0.16871367E-01
  1565.00      0.26355361E+00      0.18635675E-01
  1570.00      0.27241020E+00      0.20528960E-01
  1575.00      0.28148687E+00      0.22559861E-01
  1580.00      0.29078728E+00      0.24737450E-01
  1585.00      0.30031635E+00      0.27072026E-01
  1590.00      0.31007813E+00      0.29574105E-01
  1595.00      0.32007598E+00      0.32254865E-01
  1600.00      0.33031445E+00      0.35126656E-01
  1605.00      0.34080503E+00      0.38206400E-01
  1610.00      0.35153813E+00      0.41501360E-01
  1615.00      0.36252701E+00      0.45031295E-01
  1620.00      0.37377372E+00      0.48811796E-01
  1625.00      0.38528248E+00      0.52860649E-01
  1630.00      0.39705669E+00      0.57196776E-01
  1635.00      0.40909969E+00      0.61840550E-01
  1640.00      0.42141437E+00      0.66813750E-01
  1645.00      0.43400334E+00      0.72140022E-01
  1650.00      0.44686817E+00      0.77844477E-01
  1655.00      0.46001171E+00      0.83950598E-01
  1660.00      0.47343114E+00      0.90493800E-01
  1665.00      0.48712681E+00      0.97502192E-01
  1670.00      0.50109705E+00      0.10500834E+00
  1675.00      0.51533783E+00      0.11304742E+00
  1680.00      0.52984403E+00      0.12165635E+00
  1685.00      0.54460887E+00      0.13087523E+00
  1690.00      0.55962210E+00      0.14074522E+00
  1695.00      0.57487195E+00      0.15131036E+00
  1700.00      0.59034264E+00      0.16261724E+00
  1705.00      0.60601599E+00      0.17471449E+00
  1710.00      0.62186908E+00      0.18765317E+00
  1715.00      0.63787525E+00      0.20148725E+00
  1720.00      0.65400230E+00      0.21627246E+00
  1725.00      0.67021271E+00      0.23206545E+00
  1730.00      0.68646204E+00      0.24892722E+00
  1735.00      0.70270016E+00      0.26692108E+00
  1740.00      0.71886690E+00      0.28610942E+00
  1745.00      0.73489475E+00      0.30655831E+00
  1750.00      0.75070293E+00      0.32833290E+00
  1755.00      0.76621833E+00      0.35149971E+00
  1760.00      0.78131454E+00      0.37612110E+00
  1765.00      0.79589208E+00      0.40225658E+00
  1770.00      0.80982071E+00      0.42996669E+00
  1775.00      0.82295712E+00      0.45929980E+00
  1780.00      0.83514177E+00      0.49029672E+00
  1785.00      0.84619937E+00      0.52298942E+00
  1790.00      0.85593832E+00      0.55739074E+00
  1795.00      0.86414998E+00      0.59350034E+00
  1800.00      0.87061094E+00      0.63129072E+00
  1805.00      0.87508363E+00      0.67071509E+00
  1810.00      0.87732074E+00      0.71168667E+00
  1815.00      0.87706598E+00      0.75409109E+00
  1820.00      0.87405908E+00      0.79777502E+00
  1825.00      0.86804422E+00      0.84253959E+00
  1830.00      0.85877397E+00      0.88814150E+00
  1835.00      0.84601872E+00      0.93429046E+00
  1840.00      0.82958658E+00      0.98065173E+00
  1845.00      0.80930202E+00      0.10268405E+01
  1850.00      0.78505628E+00      0.10724325E+01
  1855.00      0.75678998E+00      0.11169724E+01
  1860.00      0.72451197E+00      0.11599774E+01
  1865.00      0.68830574E+00      0.12009519E+01
  1870.00      0.64833791E+00      0.12393958E+01
  1875.00      0.60484615E+00      0.12748384E+01
  1880.00      0.55815473E+00      0.13068304E+01
  1885.00      0.50865714E+00      0.13349754E+01
  1890.00      0.45681379E+00      0.13589383E+01
  1895.00      0.40313216E+00      0.13784583E+01
  1900.00      0.34815365E+00      0.13933623E+01
  1905.00      0.29243816E+00      0.14035620E+01
  1910.00      0.23654923E+00      0.14090592E+01
  1915.00      0.18102616E+00      0.14099423E+01
  1920.00      0.12637922E+00      0.14063774E+01
  1925.00      0.73077199E-01      0.13986005E+01
  1930.00      0.21522789E-01      0.13869025E+01
  1935.00     -0.27931964E-01      0.13716193E+01
  1940.00     -0.75007157E-01      0.13531145E+01
  1945.00     -0.11948151E+00      0.13317735E+01
  1950.00     -0.16120700E+00      0.13079788E+01
  1955.00     -0.20008487E+00      0.12821137E+01
  1960.00     -0.23607473E+00      0.12545448E+01
  1965.00     -0.26917915E+00      0.12256207E+01
  1970.00     -0.29944440E+00      0.11956613E+01
  1975.00     -0.32694644E+00      0.11649609E+01
  1980.00     -0.35178787E+00      0.11337823E+01
  1985.00     -0.37409108E+00      0.11023585E+01
  1990.00     -0.39399186E+00      0.10708927E+01
  1995.00     -0.41163862E+00      0.10395570E+01
  2000.00     -0.42715770E+00      0.10084904E+01
  2005.00     -0.44070557E+00      0.97779464E+00
  2010.00     -0.45254593E+00      0.94767982E+00
  2015.00     -0.46266615E+00      0.91808284E+00
  2020.00     -0.47128038E+00      0.88912201E+00
  2025.00     -0.47851800E+00      0.86083278E+00
  2030.00     -0.48450726E+00      0.83324386E+00
  2035.00     -0.48936983E+00      0.80636864E+00
  2040.00     -0.49321294E+00      0.78020876E+00
  2045.00     -0.49614035E+00      0.75475971E+00
  2050.00     -0.49824404E+00      0.73000760E+00
  2055.00     -0.49960726E+00      0.70593355E+00
  2060.00     -0.50030358E+00      0.68251324E+00
  2065.00     -0.50039819E+00      0.65971865E+00
  2070.00     -0.49994515E+00      0.63752158E+00
  2075.00     -0.49899343E+00      0.61589032E+00
  2080.00     -0.49759213E+00      0.59479345E+00
  2085.00     -0.49574511E+00      0.57420632E+00
  2090.00     -0.49350584E+00      0.55409802E+00
  2095.00     -0.49088838E+00      0.53444290E+00
  2100.00     -0.48822820E+00      0.51524196E+00
  2105.00     -0.48457535E+00      0.49641172E+00
  2110.00     -0.48090303E+00      0.47800262E+00
  2115.00     -0.47689696E+00      0.45998207E+00
  2120.00     -0.47256635E+00      0.44234212E+00
  2125.00     -0.46791754E+00      0.42507687E+00
  2130.00     -0.46295881E+00      0.40818512E+00
  2135.00     -0.45769660E+00      0.39166593E+00
  2140.00     -0.45214093E+00      0.37552053E+00
  2145.00     -0.44630249E+00      0.35975521E+00
  2150.00     -0.44019349E+00      0.34436943E+00
  2155.00     -0.43382966E+00      0.32936602E+00
  2160.00     -0.42722256E+00      0.31474873E+00
  2165.00     -0.42038956E+00      0.30051988E+00
  2170.00     -0.41334722E+00      0.28668090E+00
  2175.00     -0.40611216E+00      0.27323146E+00
  2180.00     -0.39870210E+00      0.26017125E+00
  2185.00     -0.39113429E+00      0.24749910E+00
  2190.00     -0.38342589E+00      0.23521004E+00
  2195.00     -0.37559380E+00      0.22330119E+00
  2200.00     -0.36765436E+00      0.21176723E+00
  2205.00     -0.35962318E+00      0.20060203E+00
  2210.00     -0.35151481E+00      0.18979837E+00
  2215.00     -0.34334425E+00      0.17934947E+00
  2220.00     -0.33512201E+00      0.16923683E+00
  2225.00     -0.32686570E+00      0.15948339E+00
  2230.00     -0.31858170E+00      0.15004701E+00
  2235.00     -0.31028246E+00      0.14093174E+00
  2240.00     -0.30193420E+00      0.13219186E+00
  2245.00     -0.29358968E+00      0.12376318E+00
  2250.00     -0.28539997E+00      0.11539242E+00
  2255.00     -0.27711485E+00      0.10749124E+00
  2260.00     -0.26886928E+00      0.99840845E-01
  2265.00     -0.26065538E+00      0.92456259E-01
  2270.00     -0.25247860E+00      0.85329154E-01
  2275.00     -0.24434445E+00      0.78451109E-01
  2280.00     -0.23625662E+00      0.71813766E-01
  2285.00     -0.22821969E+00      0.65409044E-01
  2290.00     -0.22023670E+00      0.59228159E-01
  2295.00     -0.21230990E+00      0.53270046E-01
  2300.00     -0.20444648E+00      0.47522312E-01
  2305.00     -0.19664586E+00      0.41971363E-01
  2310.00     -0.18891089E+00      0.36614506E-01
  2315.00     -0.18124225E+00      0.31452899E-01
  2320.00     -0.17363397E+00      0.26457767E-01
  2325.00     -0.16610596E+00      0.21657577E-01
  2330.00     -0.15866047E+00      0.17047558E-01
  2335.00     -0.15127627E+00      0.12581463E-01
  2340.00     -0.14396829E+00      0.82790010E-02
  2345.00     -0.13673574E+00      0.41319641E-02
  2350.00     -0.12957949E+00      0.13537569E-03
  2355.00     -0.12250032E+00     -0.37155569E-02
  2360.00     -0.11549828E+00     -0.74261346E-02
  2365.00     -0.10857447E+00     -0.11000052E-01
  2370.00     -0.10172907E+00     -0.14442018E-01
  2375.00     -0.94962019E-01     -0.17756598E-01
  2380.00     -0.88274538E-01     -0.20948628E-01
  2385.00     -0.81665216E-01     -0.24018028E-01
  2390.00     -0.75135355E-01     -0.26973176E-01
  2395.00     -0.68684588E-01     -0.29816187E-01
  2400.00     -0.62313153E-01     -0.32550117E-01
  2405.00     -0.56019380E-01     -0.35179161E-01
  2410.00     -0.49806609E-01     -0.37705951E-01
  2415.00     -0.43672150E-01     -0.40133830E-01
  2420.00     -0.37615750E-01     -0.42466496E-01
  2425.00     -0.31638246E-01     -0.44706016E-01
  2430.00     -0.25738388E-01     -0.46856396E-01
  2435.00     -0.19916541E-01     -0.48919551E-01
  2440.00     -0.14172516E-01     -0.50898308E-01
  2445.00     -0.85053997E-02     -0.52795890E-01
  2450.00     -0.29152977E-02     -0.54614753E-01
  2455.00      0.25949356E-02     -0.56358158E-01
  2460.00      0.81145183E-02     -0.58091655E-01
  2465.00      0.13394736E-01     -0.59616183E-01
  2470.00      0.18688713E-01     -0.61149132E-01
  2475.00      0.23901966E-01     -0.62609555E-01
  2480.00      0.29040449E-01     -0.64004406E-01
  2485.00      0.34105635E-01     -0.65336604E-01
  2490.00      0.39098326E-01     -0.66608479E-01
  2495.00      0.44017795E-01     -0.67820831E-01
  2500.00      0.48865741E-01     -0.68976691E-01
