  1080.00     -0.22841342E-10     -0.12570009E-10
  1085.00     -0.13578200E-10      0.49717574E-13
  1090.00      0.20120532E-10      0.73925037E-11
  1095.00      0.71598393E-10      0.22037839E-10
  1100.00      0.73707464E-10     -0.40556811E-11
  1105.00     -0.63625432E-10      0.96129080E-11
  1110.00     -0.16517810E-09     -0.58664154E-10
  1115.00     -0.86949485E-11     -0.13509210E-10
  1120.00      0.91889339E-10      0.21721067E-10
  1125.00     -0.77259902E-10     -0.82115299E-11
  1130.00     -0.21710573E-09     -0.18516972E-10
  1135.00      0.29558215E-10     -0.25571197E-10
  1140.00     -0.18026860E-09     -0.66984072E-10
  1145.00     -0.21726651E-09     -0.23835475E-10
  1150.00     -0.19326693E-10     -0.31165546E-10
  1155.00      0.10567638E-09      0.85646465E-10
  1160.00     -0.45307962E-10     -0.88853424E-10
  1165.00      0.57742289E-10     -0.10026709E-09
  1170.00     -0.23240877E-10     -0.66315402E-10
  1175.00     -0.23845860E-09     -0.81319060E-10
  1180.00      0.14098615E-09      0.58620135E-10
  1185.00     -0.32166955E-09     -0.55959506E-10
  1190.00      0.26634518E-10      0.26289161E-09
  1195.00      0.15103154E-09      0.41620207E-09
  1200.00      0.44992553E-09      0.20524266E-09
  1205.00      0.49485819E-09      0.47587676E-09
  1210.00      0.10751969E-09      0.25784949E-09
  1215.00      0.50985963E-10      0.25381940E-09
  1220.00      0.25773856E-09      0.32152140E-09
  1225.00     -0.16336565E-09     -0.22787234E-09
  1230.00     -0.17298230E-08     -0.25667828E-09
  1235.00     -0.17983808E-08      0.44071944E-10
  1240.00     -0.10006388E-08      0.69217197E-09
  1245.00     -0.10827246E-08      0.56824631E-10
  1250.00      0.53303866E-09      0.16668780E-08
  1255.00      0.26503797E-08      0.42900756E-08
  1260.00      0.82810272E-08      0.10954252E-07
  1265.00      0.59060828E-06      0.50622880E-06
  1270.00      0.59640419E-06      0.21579773E-06
  1275.00      0.71108841E-07     -0.21675531E-06
  1280.00      0.14071146E-06      0.17573614E-06
  1285.00      0.44147445E-06      0.29333684E-06
  1290.00     -0.35673038E-06     -0.12637476E-06
