  1080.00      0.38083908E-03      0.41641793E-03
  1085.00      0.69973377E-03      0.77715991E-03
  1090.00      0.10498489E-02      0.11843789E-02
  1095.00      0.14309854E-02      0.16397878E-02
  1100.00      0.18427654E-02      0.21449575E-02
  1105.00      0.22846653E-02      0.27013457E-02
  1110.00      0.27559840E-02      0.33102499E-02
  1115.00      0.32558856E-02      0.39728523E-02
  1120.00      0.37833657E-02      0.46901606E-02
  1125.00      0.43372848E-02      0.54630542E-02
  1130.00      0.49163522E-02      0.62922312E-02
  1135.00      0.55191496E-02      0.71782496E-02
  1140.00      0.61441396E-02      0.81215170E-02
  1145.00      0.67896390E-02      0.91222370E-02
  1150.00      0.74538782E-02      0.10180498E-01
  1155.00      0.81349868E-02      0.11296223E-01
  1160.00      0.88309523E-02      0.12469108E-01
  1165.00      0.95397241E-02      0.13698760E-01
  1170.00      0.10259154E-01      0.14984586E-01
  1175.00      0.10986998E-01      0.16325798E-01
  1180.00      0.11721000E-01      0.17721530E-01
  1185.00      0.12458815E-01      0.19170689E-01
  1190.00      0.13198066E-01      0.20672043E-01
  1195.00      0.13936354E-01      0.22224229E-01
  1200.00      0.14671225E-01      0.23825686E-01
  1205.00      0.15400241E-01      0.25474745E-01
  1210.00      0.16120961E-01      0.27169615E-01
  1215.00      0.16830901E-01      0.28908408E-01
  1220.00      0.17527632E-01      0.30689091E-01
  1225.00      0.18208730E-01      0.32509484E-01
  1230.00      0.18871835E-01      0.34367312E-01
  1235.00      0.19514565E-01      0.36260089E-01
  1240.00      0.20134632E-01      0.38185339E-01
  1245.00      0.20729792E-01      0.40140408E-01
  1250.00      0.21297879E-01      0.42122609E-01
  1255.00      0.21836769E-01      0.44129117E-01
  1260.00      0.22344535E-01      0.46157075E-01
  1265.00      0.22823009E-01      0.48206154E-01
  1270.00      0.23253685E-01      0.50262057E-01
  1275.00      0.23661157E-01      0.52339498E-01
  1280.00      0.24022017E-01      0.54420701E-01
  1285.00      0.24346662E-01      0.56510547E-01
  1290.00      0.24627443E-01      0.58601705E-01
  1295.00      0.24866605E-01      0.60693306E-01
  1300.00      0.25061039E-01      0.62780885E-01
  1305.00      0.25211000E-01      0.64862111E-01
  1310.00      0.25313592E-01      0.66932408E-01
  1315.00      0.25368876E-01      0.68989264E-01
  1320.00      0.25375301E-01      0.71028841E-01
  1325.00      0.25336422E-01      0.73050774E-01
  1330.00      0.25244871E-01      0.75047232E-01
  1335.00      0.25104136E-01      0.77017766E-01
  1340.00      0.24913290E-01      0.78958803E-01
  1345.00      0.24671794E-01      0.80867002E-01
  1350.00      0.24393769E-01      0.82748889E-01
  1355.00      0.24040894E-01      0.84575893E-01
  1360.00      0.23648501E-01      0.86368669E-01
  1365.00      0.23206349E-01      0.88117357E-01
  1370.00      0.22714466E-01      0.89819108E-01
  1375.00      0.22173198E-01      0.91471170E-01
  1380.00      0.21582809E-01      0.93070863E-01
  1385.00      0.20940523E-01      0.94613526E-01
  1390.00      0.20260353E-01      0.96105635E-01
  1395.00      0.19526404E-01      0.97533981E-01
  1400.00      0.18746507E-01      0.98901070E-01
  1405.00      0.17921053E-01      0.10020457E+00
  1410.00      0.17050694E-01      0.10144249E+00
  1415.00      0.16136156E-01      0.10261292E+00
  1420.00      0.15178198E-01      0.10371408E+00
  1425.00      0.14177523E-01      0.10474425E+00
  1430.00      0.13134655E-01      0.10570178E+00
  1435.00      0.12043604E-01      0.10658091E+00
  1440.00      0.10927821E-01      0.10739498E+00
  1445.00      0.97627512E-02      0.10812650E+00
  1450.00      0.85582085E-02      0.10878035E+00
  1455.00      0.73142643E-02      0.10935520E+00
  1460.00      0.60310238E-02      0.10984988E+00
  1465.00      0.47084327E-02      0.11026332E+00
  1470.00      0.33462926E-02      0.11059443E+00
  1475.00      0.19441040E-02      0.11084210E+00
  1480.00      0.50118688E-03      0.11100514E+00
  1485.00     -0.98339989E-03      0.11108235E+00
  1490.00     -0.25109770E-02      0.11107234E+00
  1495.00     -0.40831729E-02      0.11097353E+00
  1500.00     -0.57020693E-02      0.11078401E+00
  1505.00     -0.73683666E-02      0.11050275E+00
  1510.00     -0.90889827E-02      0.11012468E+00
  1515.00     -0.10863846E-01      0.10964873E+00
  1520.00     -0.12697468E-01      0.10907069E+00
  1525.00     -0.14594276E-01      0.10838599E+00
  1530.00     -0.16559024E-01      0.10758906E+00
  1535.00     -0.18596828E-01      0.10667325E+00
  1540.00     -0.20713283E-01      0.10563039E+00
  1545.00     -0.22914378E-01      0.10445059E+00
  1550.00     -0.25206252E-01      0.10312196E+00
  1555.00     -0.27594978E-01      0.10163032E+00
  1560.00     -0.30086141E-01      0.99958324E-01
  1565.00     -0.32684437E-01      0.98085447E-01
  1570.00     -0.35393898E-01      0.95987913E-01
  1575.00     -0.38215551E-01      0.93637070E-01
  1580.00     -0.41147154E-01      0.91000151E-01
  1585.00     -0.44182278E-01      0.88038969E-01
  1590.00     -0.47307567E-01      0.84710853E-01
  1595.00     -0.50500941E-01      0.80968756E-01
  1600.00     -0.53729705E-01      0.76761495E-01
  1605.00     -0.56948677E-01      0.72035587E-01
  1610.00     -0.60091282E-01      0.66741959E-01
  1615.00     -0.63077236E-01      0.60833784E-01
