   W                 M3+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.121    0.067    0.061    0.070
1493.809   -0.027    0.058   -0.123    0.054
1500.077    0.031    0.058   -0.123    0.041
1506.319    0.153    0.059   -0.117    0.045
1512.535    0.125    0.069   -0.008    0.050
1518.726   -0.164    0.077   -0.002    0.054
1524.891    0.068    0.062    0.050    0.048
1531.032   -0.115    0.072    0.069    0.040
1537.148   -0.073    0.064   -0.050    0.035
1543.240   -0.045    0.053    0.037    0.036
1549.308    0.041    0.056   -0.123    0.039
1555.352   -0.077    0.052   -0.048    0.033
1561.373   -0.123    0.047    0.025    0.041
1567.371    0.093    0.057    0.030    0.036
1573.346   -0.052    0.048    0.024    0.041
1579.298   -0.019    0.042   -0.019    0.035
1585.228    0.013    0.055   -0.009    0.032
1591.136    0.021    0.040   -0.039    0.035
1597.022   -0.070    0.033    0.036    0.028
1602.886   -0.028    0.033    0.030    0.033
1608.729    0.005    0.029   -0.047    0.028
1614.551   -0.038    0.027    0.033    0.027
1620.352    0.029    0.030    0.021    0.027
1626.132   -0.002    0.025    0.027    0.026
1631.892   -0.022    0.021   -0.012    0.025
1637.631    0.014    0.015    0.013    0.018
1643.351    0.015    0.017    0.047    0.020
1649.050   -0.016    0.017   -0.052    0.018
1654.730    0.001    0.015    0.041    0.016
1660.391   -0.057    0.016   -0.018    0.016
1666.032    0.054    0.016   -0.005    0.016
1671.655    0.039    0.015    0.031    0.015
1677.258   -0.008    0.015    0.026    0.018
1682.843    0.036    0.021    0.061    0.019
1688.409    0.005    0.020   -0.026    0.019
1693.957    0.010    0.020    0.011    0.017
1699.487    0.028    0.020   -0.006    0.019
1704.999   -0.004    0.019   -0.008    0.020
1710.493    0.060    0.020    0.079    0.018
1715.970    0.026    0.017   -0.044    0.016
1721.429   -0.031    0.016   -0.016    0.017
1726.871    0.046    0.017   -0.010    0.018
1732.296    0.027    0.016    0.028    0.017
1737.704    0.031    0.015    0.029    0.017
1743.095    0.002    0.015   -0.010    0.015
1748.469    0.052    0.014    0.017    0.016
1753.827    0.022    0.014    0.013    0.017
1759.169    0.072    0.014    0.031    0.013
1764.495   -0.033    0.013    0.006    0.018
1769.804    0.018    0.015   -0.008    0.014
1775.098   -0.016    0.012    0.004    0.017
1780.376    0.028    0.013    0.042    0.017
1785.638    0.028    0.012   -0.034    0.014
1790.885    0.029    0.012    0.008    0.016
1796.116    0.034    0.013    0.002    0.015
1801.333    0.026    0.013    0.008    0.016
1806.534    0.023    0.011   -0.029    0.016
1811.720    0.026    0.013    0.031    0.019
1816.892    0.029    0.013   -0.017    0.016
1822.049    0.005    0.012    0.030    0.015
1827.191   -0.008    0.012    0.024    0.016
1832.319    0.025    0.011    0.006    0.016
1837.432    0.040    0.012    0.011    0.015
1842.532    0.021    0.012   -0.009    0.018
1847.617    0.026    0.011    0.059    0.016
1852.688    0.005    0.012    0.039    0.018
1857.746    0.046    0.011    0.039    0.016
1862.790    0.028    0.011    0.064    0.016
1867.820   -0.000    0.010    0.030    0.017
1872.836    0.060    0.010   -0.065    0.015
1877.840    0.027    0.010    0.017    0.012
1882.829    0.024    0.010    0.002    0.014
1887.806    0.013    0.011    0.014    0.014
1892.770   -0.006    0.009   -0.029    0.012
1897.721   -0.005    0.009    0.017    0.013
1902.658    0.046    0.008    0.067    0.012
1907.583    0.004    0.009    0.014    0.010
1912.496    0.047    0.008    0.010    0.009
1917.395    0.017    0.007    0.036    0.009
1922.283    0.061    0.007    0.021    0.010
