   W                 E0+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   12.851    0.670    8.777    0.974
1493.809   10.137    0.738   10.838    0.689
1500.077    8.191    0.888   11.893    0.607
1506.319    6.488    1.044   12.578    0.535
1512.535    4.917    1.352   12.815    0.516
1518.726    3.498    1.448   12.909    0.397
1524.891    2.179    1.639   12.731    0.296
1531.032    1.022    2.115   12.518    0.200
1537.148   -0.113    1.928   12.179    0.109
1543.240   -1.011    1.677   11.663    0.176
1549.308   -1.851    1.336   11.107    0.245
1555.352   -2.509    1.179   10.602    0.280
1561.373   -3.085    0.997   10.127    0.304
1567.371   -3.625    0.816    9.437    0.313
1573.346   -3.993    0.767    8.881    0.351
1579.298   -4.343    0.639    8.391    0.327
1585.228   -4.494    0.599    7.648    0.346
1591.136   -4.880    0.508    7.054    0.352
1597.022   -4.811    0.425    6.478    0.317
1602.886   -5.073    0.372    5.893    0.324
1608.729   -5.069    0.336    5.293    0.324
1614.551   -4.960    0.287    4.772    0.297
1620.352   -4.848    0.258    4.311    0.281
1626.132   -4.773    0.222    3.872    0.271
1631.892   -4.569    0.188    3.458    0.246
1637.631   -4.322    0.161    3.169    0.229
1643.351   -3.986    0.147    2.820    0.207
1649.050   -3.591    0.123    2.411    0.178
1654.730   -3.418    0.125    2.467    0.166
1660.391   -3.223    0.119    2.331    0.169
1666.032   -2.977    0.132    2.331    0.158
1671.655   -2.952    0.127    2.304    0.154
1677.258   -2.688    0.116    2.169    0.157
1682.843   -2.590    0.143    2.369    0.158
1688.409   -2.535    0.156    2.391    0.172
1693.957   -2.516    0.153    2.262    0.176
1699.487   -2.376    0.158    2.402    0.167
1704.999   -2.387    0.149    2.319    0.164
1710.493   -2.064    0.131    1.897    0.149
1715.970   -2.426    0.130    2.160    0.175
1721.429   -2.273    0.140    2.170    0.135
1726.871   -2.382    0.123    2.089    0.179
1732.296   -2.403    0.113    2.070    0.167
1737.704   -2.201    0.121    2.054    0.139
1743.095   -2.313    0.115    2.016    0.129
1748.469   -2.201    0.118    2.022    0.115
1753.827   -2.247    0.118    1.910    0.143
1759.169   -2.113    0.107    1.663    0.137
1764.495   -2.132    0.109    1.737    0.132
1769.804   -2.069    0.113    1.827    0.122
1775.098   -2.206    0.110    1.749    0.125
1780.376   -2.065    0.106    1.583    0.127
1785.638   -2.085    0.117    1.502    0.144
1790.885   -2.163    0.107    1.612    0.131
1796.116   -1.950    0.119    1.632    0.123
1801.333   -2.152    0.096    1.479    0.148
1806.534   -2.108    0.107    1.384    0.148
1811.720   -2.123    0.098    1.389    0.129
1816.892   -2.091    0.107    1.375    0.140
1822.049   -2.027    0.101    1.274    0.142
1827.191   -1.723    0.103    1.274    0.147
1832.319   -2.013    0.099    1.204    0.135
1837.432   -2.065    0.101    1.276    0.133
1842.532   -2.043    0.090    1.001    0.139
1847.617   -2.011    0.096    1.065    0.133
1852.688   -2.010    0.099    1.118    0.140
1857.746   -2.034    0.087    0.962    0.136
1862.790   -2.013    0.087    0.921    0.136
1867.820   -1.879    0.069    0.685    0.125
1872.836   -1.963    0.086    0.698    0.115
1877.840   -1.822    0.079    0.740    0.127
1882.829   -1.792    0.067    0.518    0.118
1887.806   -1.536    0.065    0.558    0.102
1892.770   -1.618    0.062    0.510    0.116
1897.721   -1.482    0.056    0.480    0.092
1902.658   -1.676    0.058    0.433    0.098
1907.583   -1.386    0.053    0.308    0.074
1912.496   -1.183    0.055    0.465    0.081
1917.395   -1.210    0.047    0.534    0.065
1922.283   -1.312    0.054    0.518    0.085
