   W                 E2+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.166    0.107    0.081    0.117
1493.809    0.055    0.079   -0.219    0.094
1500.077   -0.004    0.090   -0.075    0.081
1506.319    0.120    0.078   -0.023    0.067
1512.535   -0.106    0.108    0.040    0.076
1518.726   -0.040    0.139   -0.032    0.078
1524.891    0.055    0.115    0.003    0.068
1531.032   -0.177    0.121    0.014    0.055
1537.148    0.026    0.091   -0.032    0.045
1543.240    0.034    0.077   -0.049    0.047
1549.308   -0.085    0.116   -0.020    0.047
1555.352    0.084    0.071    0.068    0.044
1561.373    0.022    0.073   -0.039    0.053
1567.371    0.107    0.082   -0.038    0.045
1573.346   -0.116    0.073   -0.029    0.054
1579.298   -0.028    0.068   -0.030    0.049
1585.228    0.002    0.082   -0.039    0.050
1591.136    0.052    0.058    0.062    0.046
1597.022   -0.123    0.066   -0.131    0.048
1602.886   -0.085    0.053   -0.030    0.048
1608.729   -0.063    0.051   -0.027    0.048
1614.551   -0.053    0.042   -0.112    0.052
1620.352   -0.041    0.045   -0.066    0.045
1626.132   -0.009    0.038   -0.013    0.042
1631.892   -0.005    0.027   -0.052    0.036
1637.631    0.057    0.022    0.010    0.029
1643.351   -0.065    0.022   -0.061    0.033
1649.050   -0.034    0.016   -0.052    0.030
1654.730   -0.025    0.022   -0.046    0.022
1660.391    0.009    0.018   -0.031    0.023
1666.032   -0.066    0.022   -0.101    0.026
1671.655    0.012    0.020   -0.012    0.023
1677.258    0.098    0.023   -0.023    0.024
1682.843   -0.034    0.023   -0.125    0.022
1688.409    0.053    0.023   -0.076    0.025
1693.957    0.021    0.026   -0.042    0.024
1699.487    0.047    0.027   -0.071    0.025
1704.999    0.044    0.025    0.008    0.024
1710.493   -0.004    0.028   -0.224    0.020
1715.970    0.072    0.019   -0.028    0.023
1721.429   -0.012    0.024   -0.061    0.020
1726.871    0.058    0.020   -0.012    0.023
1732.296    0.040    0.020   -0.033    0.023
1737.704   -0.008    0.021   -0.089    0.020
1743.095    0.011    0.020   -0.058    0.019
1748.469    0.001    0.018   -0.059    0.020
1753.827    0.044    0.022   -0.070    0.021
1759.169    0.133    0.015   -0.027    0.021
1764.495   -0.008    0.019   -0.042    0.023
1769.804    0.041    0.017   -0.051    0.018
1775.098    0.010    0.019   -0.041    0.016
1780.376   -0.002    0.020   -0.092    0.021
1785.638   -0.011    0.021   -0.064    0.019
1790.885    0.029    0.020   -0.033    0.022
1796.116   -0.017    0.020    0.015    0.022
1801.333    0.107    0.016   -0.018    0.026
1806.534    0.084    0.019   -0.031    0.020
1811.720   -0.020    0.019   -0.067    0.021
1816.892    0.008    0.020   -0.045    0.022
1822.049    0.095    0.018   -0.021    0.022
1827.191    0.105    0.017   -0.009    0.019
1832.319    0.075    0.019    0.009    0.024
1837.432    0.005    0.019   -0.008    0.018
1842.532   -0.004    0.019   -0.084    0.020
1847.617    0.009    0.020   -0.102    0.018
1852.688    0.067    0.017   -0.049    0.021
1857.746    0.024    0.019   -0.047    0.023
1862.790    0.060    0.018   -0.060    0.020
1867.820   -0.055    0.016   -0.094    0.018
1872.836    0.055    0.016   -0.028    0.016
1877.840    0.062    0.016   -0.037    0.020
1882.829    0.022    0.016   -0.060    0.016
1887.806    0.049    0.015   -0.023    0.015
1892.770    0.054    0.013    0.040    0.014
1897.721    0.063    0.014   -0.027    0.012
1902.658    0.033    0.013   -0.032    0.015
1907.583   -0.008    0.011   -0.001    0.010
1912.496   -0.013    0.012   -0.006    0.013
1917.395   -0.016    0.010   -0.080    0.010
1922.283    0.009    0.010   -0.032    0.013
