   W                 M2-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.183    0.218    0.232    0.342
1493.809   -0.043    0.243   -0.106    0.175
1500.077   -0.060    0.232    0.065    0.174
1506.319    0.426    0.264    0.134    0.167
1512.535   -0.049    0.250    0.241    0.172
1518.726    0.002    0.255    0.146    0.161
1524.891   -0.167    0.320    0.379    0.169
1531.032   -0.233    0.266    0.336    0.136
1537.148   -0.101    0.261    0.267    0.104
1543.240   -0.163    0.373    0.194    0.117
1549.308    0.007    0.267    0.242    0.129
1555.352   -0.195    0.215    0.446    0.148
1561.373   -0.363    0.258    0.252    0.121
1567.371   -0.181    0.167    0.144    0.120
1573.346   -0.407    0.202    0.350    0.108
1579.298   -0.326    0.143    0.273    0.106
1585.228   -0.315    0.134    0.144    0.087
1591.136   -0.201    0.123    0.397    0.116
1597.022   -0.362    0.123    0.069    0.120
1602.886   -0.333    0.133    0.247    0.118
1608.729   -0.355    0.124    0.297    0.124
1614.551   -0.360    0.108    0.025    0.115
1620.352   -0.541    0.108   -0.043    0.097
1626.132   -0.389    0.079    0.006    0.088
1631.892   -0.375    0.074   -0.090    0.094
1637.631   -0.163    0.053    0.134    0.072
1643.351   -0.415    0.060    0.026    0.071
1649.050   -0.454    0.047   -0.186    0.068
1654.730   -0.351    0.052   -0.186    0.050
1660.391   -0.219    0.046   -0.139    0.056
1666.032   -0.325    0.043   -0.038    0.053
1671.655   -0.329    0.046   -0.006    0.048
1677.258   -0.185    0.049   -0.177    0.045
1682.843   -0.182    0.054   -0.062    0.053
1688.409   -0.113    0.054   -0.122    0.047
1693.957   -0.175    0.049   -0.123    0.049
1699.487   -0.175    0.054   -0.205    0.049
1704.999   -0.127    0.052   -0.126    0.059
1710.493    0.018    0.046    0.069    0.035
1715.970   -0.107    0.052   -0.162    0.053
1721.429   -0.134    0.050   -0.238    0.045
1726.871   -0.114    0.048   -0.099    0.061
1732.296   -0.062    0.045   -0.114    0.050
1737.704   -0.084    0.047   -0.125    0.040
1743.095   -0.012    0.040   -0.117    0.034
1748.469   -0.071    0.032   -0.066    0.038
1753.827   -0.031    0.043   -0.179    0.045
1759.169   -0.010    0.032   -0.141    0.035
1764.495    0.056    0.044   -0.198    0.044
1769.804    0.027    0.040   -0.228    0.041
1775.098    0.004    0.042   -0.228    0.039
1780.376    0.002    0.035   -0.172    0.036
1785.638   -0.013    0.043   -0.299    0.040
1790.885    0.014    0.041   -0.200    0.051
1796.116   -0.041    0.046   -0.189    0.047
1801.333    0.039    0.033   -0.127    0.047
1806.534    0.046    0.039   -0.226    0.041
1811.720    0.098    0.036   -0.095    0.042
1816.892    0.077    0.045   -0.248    0.049
1822.049    0.125    0.031   -0.150    0.042
1827.191    0.211    0.032   -0.131    0.039
1832.319    0.049    0.031   -0.140    0.042
1837.432    0.038    0.041   -0.110    0.038
1842.532    0.124    0.037   -0.215    0.047
1847.617    0.166    0.037   -0.174    0.033
1852.688    0.191    0.036   -0.136    0.046
1857.746    0.054    0.034   -0.119    0.048
1862.790    0.170    0.032   -0.088    0.044
1867.820    0.202    0.032   -0.119    0.042
1872.836    0.106    0.038   -0.212    0.034
1877.840    0.187    0.031   -0.152    0.036
1882.829    0.212    0.030   -0.198    0.034
1887.806    0.180    0.028   -0.114    0.032
1892.770    0.299    0.021   -0.106    0.034
1897.721    0.250    0.025   -0.076    0.027
1902.658    0.099    0.021   -0.061    0.022
1907.583    0.243    0.018   -0.149    0.025
1912.496    0.202    0.024   -0.150    0.023
1917.395    0.247    0.021   -0.075    0.020
1922.283    0.104    0.021   -0.113    0.025
