   W                 E5-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.027    0.044    0.202    0.050
1493.809    0.089    0.049   -0.065    0.050
1500.077    0.069    0.051   -0.081    0.033
1506.319    0.184    0.044   -0.079    0.031
1512.535   -0.046    0.054    0.018    0.038
1518.726    0.066    0.036   -0.002    0.035
1524.891   -0.030    0.042    0.015    0.029
1531.032   -0.048    0.050    0.059    0.023
1537.148    0.016    0.044    0.042    0.021
1543.240   -0.232    0.040   -0.007    0.037
1549.308    0.083    0.038   -0.043    0.022
1555.352   -0.052    0.043   -0.025    0.026
1561.373    0.006    0.034    0.017    0.020
1567.371    0.036    0.034    0.001    0.020
1573.346   -0.037    0.035    0.026    0.023
1579.298   -0.055    0.032   -0.021    0.022
1585.228   -0.023    0.030   -0.061    0.021
1591.136   -0.020    0.025   -0.017    0.022
1597.022    0.036    0.018    0.071    0.015
1602.886   -0.020    0.021    0.000    0.022
1608.729   -0.021    0.018   -0.043    0.018
1614.551   -0.009    0.016   -0.029    0.015
1620.352    0.003    0.013    0.025    0.013
1626.132   -0.000    0.014    0.012    0.016
1631.892    0.031    0.013    0.019    0.014
1637.631   -0.032    0.010   -0.058    0.013
1643.351   -0.017    0.010   -0.024    0.010
1649.050   -0.021    0.008    0.010    0.008
1654.730   -0.023    0.008   -0.008    0.007
1660.391   -0.012    0.008    0.012    0.007
1666.032    0.006    0.008   -0.002    0.007
1671.655    0.002    0.009   -0.026    0.007
1677.258    0.012    0.007   -0.005    0.007
1682.843   -0.017    0.009   -0.009    0.008
1688.409    0.037    0.008    0.029    0.007
1693.957   -0.024    0.009   -0.023    0.009
1699.487   -0.003    0.009    0.004    0.008
1704.999    0.019    0.008   -0.003    0.007
1710.493    0.012    0.008    0.013    0.007
1715.970    0.006    0.007    0.014    0.007
1721.429    0.011    0.006   -0.008    0.006
1726.871   -0.011    0.007   -0.006    0.008
1732.296   -0.015    0.006   -0.012    0.007
1737.704    0.006    0.005   -0.010    0.007
1743.095    0.008    0.005    0.030    0.006
1748.469    0.018    0.005    0.012    0.005
1753.827    0.010    0.006   -0.005    0.006
1759.169    0.005    0.005   -0.029    0.007
1764.495   -0.021    0.005    0.008    0.008
1769.804   -0.010    0.005    0.017    0.007
1775.098   -0.021    0.006   -0.024    0.007
1780.376   -0.003    0.005    0.022    0.007
1785.638   -0.005    0.005    0.006    0.007
1790.885    0.007    0.005    0.010    0.007
1796.116    0.010    0.005    0.009    0.006
1801.333    0.012    0.004    0.004    0.008
1806.534    0.018    0.005   -0.000    0.006
1811.720   -0.012    0.006    0.026    0.008
1816.892   -0.005    0.005    0.011    0.007
1822.049    0.008    0.005   -0.010    0.005
1827.191    0.026    0.005   -0.009    0.005
1832.319    0.004    0.005   -0.002    0.006
1837.432    0.005    0.006   -0.024    0.006
1842.532   -0.003    0.005    0.027    0.007
1847.617    0.010    0.005    0.002    0.006
1852.688    0.014    0.005   -0.009    0.006
1857.746    0.006    0.005   -0.003    0.007
1862.790    0.007    0.005   -0.013    0.005
1867.820   -0.021    0.005    0.010    0.007
1872.836    0.017    0.005    0.006    0.004
1877.840    0.005    0.004    0.014    0.005
1882.829   -0.016    0.005    0.018    0.006
1887.806    0.013    0.006   -0.018    0.005
1892.770   -0.018    0.004   -0.010    0.005
1897.721    0.007    0.005   -0.021    0.005
1902.658    0.005    0.004    0.004    0.005
1907.583   -0.022    0.004   -0.031    0.005
1912.496   -0.009    0.004    0.008    0.005
1917.395   -0.015    0.004    0.009    0.004
1922.283   -0.007    0.003    0.013    0.005
