   W                 M4+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.029    0.045   -0.082    0.040
1493.809   -0.094    0.036    0.125    0.035
1500.077   -0.056    0.039    0.084    0.030
1506.319    0.006    0.041    0.066    0.031
1512.535   -0.055    0.044    0.014    0.032
1518.726   -0.071    0.049   -0.039    0.035
1524.891   -0.050    0.039   -0.035    0.028
1531.032   -0.041    0.046    0.029    0.024
1537.148   -0.126    0.040   -0.017    0.027
1543.240   -0.008    0.035    0.005    0.022
1549.308   -0.012    0.037    0.002    0.022
1555.352   -0.045    0.030    0.027    0.019
1561.373    0.078    0.029    0.002    0.023
1567.371   -0.072    0.032   -0.053    0.022
1573.346    0.071    0.027    0.041    0.022
1579.298   -0.002    0.027   -0.016    0.020
1585.228    0.089    0.027   -0.011    0.020
1591.136    0.019    0.024    0.008    0.021
1597.022    0.089    0.021    0.018    0.016
1602.886    0.034    0.019    0.033    0.018
1608.729   -0.049    0.018    0.017    0.017
1614.551    0.023    0.018    0.014    0.014
1620.352    0.014    0.016   -0.006    0.014
1626.132    0.050    0.015   -0.015    0.016
1631.892   -0.006    0.013    0.005    0.014
1637.631   -0.016    0.010   -0.051    0.011
1643.351    0.023    0.011   -0.039    0.012
1649.050   -0.011    0.009    0.010    0.009
1654.730   -0.020    0.009    0.002    0.009
1660.391    0.001    0.008   -0.003    0.009
1666.032    0.019    0.009    0.006    0.010
1671.655   -0.010    0.009   -0.069    0.009
1677.258    0.006    0.009    0.005    0.009
1682.843    0.021    0.011   -0.009    0.011
1688.409    0.004    0.009    0.008    0.011
1693.957   -0.007    0.010   -0.020    0.010
1699.487   -0.005    0.009   -0.014    0.010
1704.999    0.013    0.009    0.013    0.008
1710.493    0.018    0.011    0.018    0.009
1715.970   -0.017    0.008    0.014    0.009
1721.429   -0.005    0.008    0.001    0.007
1726.871    0.010    0.008    0.019    0.009
1732.296    0.017    0.007    0.031    0.009
1737.704    0.017    0.008    0.000    0.009
1743.095    0.002    0.007    0.002    0.008
1748.469   -0.003    0.008    0.017    0.008
1753.827    0.010    0.007   -0.026    0.008
1759.169   -0.013    0.008    0.023    0.008
1764.495   -0.018    0.006    0.010    0.009
1769.804    0.008    0.008    0.032    0.008
1775.098    0.003    0.006    0.018    0.007
1780.376   -0.006    0.007    0.001    0.009
1785.638   -0.009    0.006    0.005    0.007
1790.885    0.004    0.007   -0.008    0.008
1796.116   -0.001    0.007   -0.002    0.008
1801.333   -0.029    0.008    0.023    0.009
1806.534   -0.008    0.006   -0.028    0.009
1811.720   -0.004    0.007   -0.005    0.009
1816.892    0.000    0.007    0.004    0.009
1822.049    0.011    0.006   -0.030    0.007
1827.191    0.024    0.006   -0.028    0.007
1832.319    0.005    0.006   -0.032    0.007
1837.432    0.018    0.006   -0.016    0.008
1842.532   -0.013    0.006   -0.008    0.009
1847.617    0.014    0.006    0.001    0.007
1852.688   -0.013    0.007    0.003    0.009
1857.746   -0.004    0.006   -0.014    0.008
1862.790    0.025    0.006   -0.020    0.008
1867.820    0.008    0.006   -0.004    0.008
1872.836    0.013    0.006   -0.001    0.007
1877.840   -0.021    0.006    0.002    0.007
1882.829   -0.013    0.005    0.006    0.007
1887.806    0.013    0.006   -0.023    0.007
1892.770   -0.003    0.006    0.024    0.007
1897.721    0.014    0.006   -0.007    0.006
1902.658    0.016    0.005   -0.004    0.006
1907.583   -0.001    0.005    0.035    0.005
1912.496    0.008    0.005    0.008    0.005
1917.395    0.010    0.004    0.013    0.005
1922.283    0.018    0.004   -0.006    0.005
