 730.0000 -0.9250   0.048753   0.035026  -2.122194  -3.442190  -0.071917   0.262023  11.406171  16.590063 
 730.0000 -0.8750   0.080189   0.057562  -2.748448  -4.437157  -0.089622   0.329782  11.292435  16.384579 
 730.0000 -0.8250   0.110759   0.079434  -3.262088  -5.242159  -0.102301   0.380142  11.174995  16.175726 
 730.0000 -0.7750   0.140449   0.100631  -3.710039  -5.934981  -0.111836   0.419610  11.053786  15.963384 
 730.0000 -0.7250   0.169245   0.121141  -4.113685  -6.551292  -0.119122   0.451236  10.928736  15.747422 
 730.0000 -0.6750   0.197131   0.140950  -4.484885  -7.110996  -0.124678   0.476756  10.799764  15.527703 
 730.0000 -0.6250   0.224090   0.160045  -4.831012  -7.626549  -0.128842   0.497279  10.666784  15.304076 
 730.0000 -0.5750   0.250103   0.178413  -5.157012  -8.106364  -0.131849   0.513567  10.529699  15.076380 
 730.0000 -0.5250   0.275149   0.196036  -5.466389  -8.556441  -0.133872   0.526174  10.388403  14.844441 
 730.0000 -0.4750   0.299205   0.212898  -5.761728  -8.981238  -0.135045   0.535518  10.242781  14.608070 
 730.0000 -0.4250   0.322245   0.228982  -6.044998  -9.384177  -0.135473   0.541928  10.092704  14.367061 
 730.0000 -0.3750   0.344242   0.244268  -6.317738  -9.767951  -0.135241   0.545663   9.938031  14.121191 
 730.0000 -0.3250   0.365166   0.258735  -6.581174 -10.134725  -0.134420   0.546939   9.778603  13.870214 
 730.0000 -0.2750   0.384984   0.272362  -6.836306 -10.486272  -0.133067   0.545933   9.614248  13.613863 
 730.0000 -0.2250   0.403658   0.285122  -7.083954 -10.824065  -0.131233   0.542795   9.444771  13.351842 
 730.0000 -0.1750   0.421148   0.296990  -7.324805 -11.149344  -0.128962   0.537652   9.269957  13.083825 
 730.0000 -0.1250   0.437410   0.307936  -7.559439 -11.463165  -0.126288   0.530617   9.089563  12.809452 
 730.0000 -0.0750   0.452393   0.317929  -7.788350 -11.766435  -0.123246   0.521784   8.903319  12.528320 
 730.0000 -0.0250   0.466044   0.326932  -8.011963 -12.059941  -0.119862   0.511240   8.710917  12.239979 
 730.0000 0.0250   0.478300   0.334906  -8.230647 -12.344369  -0.116162   0.499059   8.512010  11.943924 
 730.0000 0.0750   0.489092   0.341808  -8.444722 -12.620327  -0.112166   0.485309   8.306204  11.639583 
 730.0000 0.1250   0.498344   0.347588  -8.654471 -12.888349  -0.107896   0.470048   8.093046  11.326305 
 730.0000 0.1750   0.505967   0.352191  -8.860143 -13.148912  -0.103366   0.453332   7.872015  11.003345 
 730.0000 0.2250   0.511861   0.355554  -9.061960 -13.402444  -0.098593   0.435210   7.642505  10.669843 
 730.0000 0.2750   0.515912   0.357604  -9.260120 -13.649329  -0.093589   0.415726   7.403808  10.324795 
 730.0000 0.3250   0.517987   0.358258  -9.454798 -13.889914  -0.088366   0.394921   7.155088   9.967024 
 730.0000 0.3750   0.517931   0.357416  -9.646154 -14.124515  -0.082935   0.372833   6.895344   9.595125 
 730.0000 0.4250   0.515560   0.354964  -9.834331 -14.353416  -0.077304   0.349496   6.623369   9.207410 
 730.0000 0.4750   0.510654   0.350760 -10.019461 -14.576881  -0.071482   0.324942   6.337681   8.801810 
 730.0000 0.5250   0.502943   0.344634 -10.201660 -14.795149  -0.065475   0.299201   6.036428   8.375753 
 730.0000 0.5750   0.492093   0.336371 -10.381038 -15.008440  -0.059290   0.272299   5.717251   7.925965 
 730.0000 0.6250   0.477676   0.325698 -10.557692 -15.216958  -0.052931   0.244263   5.377068   7.448174 
 730.0000 0.6750   0.459131   0.312251 -10.731713 -15.420890  -0.046402   0.215116   5.011714   6.936626 
 730.0000 0.7250   0.435685   0.295532 -10.903186 -15.620410  -0.039706   0.184881   4.615339   6.383242 
 730.0000 0.7750   0.406226   0.274815 -11.072186 -15.815678  -0.032848   0.153577   4.179260   5.776044 
 730.0000 0.8250   0.369013   0.248962 -11.238784 -16.006846  -0.025828   0.121226   3.689577   5.095871 
 730.0000 0.8750   0.321012   0.215977 -11.403046 -16.194053  -0.018647   0.087845   3.121337   4.308346 
 730.0000 0.9250   0.255772   0.171598 -11.565034 -16.377429  -0.011308   0.053452   2.420045   3.338399 
 730.0000 0.9750   0.151802   0.101552 -11.724805 -16.557097  -0.003809   0.018063   1.398457   1.928083 
 740.0000 -0.9750   0.018640   0.018159  -0.913515  -2.125453  -0.066604   0.223790   9.059776  17.602562 
 740.0000 -0.9250   0.055177   0.053739  -1.592204  -3.674316  -0.111184   0.378218   8.989360  17.397890 
 740.0000 -0.8750   0.090720   0.088323  -2.068074  -4.734328  -0.138264   0.476116   8.915064  17.189528 
 740.0000 -0.8250   0.125261   0.121895  -2.461479  -5.590786  -0.157493   0.548927   8.836861  16.977357 
 740.0000 -0.7750   0.158790   0.154437  -2.807108  -6.326865  -0.171812   0.606035   8.754721  16.761252 
 740.0000 -0.7250   0.191296   0.185930  -3.120697  -6.980717  -0.182627   0.651836   8.668608  16.541074 
 740.0000 -0.6750   0.222767   0.216354  -3.410927  -7.573640  -0.190755   0.688833   8.578481  16.316679 
 740.0000 -0.6250   0.253188   0.245688  -3.683171  -8.118966  -0.196728   0.718621   8.484291  16.087909 
 740.0000 -0.5750   0.282541   0.273909  -3.941011  -8.625702  -0.200917   0.742300   8.385985  15.854592 
 740.0000 -0.5250   0.310808   0.300993  -4.186972  -9.100274  -0.203599   0.760666   8.283500  15.616545 
 740.0000 -0.4750   0.337966   0.326915  -4.422903  -9.547457  -0.204984   0.774321   8.176764  15.373569 
 740.0000 -0.4250   0.363990   0.351645  -4.650206  -9.970917  -0.205242   0.783737   8.065698  15.125445 
 740.0000 -0.3750   0.388852   0.375155  -4.869969 -10.373538  -0.204507   0.789288   7.950208  14.871938 
 740.0000 -0.3250   0.412522   0.397412  -5.083054 -10.757643  -0.202891   0.791282   7.830192  14.612788 
 740.0000 -0.2750   0.434964   0.418381  -5.290156 -11.125130  -0.200488   0.789974   7.705531  14.347711 
 740.0000 -0.2250   0.456140   0.438024  -5.491845 -11.477581  -0.197378   0.785580   7.576093  14.076395 
 740.0000 -0.1750   0.476005   0.456300  -5.688593 -11.816323  -0.193628   0.778283   7.441724  13.798494 
 740.0000 -0.1250   0.494510   0.473163  -5.880796 -12.142488  -0.189298   0.768242   7.302254  13.513626 
 740.0000 -0.0750   0.511601   0.488563  -6.068789 -12.457049  -0.184438   0.755595   7.157486  13.221364 
 740.0000 -0.0250   0.527217   0.502446  -6.252859 -12.760850  -0.179093   0.740463   7.007195  12.921232 
 740.0000 0.0250   0.541287   0.514751  -6.433250 -13.054629  -0.173300   0.722955   6.851125  12.612694 
 740.0000 0.0750   0.553735   0.525410  -6.610177 -13.339033  -0.167095   0.703165   6.688981  12.295141 
 740.0000 0.1250   0.564471   0.534346  -6.783825 -13.614637  -0.160507   0.681180   6.520420  11.967884 
 740.0000 0.1750   0.573395   0.541474  -6.954358 -13.881954  -0.153561   0.657077   6.345046  11.630132 
 740.0000 0.2250   0.580391   0.546697  -7.121920 -14.141440  -0.146282   0.630926   6.162394  11.280970 
 740.0000 0.2750   0.585328   0.549902  -7.286637 -14.393509  -0.138688   0.602790   5.971916  10.919335 
 740.0000 0.3250   0.588050   0.550960  -7.448625 -14.638531  -0.130798   0.572729   5.772963  10.543974 
 740.0000 0.3750   0.588379   0.549719  -7.607983 -14.876845  -0.122625   0.540795   5.564753  10.153397 
 740.0000 0.4250   0.586099   0.546000  -7.764804 -15.108756  -0.114184   0.507037   5.346337   9.745808 
 740.0000 0.4750   0.580954   0.539586  -7.919170 -15.334546  -0.105485   0.471501   5.116544   9.319012 
 740.0000 0.5250   0.572630   0.530214  -8.071155 -15.554472  -0.096537   0.434228   4.873909   8.870274 
 740.0000 0.5750   0.560737   0.517552  -8.220828 -15.768769  -0.087348   0.395258   4.616557   8.396116 
 740.0000 0.6250   0.544778   0.501179  -8.368249 -15.977654  -0.077923   0.354626   4.342028   7.892000 
 740.0000 0.6750   0.524098   0.480534  -8.513476 -16.181329  -0.068268   0.312366   4.046996   7.351811 
 740.0000 0.7250   0.497800   0.454849  -8.656561 -16.379979  -0.058385   0.268510   3.726773   6.766965 
 740.0000 0.7750   0.464592   0.423004  -8.797551 -16.573777  -0.048277   0.223087   3.374391   6.124739 
 740.0000 0.8250   0.422458   0.383248  -8.936491 -16.762884  -0.037945   0.176125   2.978677   5.404778 
 740.0000 0.8750   0.367889   0.332505  -9.073422 -16.947447  -0.027387   0.127650   2.519549   4.570568 
 740.0000 0.9250   0.293438   0.264208  -9.208383 -17.127608  -0.016604   0.077687   1.953105   3.542386 
 740.0000 0.9750   0.174351   0.156374  -9.341409 -17.303497  -0.005592   0.026257   1.128383   2.046347 
 750.0000 -0.9750   0.018900   0.024072  -0.623010  -2.209475  -0.103206   0.286668   6.822469  17.992589 
 750.0000 -0.9250   0.055902   0.071227  -1.092315  -3.818137  -0.172408   0.484587   6.787090  17.790435 
 750.0000 -0.8750   0.091842   0.117044  -1.426876  -4.917768  -0.214547   0.610145   6.747498  17.584212 
 750.0000 -0.8250   0.126723   0.161502  -1.707624  -5.805164  -0.244545   0.703598   6.703709  17.373801 
 750.0000 -0.7750   0.160545   0.204579  -1.957674  -6.566883  -0.266944   0.776957   6.655737  17.159071 
 750.0000 -0.7250   0.193306   0.246250  -2.187413  -7.242643  -0.283913   0.835848   6.603590  16.939885 
 750.0000 -0.6750   0.225002   0.286490  -2.402517  -7.854621  -0.296709   0.883471   6.547274  16.716093 
 750.0000 -0.6250   0.255627   0.325272  -2.606460  -8.416703  -0.306152   0.921865   6.486787  16.487535 
 750.0000 -0.5750   0.285170   0.362565  -2.801531  -8.938272  -0.312815   0.952436   6.422123  16.254037 
 750.0000 -0.5250   0.313621   0.398340  -2.989323  -9.426023  -0.317122   0.976200   6.353271  16.015411 
 750.0000 -0.4750   0.340963   0.432563  -3.170988  -9.884933  -0.319398   0.993927   6.280211  15.771452 
 750.0000 -0.4250   0.367180   0.465197  -3.347387 -10.318823  -0.319902   1.006217   6.202916  15.521939 
 750.0000 -0.3750   0.392247   0.496204  -3.519177 -10.730699  -0.318842   1.013550   6.121352  15.266628 
 750.0000 -0.3250   0.416140   0.525542  -3.686869 -11.122983  -0.316393   1.016316   6.035473  15.005255 
 750.0000 -0.2750   0.438829   0.553165  -3.850871 -11.497656  -0.312699   1.014841   5.945223  14.737529 
 750.0000 -0.2250   0.460277   0.579025  -4.011507 -11.856363  -0.307884   1.009399   5.850536  14.463129 
 750.0000 -0.1750   0.480446   0.603068  -4.169044 -12.200491  -0.302053   1.000224   5.751330  14.181701 
 750.0000 -0.1250   0.499288   0.625234  -4.323697 -12.531219  -0.295299   0.987517   5.647505  13.892851 
 750.0000 -0.0750   0.516751   0.645460  -4.475647 -12.849563  -0.287701   0.971454   5.538947  13.596141 
 750.0000 -0.0250   0.532774   0.663673  -4.625044 -13.156401  -0.279331   0.952190   5.425517  13.291081 
 750.0000 0.0250   0.547289   0.679794  -4.772013 -13.452503  -0.270249   0.929860   5.307052  12.977119 
 750.0000 0.0750   0.560217   0.693735  -4.916659 -13.738545  -0.260510   0.904586   5.183359  12.653630 
 750.0000 0.1250   0.571467   0.705397  -5.059073 -14.015125  -0.250162   0.876477   5.054211  12.319903 
 750.0000 0.1750   0.580936   0.714668  -5.199330 -14.282777  -0.239249   0.845630   4.919336  11.975123 
 750.0000 0.2250   0.588505   0.721421  -5.337495 -14.541979  -0.227809   0.812135   4.778411  11.618348 
 750.0000 0.2750   0.594035   0.725509  -5.473624 -14.793159  -0.215874   0.776071   4.631052  11.248481 
 750.0000 0.3250   0.597365   0.726762  -5.607764 -15.036705  -0.203476   0.737513   4.476791  10.864229 
 750.0000 0.3750   0.598306   0.724983  -5.739957 -15.272968  -0.190641   0.696527   4.315064  10.464055 
 750.0000 0.4250   0.596631   0.719936  -5.870238 -15.502267  -0.177392   0.653175   4.145177  10.046107 
 750.0000 0.4750   0.592070   0.711339  -5.998637 -15.724896  -0.163750   0.607515   3.966265   9.608118 
 750.0000 0.5250   0.584292   0.698845  -6.125180 -15.941120  -0.149732   0.559599   3.777239   9.147264 
 750.0000 0.5750   0.572883   0.682022  -6.249892 -16.151186  -0.135354   0.509476   3.576693   8.659953 
 750.0000 0.6250   0.557318   0.660314  -6.372792 -16.355319  -0.120630   0.457191   3.362774   8.141499 
 750.0000 0.6750   0.536906   0.632989  -6.493896 -16.553729  -0.105570   0.402786   3.132964   7.585585 
 750.0000 0.7250   0.510704   0.599036  -6.613222 -16.746608  -0.090185   0.346302   2.883699   6.983343 
 750.0000 0.7750   0.477352   0.556986  -6.730781 -16.934135  -0.074481   0.287775   2.609660   6.321629 
 750.0000 0.8250   0.434739   0.504537  -6.846586 -17.116478  -0.058465   0.227239   2.302298   5.579413 
 750.0000 0.8750   0.379194   0.437647  -6.960647 -17.293791  -0.042141   0.164728   1.946209   4.718972 
 750.0000 0.9250   0.302961   0.347684  -7.072973 -17.466219  -0.025512   0.100271   1.507648   3.657943 
 750.0000 0.9750   0.180319   0.205738  -7.183573 -17.633897  -0.008580   0.033897   0.870400   2.113399 
 760.0000 -0.9750   0.017621   0.028890  -0.346787  -2.249265  -0.151500   0.339259   4.782475  18.060396 
 760.0000 -0.9250   0.052092   0.085473  -0.617767  -3.885804  -0.253162   0.573648   4.777178  17.863517 
 760.0000 -0.8750   0.085546   0.140439  -0.819141  -5.003478  -0.315132   0.722484   4.767425  17.662265 
 760.0000 -0.8250   0.117993   0.193763  -0.994213  -5.904591  -0.359300   0.833375   4.753269  17.456520 
 760.0000 -0.7750   0.149439   0.245418  -1.155024  -6.677329  -0.392325   0.920521   4.734761  17.246155 
 760.0000 -0.7250   0.179891   0.295375  -1.306838  -7.362162  -0.417383   0.990568   4.711947  17.031033 
 760.0000 -0.6750   0.209352   0.343605  -1.452438  -7.981691  -0.436319   1.047295   4.684873  16.811007 
 760.0000 -0.6250   0.237820   0.390075  -1.593470  -8.550070  -0.450331   1.093111   4.653578  16.585916 
 760.0000 -0.5750   0.265294   0.434751  -1.730977  -9.076863  -0.460258   1.129670   4.618099  16.355590 
 760.0000 -0.5250   0.291769   0.477595  -1.865652  -9.568896  -0.466720   1.158173   4.578468  16.119840 
 760.0000 -0.4750   0.317234   0.518568  -1.997973 -10.031242  -0.470194   1.179527   4.534711  15.878463 
 760.0000 -0.4250   0.341679   0.557629  -2.128274 -10.467794  -0.471057   1.194437   4.486851  15.631239 
 760.0000 -0.3750   0.365085   0.594730  -2.256795 -10.881619  -0.469615   1.203468   4.434904  15.377925 
 760.0000 -0.3250   0.387434   0.629823  -2.383710 -11.275184  -0.466121   1.207079   4.378879  15.118257 
 760.0000 -0.2750   0.408700   0.662853  -2.509143 -11.650507  -0.460788   1.205653   4.318776  14.851943 
 760.0000 -0.2250   0.428854   0.693763  -2.633185 -12.009267  -0.453797   1.199510   4.254590  14.578664 
 760.0000 -0.1750   0.447859   0.722488  -2.755900 -12.352875  -0.445302   1.188926   4.186303  14.298065 
 760.0000 -0.1250   0.465675   0.748959  -2.877333 -12.682534  -0.435439   1.174136   4.113887  14.009751 
 760.0000 -0.0750   0.482253   0.773099  -2.997514 -12.999277  -0.424323   1.155347   4.037300  13.713283 
 760.0000 -0.0250   0.497538   0.794823  -3.116461 -13.303998  -0.412059   1.132737   3.956488  13.408169 
 760.0000 0.0250   0.511464   0.814037  -3.234184 -13.597482  -0.398737   1.106466   3.871376  13.093856 
 760.0000 0.0750   0.523957   0.830637  -3.350687 -13.880416  -0.384437   1.076677   3.781870  12.769715 
 760.0000 0.1250   0.534932   0.844504  -3.465967 -14.153409  -0.369230   1.043496   3.687850  12.435031 
 760.0000 0.1750   0.544288   0.855505  -3.580018 -14.417003  -0.353179   1.007036   3.589167  12.088984 
 760.0000 0.2250   0.551910   0.863489  -3.692831 -14.671685  -0.336341   0.967401   3.485637  11.730626 
 760.0000 0.2750   0.557663   0.868282  -3.804395 -14.917889  -0.318765   0.924685   3.377029  11.358851 
 760.0000 0.3250   0.561392   0.869681  -3.914697 -15.156009  -0.300496   0.878972   3.263058  10.972359 
 760.0000 0.3750   0.562910   0.867452  -4.023722 -15.386402  -0.281574   0.830341   3.143368  10.569597 
 760.0000 0.4250   0.561998   0.861314  -4.131456 -15.609393  -0.262032   0.778863   3.017514  10.148699 
 760.0000 0.4750   0.558389   0.850930  -4.237881 -15.825277  -0.241903   0.724604   2.884930   9.707376 
 760.0000 0.5250   0.551759   0.835887  -4.342984 -16.034325  -0.221212   0.667625   2.744891   9.242778 
 760.0000 0.5750   0.541705   0.815670  -4.446746 -16.236786  -0.199984   0.607983   2.596451   8.751278 
 760.0000 0.6250   0.527714   0.789616  -4.549153 -16.432888  -0.178239   0.545729   2.438345   8.228143 
 760.0000 0.6750   0.509111   0.756851  -4.650188 -16.622843  -0.155994   0.480912   2.268840   7.666990 
 760.0000 0.7250   0.484977   0.716170  -4.749837 -16.806846  -0.133264   0.413577   2.085459   7.058858 
 760.0000 0.7750   0.453990   0.665819  -4.848083 -16.985079  -0.110060   0.343767   1.884482   6.390462 
 760.0000 0.8250   0.414105   0.603051  -4.944913 -17.157708  -0.086394   0.271522   1.659891   5.640542 
 760.0000 0.8750   0.361772   0.523038  -5.040314 -17.324891  -0.062271   0.196878   1.400784   4.770958 
 760.0000 0.9250   0.289513   0.415473  -5.134270 -17.486774  -0.037698   0.119871   1.083178   3.698436 
 760.0000 0.9750   0.172603   0.245823  -5.226771 -17.643492  -0.012678   0.040533   0.624153   2.136891 
 770.0000 -0.9750   0.015574   0.032371  -0.088283  -2.251788  -0.207078   0.379314   2.931176  17.874098 
 770.0000 -0.9250   0.045957   0.095762  -0.173864  -3.889365  -0.346133   0.641605   2.952618  17.684286 
 770.0000 -0.8750   0.075343   0.157330  -0.250952  -5.006997  -0.430980   0.808360   2.969336  17.489844 
 770.0000 -0.8250   0.103760   0.217048  -0.327625  -5.907437  -0.491519   0.932762   2.981418  17.290658 
 770.0000 -0.7750   0.131231   0.274887  -0.405557  -6.679015  -0.536839   1.030665   2.988951  17.086608 
 770.0000 -0.7250   0.157776   0.330814  -0.485211  -7.362271  -0.571275   1.109483   2.992021  16.877562 
 770.0000 -0.6750   0.183414   0.384797  -0.566665  -7.979847  -0.597343   1.173431   2.990712  16.663377 
 770.0000 -0.6250   0.208159   0.436800  -0.649852  -8.545922  -0.616676   1.225192   2.985104  16.443901 
 770.0000 -0.5750   0.232024   0.486784  -0.734647  -9.070076  -0.630419   1.266610   2.975276  16.218967 
 770.0000 -0.5250   0.255016   0.534710  -0.820898  -9.559147  -0.639415   1.299019   2.961304  15.988394 
 770.0000 -0.4750   0.277141   0.580532  -0.908446 -10.018215  -0.644315   1.323426   2.943262  15.751987 
 770.0000 -0.4250   0.298399   0.624205  -0.997131 -10.451181  -0.645633   1.340617   2.921218  15.509530 
