   W                 E5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.001    0.033    0.028    0.032
1493.809    0.028    0.048    0.011    0.031
1500.077    0.012    0.024   -0.007    0.020
1506.319   -0.009    0.022    0.005    0.014
1512.535    0.004    0.021   -0.001    0.015
1518.726    0.004    0.017    0.000    0.009
1524.891    0.002    0.015   -0.004    0.009
1531.032   -0.003    0.015   -0.002    0.009
1537.148    0.004    0.014   -0.005    0.009
1543.240    0.001    0.013   -0.002    0.008
1549.308    0.002    0.012   -0.002    0.008
1555.352    0.003    0.013    0.002    0.008
1561.373    0.004    0.013    0.002    0.008
1567.371   -0.001    0.012    0.003    0.008
1573.346    0.002    0.010    0.001    0.008
1579.298    0.005    0.010    0.004    0.008
1585.228   -0.009    0.010   -0.001    0.009
1591.136   -0.004    0.010   -0.003    0.009
1597.022    0.003    0.008   -0.001    0.008
1602.886    0.002    0.008    0.004    0.008
1608.729    0.007    0.007    0.003    0.008
1614.551    0.004    0.007    0.002    0.009
1620.352   -0.000    0.006   -0.001    0.008
1626.132    0.006    0.005    0.004    0.008
1631.892   -0.001    0.004    0.001    0.007
1637.631   -0.002    0.004   -0.002    0.006
1643.351   -0.003    0.004   -0.004    0.007
1649.050    0.002    0.003    0.003    0.006
1654.730   -0.002    0.003   -0.009    0.005
1660.391    0.001    0.003   -0.001    0.005
1666.032    0.000    0.003   -0.004    0.004
1671.655    0.000    0.003   -0.003    0.004
1677.258   -0.002    0.003   -0.001    0.003
1682.843    0.000    0.003    0.000    0.004
1688.409   -0.003    0.003    0.000    0.003
1693.957    0.001    0.003   -0.001    0.003
1699.487   -0.002    0.003   -0.004    0.003
1704.999   -0.001    0.003   -0.002    0.003
1710.493    0.001    0.003   -0.000    0.003
1715.970   -0.002    0.003    0.001    0.003
1721.429    0.001    0.004   -0.001    0.005
1726.871    0.005    0.003   -0.000    0.003
1732.296    0.000    0.003    0.003    0.003
1737.704   -0.000    0.003   -0.007    0.003
1743.095    0.001    0.003   -0.004    0.003
1748.469   -0.001    0.003   -0.003    0.003
1753.827    0.002    0.003    0.002    0.003
1759.169   -0.003    0.003    0.001    0.003
1764.495    0.004    0.003   -0.001    0.003
1769.804    0.004    0.003   -0.002    0.003
1775.098    0.001    0.002   -0.000    0.003
1780.376   -0.004    0.003   -0.000    0.003
1785.638    0.001    0.003   -0.004    0.002
1790.885   -0.007    0.003   -0.004    0.003
1796.116   -0.002    0.003    0.004    0.003
1801.333    0.002    0.003    0.003    0.003
1806.534   -0.001    0.003   -0.004    0.003
1811.720    0.002    0.002    0.002    0.003
1816.892   -0.000    0.003    0.004    0.003
1822.049   -0.004    0.003   -0.003    0.003
1827.191   -0.005    0.003   -0.003    0.003
1832.319    0.000    0.003   -0.005    0.003
1837.432   -0.000    0.003    0.001    0.003
1842.532   -0.000    0.002    0.001    0.002
1847.617   -0.002    0.002   -0.008    0.002
1852.688   -0.002    0.003   -0.002    0.002
1857.746    0.002    0.002    0.003    0.002
1862.790    0.001    0.003   -0.000    0.002
1867.820    0.001    0.003    0.001    0.002
1872.836    0.001    0.003   -0.004    0.002
1877.840   -0.002    0.002   -0.004    0.002
1882.829    0.005    0.002    0.002    0.002
1887.806   -0.000    0.002   -0.004    0.002
1892.770    0.002    0.002    0.005    0.002
1897.721   -0.000    0.002   -0.004    0.002
1902.658    0.002    0.002   -0.001    0.002
1907.583    0.002    0.002   -0.001    0.001
1912.496    0.001    0.002   -0.002    0.002
1917.395   -0.000    0.002   -0.001    0.002
1922.283    0.001    0.002    0.002    0.001
