   W                 E5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.001    0.007    0.000    0.008
1493.809    0.004    0.007    0.004    0.007
1500.077    0.002    0.008   -0.001    0.007
1506.319    0.002    0.008    0.002    0.006
1512.535   -0.000    0.008    0.002    0.006
1518.726    0.001    0.009    0.002    0.006
1524.891    0.000    0.009   -0.004    0.006
1531.032    0.000    0.009   -0.002    0.006
1537.148    0.001    0.009   -0.003    0.005
1543.240    0.000    0.009   -0.000    0.005
1549.308    0.000    0.008   -0.001    0.005
1555.352    0.002    0.008    0.002    0.005
1561.373    0.001    0.008    0.001    0.005
1567.371   -0.000    0.008    0.002    0.006
1573.346    0.002    0.008    0.001    0.006
1579.298    0.002    0.008    0.002    0.006
1585.228   -0.006    0.007   -0.001    0.006
1591.136   -0.003    0.007   -0.002    0.006
1597.022    0.002    0.007   -0.001    0.006
1602.886    0.001    0.006    0.003    0.006
1608.729    0.005    0.006    0.002    0.007
1614.551    0.003    0.006    0.001    0.007
1620.352   -0.001    0.005   -0.001    0.007
1626.132    0.005    0.004    0.002    0.006
1631.892   -0.001    0.004    0.001    0.006
1637.631   -0.002    0.004   -0.001    0.006
1643.351   -0.003    0.003   -0.002    0.006
1649.050    0.002    0.003    0.004    0.005
1654.730   -0.002    0.003   -0.008    0.005
1660.391    0.001    0.003   -0.001    0.004
1666.032    0.000    0.003   -0.004    0.004
1671.655   -0.000    0.003   -0.003    0.003
1677.258   -0.001    0.002   -0.000    0.003
1682.843    0.000    0.002    0.000    0.003
1688.409   -0.002    0.003    0.000    0.003
1693.957    0.001    0.003   -0.001    0.003
1699.487   -0.001    0.003   -0.004    0.003
1704.999   -0.000    0.003   -0.002    0.003
1710.493    0.001    0.003   -0.001    0.003
1715.970   -0.002    0.003    0.001    0.003
1721.429    0.002    0.003   -0.001    0.003
1726.871    0.004    0.003   -0.000    0.003
1732.296    0.000    0.003    0.003    0.003
1737.704   -0.000    0.003   -0.006    0.003
1743.095    0.001    0.003   -0.003    0.003
1748.469   -0.000    0.003   -0.002    0.003
1753.827    0.002    0.003    0.002    0.003
1759.169   -0.002    0.003    0.002    0.003
1764.495    0.002    0.003    0.002    0.003
1769.804    0.001    0.002   -0.003    0.003
1775.098    0.000    0.003    0.000    0.003
1780.376   -0.000    0.003    0.002    0.003
1785.638    0.001    0.003   -0.003    0.003
1790.885   -0.005    0.003   -0.000    0.003
1796.116   -0.002    0.002   -0.001    0.002
1801.333    0.002    0.003    0.003    0.003
1806.534   -0.000    0.003   -0.002    0.003
1811.720    0.001    0.003    0.004    0.003
1816.892   -0.001    0.003    0.003    0.003
1822.049   -0.001    0.003   -0.001    0.003
1827.191   -0.004    0.003   -0.001    0.003
1832.319    0.001    0.003   -0.001    0.003
1837.432    0.001    0.003    0.001    0.003
1842.532    0.000    0.003    0.001    0.003
1847.617   -0.001    0.002   -0.006    0.003
1852.688   -0.002    0.003   -0.002    0.003
1857.746    0.001    0.002    0.001    0.002
1862.790    0.002    0.003    0.001    0.003
1867.820    0.002    0.003    0.002    0.002
1872.836    0.001    0.003   -0.003    0.002
1877.840    0.001    0.003   -0.002    0.002
1882.829   -0.012    0.003   -0.007    0.003
1887.806    0.001    0.002   -0.004    0.002
1892.770    0.004    0.003    0.004    0.002
1897.721   -0.002    0.002   -0.002    0.002
1902.658   -0.010    0.002    0.008    0.002
1907.583   -0.012    0.003    0.002    0.002
1912.496   -0.001    0.002   -0.002    0.001
1917.395    0.001    0.002    0.000    0.002
1922.283   -0.010    0.002    0.002    0.002
