   W                 E5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.083    0.025    0.054    0.021
1493.809   -0.024    0.053    0.016    0.049
1500.077   -0.041    0.048    0.024    0.076
1506.319    0.080    0.042   -0.012    0.163
1512.535   -0.088    0.070    0.042    0.082
1518.726   -0.155    0.033    0.017    0.024
1524.891   -0.052    0.015    0.055    0.014
1531.032    0.031    0.017   -0.033    0.016
1537.148    0.011    0.028    0.066    0.015
1543.240    0.015    0.010   -0.036    0.018
1549.308   -0.026    0.006   -0.009    0.008
1555.352   -0.064    0.015    0.011    0.014
1561.373   -0.090    0.069   -0.024    0.140
1567.371   -0.045    0.015   -0.005    0.015
1573.346   -0.001    0.013   -0.050    0.015
1579.298    0.024    0.016   -0.000    0.009
1585.228    0.008    0.012    0.053    0.010
1591.136   -0.014    0.009    0.038    0.010
1597.022    0.038    0.011   -0.013    0.009
1602.886   -0.032    0.013   -0.027    0.011
1608.729    0.006    0.009   -0.047    0.008
1614.551   -0.002    0.033   -0.013    0.044
1620.352   -0.009    0.008   -0.015    0.008
1626.132   -0.003    0.006   -0.017    0.009
1631.892    0.007    0.007    0.000    0.006
1637.631    0.004    0.007   -0.001    0.005
1643.351    0.036    0.007    0.032    0.006
1649.050   -0.004    0.003    0.013    0.004
1654.730    0.029    0.004   -0.002    0.004
1660.391   -0.019    0.005    0.002    0.004
1666.032   -0.016    0.005   -0.012    0.003
1671.655    0.015    0.003    0.003    0.004
1677.258   -0.010    0.003    0.004    0.003
1682.843   -0.005    0.010    0.004    0.013
1688.409   -0.007    0.004   -0.008    0.004
1693.957    0.010    0.005   -0.010    0.005
1699.487   -0.011    0.004   -0.011    0.004
1704.999    0.002    0.016   -0.010    0.005
1710.493    0.018    0.004   -0.030    0.003
1715.970    0.001    0.003   -0.027    0.004
1721.429   -0.006    0.003   -0.004    0.003
1726.871    0.017    0.003    0.003    0.004
1732.296    0.022    0.014    0.010    0.028
1737.704   -0.018    0.004    0.010    0.003
1743.095   -0.002    0.003    0.010    0.003
1748.469   -0.000    0.003   -0.003    0.002
1753.827   -0.006    0.003    0.003    0.003
1759.169   -0.022    0.004    0.004    0.003
1764.495    0.001    0.002   -0.008    0.002
1769.804   -0.007    0.008   -0.005    0.012
1775.098   -0.002    0.003    0.007    0.003
1780.376    0.004    0.003   -0.012    0.004
1785.638   -0.005    0.002   -0.004    0.002
1790.885    0.005    0.003    0.004    0.004
1796.116   -0.020    0.004    0.007    0.003
1801.333   -0.011    0.003   -0.004    0.003
1806.534    0.005    0.004   -0.007    0.003
1811.720    0.009    0.004   -0.021    0.004
1816.892    0.005    0.004   -0.023    0.004
1822.049   -0.015    0.004    0.014    0.003
1827.191    0.040    0.004    0.004    0.004
1832.319   -0.004    0.005   -0.013    0.003
1837.432   -0.000    0.002   -0.003    0.002
1842.532    0.015    0.004   -0.008    0.004
1847.617    0.014    0.006    0.003    0.004
1852.688    0.037    0.024    0.012    0.052
1857.746    0.008    0.003    0.016    0.004
1862.790    0.002    0.002   -0.000    0.002
1867.820   -0.005    0.003   -0.026    0.004
1872.836    0.011    0.021    0.017    0.016
1877.840    0.013    0.003    0.001    0.003
1882.829   -0.006    0.002   -0.005    0.002
1887.806    0.009    0.002    0.007    0.002
1892.770    0.006    0.005    0.006    0.006
1897.721    0.011    0.003    0.010    0.003
1902.658    0.001    0.009    0.011    0.003
1907.583    0.005    0.001   -0.006    0.002
1912.496    0.011    0.003    0.010    0.002
1917.395    0.023    0.002   -0.001    0.002
1922.283   -0.009    0.002    0.039    0.003
