   W                 M5-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.077    0.023    0.075    0.020
1493.809   -0.027    0.076    0.052    0.064
1500.077   -0.113    0.069    0.048    0.119
1506.319    0.036    0.140    0.069    0.083
1512.535   -0.138    0.098    0.099    0.134
1518.726    0.040    0.027    0.005    0.022
1524.891   -0.107    0.026    0.037    0.018
1531.032    0.092    0.024    0.026    0.021
1537.148    0.055    0.022    0.003    0.019
1543.240   -0.336    0.037    0.021    0.033
1549.308    0.029    0.027   -0.045    0.035
1555.352   -0.070    0.019    0.051    0.018
1561.373   -0.002    0.047    0.013    0.122
1567.371   -0.001    0.015   -0.036    0.015
1573.346   -0.092    0.030   -0.048    0.017
1579.298    0.079    0.026    0.020    0.017
1585.228    0.068    0.019    0.061    0.018
1591.136   -0.044    0.016    0.034    0.013
1597.022    0.062    0.014   -0.060    0.019
1602.886   -0.037    0.017   -0.037    0.014
1608.729    0.069    0.012   -0.017    0.011
1614.551   -0.051    0.090   -0.048    0.077
1620.352    0.009    0.011   -0.057    0.012
1626.132   -0.029    0.012    0.018    0.011
1631.892    0.007    0.010   -0.005    0.008
1637.631    0.017    0.010   -0.021    0.009
1643.351   -0.018    0.007   -0.013    0.007
1649.050    0.032    0.007   -0.026    0.008
1654.730    0.014    0.006    0.006    0.005
1660.391   -0.033    0.005    0.016    0.006
1666.032    0.002    0.006    0.044    0.007
1671.655   -0.021    0.005    0.032    0.007
1677.258    0.046    0.007    0.014    0.007
1682.843    0.001    0.052   -0.031    0.016
1688.409    0.027    0.005   -0.015    0.008
1693.957    0.009    0.006    0.027    0.006
1699.487   -0.045    0.007    0.012    0.008
1704.999   -0.044    0.020   -0.002    0.071
1710.493   -0.002    0.005   -0.007    0.005
1715.970   -0.005    0.005   -0.011    0.004
1721.429    0.015    0.005    0.008    0.006
1726.871   -0.008    0.005   -0.022    0.006
1732.296    0.037    0.025   -0.013    0.050
1737.704   -0.032    0.006    0.019    0.005
1743.095   -0.022    0.005   -0.002    0.006
1748.469    0.038    0.007    0.021    0.005
1753.827   -0.034    0.006    0.011    0.005
1759.169   -0.028    0.004   -0.007    0.005
1764.495   -0.009    0.006   -0.032    0.005
1769.804   -0.040    0.022   -0.014    0.045
1775.098   -0.033    0.005   -0.025    0.006
1780.376    0.012    0.004    0.001    0.005
1785.638   -0.009    0.004   -0.003    0.006
1790.885    0.004    0.005    0.003    0.004
1796.116    0.003    0.004    0.007    0.005
1801.333    0.008    0.005    0.035    0.008
1806.534   -0.006    0.004   -0.022    0.004
1811.720    0.013    0.003    0.011    0.004
1816.892    0.019    0.004   -0.025    0.005
1822.049   -0.007    0.004    0.020    0.004
1827.191    0.040    0.005    0.003    0.005
1832.319   -0.011    0.005   -0.011    0.004
1837.432    0.002    0.005    0.002    0.007
1842.532   -0.011    0.004    0.007    0.004
1847.617    0.007    0.004   -0.012    0.003
1852.688    0.010    0.022    0.015    0.020
1857.746    0.017    0.004   -0.024    0.004
1862.790    0.036    0.005    0.000    0.006
1867.820   -0.006    0.004   -0.004    0.004
1872.836   -0.024    0.019    0.004    0.021
1877.840   -0.003    0.004    0.033    0.005
1882.829   -0.033    0.005   -0.042    0.007
1887.806   -0.015    0.006    0.001    0.005
1892.770    0.009    0.037    0.046    0.009
1897.721    0.007    0.004    0.008    0.004
1902.658    0.027    0.008   -0.006    0.024
1907.583   -0.025    0.004    0.005    0.003
1912.496    0.012    0.003   -0.000    0.003
1917.395   -0.008    0.002    0.004    0.003
1922.283   -0.001    0.003    0.003    0.003
