   W                 M1+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.822    0.462   -3.067    0.371
1493.809    0.130    0.558    0.130    0.971
1500.077    1.143    1.336   -0.946    2.358
1506.319   -1.113    2.020    0.254    2.738
1512.535   -0.532    1.060    0.612    0.968
1518.726   -0.888    0.226    1.264    0.234
1524.891    0.213    0.233    2.439    0.390
1531.032   -2.712    0.489   -2.559    0.320
1537.148   -1.331    0.261   -1.220    0.246
1543.240   -0.337    0.237    1.989    0.186
1549.308   -1.544    0.273    1.863    0.267
1555.352   -0.069    0.291    1.220    0.177
1561.373   -1.608    1.032   -0.089    2.469
1567.371   -0.843    0.234    0.152    0.229
1573.346   -0.673    0.159   -0.473    0.174
1579.298   -0.133    0.155    0.082    0.141
1585.228    0.231    0.159   -0.221    0.150
1591.136    0.766    0.180   -1.111    0.201
1597.022   -0.929    0.155   -0.301    0.151
1602.886   -0.965    0.108    0.007    0.145
1608.729   -0.739    0.177   -1.744    0.152
1614.551   -0.594    0.903    0.168    1.543
1620.352    0.094    0.114    0.496    0.130
1626.132   -1.476    0.078    0.718    0.131
1631.892   -0.771    0.109    0.473    0.144
1637.631   -0.551    0.054    0.358    0.084
1643.351   -0.546    0.090    0.222    0.080
1649.050    0.012    0.100    0.260    0.083
1654.730   -0.622    0.107   -0.730    0.083
1660.391   -0.685    0.074   -0.786    0.072
1666.032   -1.048    0.074   -0.329    0.076
1671.655   -1.103    0.094   -1.385    0.084
1677.258   -0.699    0.056   -0.319    0.071
1682.843   -0.545    1.053   -0.430    0.921
1688.409    0.046    0.125   -1.054    0.067
1693.957   -0.910    0.053   -0.375    0.112
1699.487   -1.037    0.071    0.127    0.092
1704.999    0.442    0.766   -0.369    0.827
1710.493   -0.984    0.059   -0.469    0.104
1715.970   -0.641    0.068   -0.705    0.093
1721.429   -0.166    0.083   -1.805    0.055
1726.871   -0.514    0.089    0.084    0.060
1732.296    0.565    1.071   -0.817    0.800
1737.704   -0.834    0.033    0.130    0.079
1743.095   -0.540    0.062   -0.806    0.086
1748.469   -0.020    0.064   -0.891    0.076
1753.827   -0.774    0.040   -0.532    0.085
1759.169   -1.049    0.051    0.153    0.074
1764.495   -0.899    0.056   -0.225    0.098
1769.804    0.091    0.360   -0.266    0.438
1775.098   -0.669    0.051    0.070    0.062
1780.376   -0.511    0.081   -1.302    0.052
1785.638   -1.028    0.055   -0.608    0.051
1790.885   -1.122    0.053    0.002    0.093
1796.116   -0.297    0.063   -0.683    0.056
1801.333    0.028    0.056   -0.975    0.053
1806.534   -0.004    0.072   -1.057    0.066
1811.720   -1.223    0.097   -0.429    0.074
1816.892   -0.581    0.042   -0.521    0.070
1822.049    0.259    0.073   -1.244    0.062
1827.191   -0.019    0.066   -0.881    0.045
1832.319   -0.857    0.041   -0.273    0.077
1837.432   -0.310    0.068   -0.161    0.058
1842.532   -0.717    0.081   -1.015    0.056
1847.617    0.564    0.084   -0.913    0.068
1852.688   -0.105    0.951   -0.627    0.249
1857.746   -1.338    0.051    0.407    0.087
1862.790   -0.756    0.050    0.006    0.047
1867.820   -0.968    0.056   -0.523    0.066
1872.836   -0.158    0.331   -0.274    0.303
1877.840   -0.616    0.054   -0.237    0.054
1882.829   -0.137    0.038   -0.299    0.046
1887.806   -0.450    0.034    0.119    0.035
1892.770   -0.404    0.134   -0.141    0.323
1897.721   -0.188    0.042    0.120    0.035
1902.658   -0.299    0.153   -0.121    0.291
1907.583    0.189    0.026    0.416    0.029
1912.496   -0.736    0.052   -0.389    0.043
1917.395    0.555    0.037   -0.616    0.035
1922.283   -0.294    0.033   -0.261    0.037
