   W                 M2+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.484    0.157    0.608    0.150
1493.809   -0.197    0.324   -0.166    0.292
1500.077   -0.157    0.512    0.081    0.471
1506.319   -0.041    1.146    0.464    0.514
1512.535    0.230    0.392   -0.111    0.376
1518.726   -0.368    0.135    0.560    0.112
1524.891   -0.514    0.100    0.499    0.145
1531.032   -0.193    0.166    0.006    0.113
1537.148    0.800    0.129    0.267    0.090
1543.240   -0.056    0.062   -0.287    0.092
1549.308    0.157    0.101    0.083    0.083
1555.352   -0.394    0.114   -0.320    0.094
1561.373   -0.159    0.712   -0.405    0.471
1567.371   -0.260    0.111   -0.006    0.080
1573.346    0.059    0.076    0.467    0.069
1579.298   -0.162    0.085   -0.021    0.063
1585.228    0.371    0.060   -0.010    0.069
1591.136    0.210    0.076    0.248    0.069
1597.022    0.045    0.064   -0.135    0.069
1602.886    0.354    0.063    0.165    0.066
1608.729   -0.087    0.053   -0.190    0.074
1614.551   -0.268    0.552    0.387    0.506
1620.352    0.144    0.050   -0.309    0.042
1626.132    0.274    0.042    0.005    0.049
1631.892    0.400    0.040    0.190    0.055
1637.631    0.120    0.030    0.180    0.034
1643.351   -0.029    0.028    0.003    0.027
1649.050   -0.053    0.026   -0.231    0.028
1654.730   -0.199    0.039    0.076    0.034
1660.391    0.096    0.031    0.382    0.031
1666.032    0.088    0.031    0.068    0.027
1671.655    0.007    0.034    0.624    0.030
1677.258    0.205    0.020    0.023    0.028
1682.843   -0.362    0.531   -0.312    0.607
1688.409   -0.255    0.032   -0.119    0.038
1693.957   -0.157    0.031    0.374    0.041
1699.487    0.074    0.026    0.088    0.032
1704.999    0.113    0.074    0.011    0.190
1710.493    0.035    0.028    0.275    0.032
1715.970   -0.375    0.030    0.294    0.035
1721.429   -0.433    0.020   -0.100    0.034
1726.871   -0.186    0.036   -0.234    0.025
1732.296    0.100    0.408   -0.313    0.142
1737.704    0.111    0.021    0.268    0.028
1743.095    0.195    0.019   -0.069    0.027
1748.469    0.074    0.022    0.149    0.026
1753.827    0.016    0.020    0.223    0.031
1759.169   -0.326    0.027    0.514    0.025
1764.495   -0.066    0.024    0.208    0.031
1769.804   -0.092    0.120   -0.105    0.105
1775.098   -0.025    0.021    0.087    0.025
1780.376   -0.294    0.021   -0.184    0.028
1785.638   -0.058    0.027   -0.020    0.017
1790.885   -0.085    0.023    0.226    0.034
1796.116   -0.215    0.027    0.020    0.023
1801.333    0.172    0.021   -0.229    0.025
1806.534   -0.201    0.024   -0.090    0.022
1811.720   -0.431    0.028    0.158    0.032
1816.892    0.008    0.024    0.286    0.026
1822.049   -0.188    0.023   -0.330    0.027
1827.191   -0.125    0.024   -0.320    0.023
1832.319    0.178    0.024    0.119    0.025
1837.432   -0.091    0.025    0.070    0.024
1842.532   -0.469    0.022   -0.164    0.028
1847.617   -0.306    0.026   -0.005    0.031
1852.688   -0.047    0.354   -0.242    0.092
1857.746   -0.052    0.026    0.120    0.023
1862.790    0.026    0.015    0.003    0.018
1867.820   -0.254    0.020   -0.026    0.030
1872.836    0.119    0.152   -0.183    0.113
1877.840    0.139    0.020   -0.160    0.016
1882.829    0.060    0.018   -0.180    0.016
1887.806    0.064    0.013    0.024    0.015
1892.770   -0.067    0.133    0.169    0.062
1897.721    0.035    0.017   -0.118    0.014
1902.658   -0.008    0.112   -0.118    0.051
1907.583   -0.005    0.014    0.067    0.011
1912.496    0.011    0.018   -0.190    0.020
1917.395   -0.328    0.013   -0.267    0.020
1922.283    0.079    0.011   -0.068    0.013
