   W                 M5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.058    0.022    0.109    0.027
1493.809   -0.079    0.094    0.095    0.076
1500.077    0.045    0.073   -0.051    0.063
1506.319    0.032    0.072   -0.007    0.085
1512.535   -0.047    0.053    0.022    0.062
1518.726   -0.155    0.035    0.036    0.024
1524.891    0.018    0.020   -0.021    0.017
1531.032   -0.009    0.017   -0.005    0.018
1537.148    0.091    0.029    0.050    0.016
1543.240   -0.019    0.011   -0.052    0.018
1549.308   -0.010    0.010   -0.002    0.010
1555.352   -0.027    0.016    0.008    0.016
1561.373   -0.065    0.079   -0.007    0.102
1567.371   -0.004    0.018   -0.013    0.010
1573.346   -0.007    0.016   -0.079    0.016
1579.298   -0.044    0.018   -0.023    0.013
1585.228   -0.024    0.012    0.058    0.011
1591.136   -0.041    0.012   -0.023    0.010
1597.022    0.015    0.012   -0.050    0.010
1602.886   -0.019    0.013   -0.036    0.011
1608.729    0.035    0.010   -0.017    0.010
1614.551   -0.017    0.020   -0.003    0.056
1620.352    0.007    0.008    0.010    0.010
1626.132   -0.000    0.008   -0.043    0.009
1631.892   -0.008    0.008   -0.027    0.007
1637.631   -0.033    0.007   -0.032    0.006
1643.351    0.021    0.007    0.015    0.005
1649.050    0.013    0.004    0.021    0.005
1654.730    0.034    0.005   -0.019    0.005
1660.391   -0.022    0.005   -0.011    0.005
1666.032   -0.016    0.004    0.005    0.004
1671.655   -0.019    0.005   -0.038    0.005
1677.258   -0.025    0.004   -0.005    0.005
1682.843   -0.008    0.041   -0.024    0.018
1688.409    0.018    0.005    0.030    0.005
1693.957   -0.006    0.005    0.026    0.006
1699.487    0.007    0.003   -0.014    0.004
1704.999   -0.004    0.005    0.002    0.009
1710.493   -0.025    0.004    0.011    0.005
1715.970    0.026    0.005   -0.016    0.005
1721.429    0.025    0.004   -0.020    0.004
1726.871    0.015    0.005    0.017    0.004
1732.296   -0.013    0.016    0.010    0.017
1737.704    0.027    0.004   -0.004    0.004
1743.095    0.016    0.003    0.015    0.004
1748.469   -0.012    0.003   -0.001    0.004
1753.827    0.024    0.005    0.007    0.004
1759.169    0.015    0.004    0.005    0.003
1764.495   -0.008    0.003   -0.007    0.003
1769.804   -0.006    0.009    0.004    0.012
1775.098    0.004    0.003   -0.009    0.004
1780.376   -0.000    0.004    0.021    0.005
1785.638    0.004    0.003    0.003    0.002
1790.885    0.004    0.003   -0.005    0.005
1796.116    0.029    0.004   -0.003    0.003
1801.333    0.006    0.004   -0.014    0.004
1806.534   -0.039    0.005    0.001    0.004
1811.720   -0.012    0.004   -0.046    0.005
1816.892   -0.013    0.004    0.003    0.005
1822.049   -0.005    0.004   -0.018    0.003
1827.191    0.007    0.004   -0.010    0.004
1832.319    0.019    0.004    0.001    0.003
1837.432   -0.017    0.003   -0.003    0.003
1842.532    0.002    0.004   -0.018    0.003
1847.617   -0.003    0.005   -0.026    0.004
1852.688    0.007    0.023   -0.015    0.010
1857.746    0.001    0.004    0.026    0.003
1862.790    0.011    0.003    0.005    0.002
1867.820   -0.019    0.003   -0.005    0.003
1872.836    0.018    0.015   -0.017    0.017
1877.840    0.011    0.002   -0.007    0.003
1882.829   -0.009    0.002    0.006    0.003
1887.806    0.007    0.002    0.002    0.002
1892.770    0.008    0.011    0.013    0.007
1897.721    0.006    0.002   -0.005    0.002
1902.658    0.015    0.009    0.011    0.013
1907.583    0.008    0.002    0.005    0.002
1912.496   -0.003    0.003    0.019    0.003
1917.395   -0.015    0.002    0.009    0.003
1922.283    0.007    0.002   -0.001    0.002
