   W                 E1+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.010    0.259   -0.086    0.250
1493.809   -0.301    0.196    0.431    0.284
1500.077   -0.150    0.158   -0.291    0.184
1506.319   -0.058    0.128   -0.431    0.176
1512.535   -0.005    0.201   -0.210    0.258
1518.726   -0.600    0.185    0.196    0.256
1524.891   -0.080    0.179   -0.329    0.136
1531.032    0.080    0.181   -0.622    0.221
1537.148    0.026    0.186   -0.486    0.197
1543.240   -0.152    0.142    0.045    0.159
1549.308   -0.385    0.155   -0.528    0.151
1555.352   -0.358    0.141   -0.565    0.161
1561.373   -0.710    0.143   -0.221    0.129
1567.371   -1.161    0.215    0.075    0.162
1573.346   -0.923    0.160    0.499    0.106
1579.298   -0.455    0.167   -0.138    0.122
1585.228   -0.568    0.144   -0.031    0.134
1591.136    0.077    0.129   -0.247    0.110
1597.022    0.666    0.120   -0.158    0.119
1602.886    0.239    0.121   -0.377    0.127
1608.729    0.136    0.114    0.312    0.098
1614.551    0.434    0.105   -0.127    0.102
1620.352    0.262    0.097    0.097    0.118
1626.132    0.015    0.075   -0.183    0.081
1631.892   -0.050    0.066   -0.056    0.067
1637.631    0.019    0.067   -0.020    0.049
1643.351    0.288    0.050   -0.130    0.054
1649.050    0.446    0.053   -0.058    0.036
1654.730    0.469    0.051   -0.205    0.049
1660.391    0.443    0.056   -0.135    0.031
1666.032    0.262    0.047   -0.146    0.028
1671.655    0.310    0.054   -0.439    0.043
1677.258    0.086    0.046   -0.599    0.036
1682.843    0.189    0.041   -0.423    0.046
1688.409   -0.173    0.053   -0.438    0.053
1693.957   -0.141    0.049   -0.088    0.043
1699.487   -0.269    0.069   -0.102    0.048
1704.999    0.109    0.056   -0.170    0.043
1710.493    0.519    0.037   -0.060    0.055
1715.970    0.134    0.053    0.215    0.043
1721.429   -0.025    0.049    0.159    0.039
1726.871    0.267    0.049    0.040    0.036
1732.296    0.232    0.043   -0.052    0.034
1737.704   -0.074    0.036   -0.177    0.041
1743.095    0.109    0.052   -0.195    0.042
1748.469    0.099    0.040   -0.062    0.049
1753.827    0.083    0.060   -0.153    0.033
1759.169    0.599    0.030   -0.112    0.042
1764.495    0.755    0.028   -0.148    0.044
1769.804    0.686    0.044   -0.225    0.040
1775.098    0.171    0.043    0.041    0.045
1780.376    0.170    0.041   -0.086    0.037
1785.638    0.283    0.054    0.201    0.032
1790.885    0.346    0.047    0.275    0.036
1796.116    0.117    0.055    0.149    0.029
1801.333   -0.136    0.033    0.118    0.024
1806.534    0.267    0.039   -0.135    0.036
1811.720    0.113    0.041   -0.022    0.034
1816.892    0.380    0.032    0.167    0.037
1822.049    0.096    0.041    0.128    0.032
1827.191    0.393    0.031    0.065    0.044
1832.319    0.035    0.053    0.068    0.032
1837.432    0.152    0.040    0.080    0.031
1842.532    0.408    0.044    0.246    0.033
1847.617    0.070    0.042   -0.233    0.027
1852.688    0.033    0.034   -0.270    0.036
1857.746   -0.124    0.034    0.089    0.040
1862.790   -0.035    0.047   -0.148    0.033
1867.820   -0.081    0.028    0.107    0.039
1872.836    0.387    0.035    0.196    0.034
1877.840    0.261    0.040   -0.094    0.034
1882.829    0.076    0.036    0.011    0.032
1887.806   -0.124    0.035   -0.077    0.033
1892.770   -0.192    0.033   -0.166    0.021
1897.721    0.329    0.029    0.197    0.028
1902.658    0.007    0.023    0.053    0.022
1907.583    0.314    0.022   -0.052    0.023
1912.496    0.175    0.027   -0.122    0.022
1917.395   -0.004    0.034   -0.084    0.016
1922.283   -0.040    0.025    0.112    0.017
