   W                 E2+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.339    0.114    0.200    0.125
1493.809    0.072    0.089   -0.076    0.135
1500.077   -0.022    0.085   -0.054    0.095
1506.319    0.164    0.065   -0.041    0.078
1512.535    0.093    0.105   -0.240    0.086
1518.726    0.422    0.102   -0.345    0.102
1524.891   -0.149    0.075    0.122    0.057
1531.032    0.031    0.086   -0.067    0.081
1537.148   -0.018    0.082    0.291    0.114
1543.240   -0.100    0.074   -0.111    0.074
1549.308   -0.101    0.090   -0.072    0.071
1555.352    0.178    0.069   -0.034    0.089
1561.373    0.370    0.065    0.195    0.067
1567.371    0.189    0.106   -0.154    0.068
1573.346    0.121    0.073   -0.053    0.056
1579.298   -0.119    0.064    0.075    0.064
1585.228   -0.108    0.069    0.028    0.073
1591.136    0.015    0.046    0.050    0.047
1597.022   -0.142    0.063   -0.028    0.051
1602.886    0.149    0.071    0.030    0.048
1608.729   -0.029    0.058    0.048    0.048
1614.551   -0.140    0.054   -0.146    0.050
1620.352   -0.107    0.044   -0.110    0.060
1626.132    0.112    0.038   -0.132    0.038
1631.892   -0.104    0.032   -0.011    0.029
1637.631    0.074    0.034   -0.064    0.021
1643.351    0.450    0.027   -0.010    0.028
1649.050    0.089    0.023    0.114    0.024
1654.730    0.098    0.021    0.104    0.021
1660.391   -0.032    0.024    0.054    0.012
1666.032   -0.118    0.020    0.148    0.017
1671.655    0.116    0.031   -0.100    0.019
1677.258   -0.165    0.017   -0.070    0.019
1682.843   -0.021    0.018   -0.138    0.020
1688.409   -0.023    0.026   -0.109    0.021
1693.957    0.007    0.022   -0.007    0.023
1699.487    0.065    0.035   -0.095    0.021
1704.999   -0.078    0.024   -0.106    0.022
1710.493    0.000    0.025   -0.045    0.024
1715.970   -0.060    0.022   -0.132    0.018
1721.429   -0.069    0.028   -0.023    0.016
1726.871    0.084    0.025    0.084    0.019
1732.296    0.063    0.022   -0.081    0.019
1737.704   -0.034    0.018   -0.141    0.021
1743.095    0.053    0.030   -0.127    0.018
1748.469    0.076    0.018   -0.117    0.025
1753.827    0.040    0.029   -0.114    0.016
1759.169    0.112    0.015   -0.091    0.018
1764.495    0.072    0.018   -0.056    0.021
1769.804    0.053    0.020   -0.046    0.020
1775.098   -0.006    0.016   -0.007    0.022
1780.376   -0.027    0.020    0.135    0.020
1785.638    0.004    0.025    0.055    0.016
1790.885    0.014    0.022   -0.049    0.018
1796.116    0.136    0.023   -0.028    0.018
1801.333    0.133    0.013    0.104    0.018
1806.534    0.220    0.016   -0.142    0.018
1811.720   -0.123    0.017   -0.029    0.015
1816.892   -0.149    0.021    0.026    0.018
1822.049    0.023    0.018    0.029    0.018
1827.191    0.003    0.012    0.009    0.018
1832.319    0.099    0.016    0.080    0.018
1837.432    0.037    0.018   -0.008    0.015
1842.532   -0.029    0.023    0.044    0.019
1847.617   -0.010    0.021    0.046    0.012
1852.688   -0.017    0.018    0.012    0.015
1857.746    0.122    0.020   -0.041    0.014
1862.790    0.050    0.022   -0.044    0.014
1867.820   -0.179    0.014   -0.110    0.017
1872.836   -0.016    0.015   -0.009    0.017
1877.840   -0.061    0.017   -0.070    0.016
1882.829   -0.048    0.013   -0.033    0.016
1887.806    0.081    0.016    0.073    0.015
1892.770    0.034    0.015   -0.068    0.011
1897.721    0.249    0.013   -0.035    0.016
1902.658   -0.020    0.013   -0.079    0.012
1907.583   -0.012    0.009   -0.055    0.009
1912.496    0.001    0.011   -0.009    0.009
1917.395    0.035    0.015   -0.036    0.009
1922.283    0.016    0.012   -0.035    0.008
