   W                 E5-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.008    0.039    0.210    0.050
1493.809    0.178    0.036   -0.060    0.037
1500.077    0.047    0.046   -0.081    0.038
1506.319    0.167    0.041   -0.099    0.030
1512.535   -0.083    0.036    0.127    0.028
1518.726   -0.021    0.033    0.153    0.034
1524.891    0.229    0.044   -0.319    0.046
1531.032    0.007    0.029   -0.009    0.033
1537.148    0.069    0.032    0.010    0.022
1543.240    0.220    0.031   -0.185    0.030
1549.308    0.073    0.029   -0.131    0.025
1555.352    0.175    0.032   -0.089    0.025
1561.373    0.093    0.025   -0.084    0.024
1567.371    0.037    0.023   -0.016    0.020
1573.346    0.012    0.021   -0.126    0.030
1579.298    0.021    0.023   -0.106    0.026
1585.228   -0.033    0.018    0.054    0.018
1591.136    0.015    0.025   -0.007    0.020
1597.022    0.075    0.016   -0.015    0.015
1602.886   -0.026    0.016    0.002    0.018
1608.729   -0.069    0.014   -0.014    0.016
1614.551   -0.068    0.015    0.009    0.013
1620.352    0.024    0.011   -0.019    0.021
1626.132   -0.031    0.015    0.015    0.011
1631.892    0.032    0.011   -0.079    0.014
1637.631   -0.067    0.016   -0.001    0.009
1643.351    0.019    0.007   -0.039    0.009
1649.050   -0.023    0.010    0.042    0.008
1654.730   -0.018    0.007    0.001    0.006
1660.391    0.043    0.008   -0.027    0.006
1666.032   -0.049    0.007   -0.013    0.006
1671.655    0.018    0.006   -0.040    0.006
1677.258   -0.022    0.009    0.010    0.007
1682.843    0.006    0.005    0.013    0.007
1688.409    0.043    0.008   -0.034    0.006
1693.957   -0.052    0.012    0.019    0.009
1699.487    0.016    0.009    0.004    0.007
1704.999    0.006    0.008    0.041    0.007
1710.493   -0.017    0.006    0.058    0.008
1715.970    0.029    0.008   -0.021    0.007
1721.429   -0.029    0.009   -0.021    0.005
1726.871   -0.029    0.006   -0.012    0.005
1732.296    0.005    0.007   -0.002    0.005
1737.704   -0.032    0.008    0.002    0.005
1743.095   -0.024    0.007   -0.006    0.005
1748.469   -0.020    0.007   -0.006    0.005
1753.827   -0.006    0.007    0.005    0.005
1759.169    0.006    0.005   -0.009    0.005
1764.495   -0.026    0.004   -0.002    0.007
1769.804    0.003    0.004    0.028    0.005
1775.098   -0.031    0.007    0.004    0.006
1780.376   -0.012    0.005   -0.014    0.006
1785.638    0.016    0.007   -0.031    0.005
1790.885    0.000    0.007   -0.011    0.005
1796.116    0.009    0.005    0.000    0.005
1801.333    0.061    0.007    0.013    0.006
1806.534   -0.019    0.004   -0.032    0.005
1811.720    0.009    0.006    0.044    0.007
1816.892    0.016    0.004    0.024    0.005
1822.049    0.027    0.005   -0.019    0.005
1827.191    0.026    0.006    0.052    0.007
1832.319    0.005    0.006   -0.014    0.006
1837.432   -0.026    0.006   -0.020    0.006
1842.532    0.008    0.004    0.020    0.004
1847.617    0.033    0.006    0.009    0.006
1852.688    0.006    0.006    0.011    0.005
1857.746    0.004    0.005    0.012    0.004
1862.790    0.004    0.005   -0.003    0.004
1867.820   -0.031    0.004    0.029    0.006
1872.836    0.033    0.005    0.016    0.005
1877.840    0.016    0.003    0.009    0.006
1882.829    0.005    0.004    0.037    0.006
1887.806    0.014    0.006   -0.043    0.005
1892.770    0.003    0.004    0.026    0.004
1897.721   -0.017    0.003    0.006    0.004
1902.658   -0.017    0.004   -0.017    0.005
1907.583   -0.006    0.004   -0.023    0.003
1912.496    0.009    0.004   -0.018    0.004
1917.395   -0.018    0.004   -0.021    0.004
1922.283    0.011    0.004    0.030    0.003
