   W                 M5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.072    0.032   -0.060    0.023
1493.809   -0.082    0.021    0.006    0.031
1500.077   -0.024    0.024    0.061    0.025
1506.319   -0.046    0.020    0.045    0.020
1512.535   -0.072    0.021   -0.085    0.024
1518.726   -0.057    0.021    0.039    0.019
1524.891   -0.063    0.022   -0.053    0.018
1531.032   -0.015    0.020   -0.000    0.029
1537.148    0.012    0.023   -0.092    0.027
1543.240   -0.026    0.015    0.019    0.015
1549.308   -0.060    0.019    0.026    0.014
1555.352   -0.012    0.012   -0.018    0.019
1561.373    0.028    0.012    0.032    0.015
1567.371    0.032    0.015    0.012    0.014
1573.346    0.022    0.016    0.024    0.011
1579.298    0.040    0.014   -0.024    0.011
1585.228    0.037    0.013   -0.014    0.014
1591.136   -0.016    0.012   -0.020    0.011
1597.022   -0.047    0.011   -0.031    0.012
1602.886    0.024    0.010   -0.004    0.009
1608.729    0.041    0.009    0.009    0.012
1614.551    0.023    0.010    0.004    0.007
1620.352    0.001    0.009   -0.022    0.011
1626.132    0.022    0.010   -0.022    0.009
1631.892    0.011    0.008    0.018    0.007
1637.631    0.046    0.008    0.001    0.006
1643.351   -0.028    0.006    0.024    0.006
1649.050    0.009    0.005   -0.011    0.006
1654.730   -0.009    0.004   -0.016    0.004
1660.391   -0.020    0.006   -0.026    0.005
1666.032    0.030    0.006    0.046    0.007
1671.655    0.022    0.005    0.029    0.006
1677.258    0.004    0.006    0.039    0.006
1682.843   -0.007    0.004   -0.015    0.004
1688.409   -0.011    0.006    0.029    0.006
1693.957    0.014    0.004   -0.002    0.005
1699.487    0.024    0.006   -0.006    0.004
1704.999    0.014    0.005   -0.020    0.005
1710.493    0.016    0.005   -0.023    0.005
1715.970    0.010    0.003   -0.007    0.004
1721.429   -0.012    0.005    0.007    0.004
1726.871    0.008    0.005   -0.007    0.004
1732.296   -0.011    0.006   -0.004    0.004
1737.704   -0.013    0.004    0.026    0.005
1743.095   -0.013    0.005   -0.010    0.004
1748.469   -0.002    0.004    0.013    0.005
1753.827   -0.006    0.004   -0.015    0.004
1759.169   -0.005    0.004   -0.018    0.005
1764.495    0.029    0.004   -0.009    0.004
1769.804   -0.003    0.004   -0.014    0.004
1775.098    0.023    0.004    0.003    0.004
1780.376    0.012    0.003    0.004    0.005
1785.638    0.005    0.003    0.008    0.005
1790.885   -0.008    0.004   -0.007    0.005
1796.116   -0.013    0.005    0.030    0.005
1801.333   -0.018    0.003    0.019    0.004
1806.534   -0.020    0.004    0.017    0.004
1811.720   -0.014    0.005   -0.013    0.004
1816.892   -0.001    0.003   -0.011    0.004
1822.049    0.003    0.004   -0.012    0.004
1827.191    0.029    0.004    0.007    0.004
1832.319    0.023    0.004    0.016    0.003
1837.432    0.006    0.003   -0.000    0.004
1842.532   -0.017    0.005   -0.010    0.004
1847.617    0.008    0.003   -0.017    0.004
1852.688    0.000    0.003    0.002    0.003
1857.746    0.002    0.004    0.025    0.004
1862.790   -0.006    0.005   -0.023    0.004
1867.820   -0.003    0.003   -0.019    0.004
1872.836    0.000    0.003    0.003    0.004
1877.840   -0.011    0.004    0.003    0.004
1882.829    0.004    0.003   -0.001    0.003
1887.806   -0.007    0.004   -0.013    0.003
1892.770    0.002    0.003   -0.020    0.003
1897.721   -0.008    0.003   -0.004    0.002
1902.658   -0.019    0.003   -0.014    0.003
1907.583    0.006    0.003    0.016    0.003
1912.496    0.001    0.002   -0.018    0.003
1917.395    0.010    0.003    0.009    0.002
1922.283   -0.007    0.003   -0.014    0.002
