   W                 M4-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.013    0.055    0.046    0.075
1493.809   -0.156    0.066    0.060    0.055
1500.077    0.053    0.051    0.031    0.051
1506.319    0.129    0.051    0.015    0.043
1512.535    0.462    0.051   -0.145    0.051
1518.726    0.118    0.050    0.284    0.053
1524.891    0.123    0.059    0.233    0.066
1531.032    0.057    0.047    0.123    0.048
1537.148   -0.140    0.051   -0.051    0.034
1543.240   -0.009    0.048   -0.009    0.047
1549.308    0.037    0.049    0.015    0.035
1555.352    0.175    0.044   -0.202    0.040
1561.373    0.141    0.041   -0.195    0.042
1567.371   -0.042    0.034    0.062    0.031
1573.346    0.063    0.032   -0.122    0.038
1579.298    0.087    0.036    0.084    0.038
1585.228   -0.123    0.027   -0.015    0.023
1591.136   -0.102    0.038    0.089    0.033
1597.022   -0.031    0.030    0.007    0.026
1602.886   -0.046    0.030   -0.146    0.031
1608.729    0.087    0.024    0.012    0.029
1614.551   -0.019    0.024    0.094    0.021
1620.352   -0.002    0.018   -0.048    0.024
1626.132    0.013    0.019   -0.040    0.016
1631.892    0.057    0.017   -0.137    0.023
1637.631    0.050    0.021   -0.033    0.013
1643.351   -0.022    0.011   -0.007    0.013
1649.050    0.083    0.016   -0.033    0.012
1654.730    0.086    0.011   -0.006    0.017
1660.391   -0.015    0.014   -0.002    0.009
1666.032    0.002    0.008   -0.062    0.008
1671.655   -0.021    0.007   -0.042    0.010
1677.258    0.017    0.012   -0.033    0.009
1682.843    0.099    0.014   -0.002    0.013
1688.409   -0.040    0.010   -0.025    0.008
1693.957    0.076    0.015    0.006    0.011
1699.487    0.051    0.013   -0.023    0.011
1704.999    0.044    0.016   -0.022    0.011
1710.493    0.008    0.009    0.066    0.009
1715.970    0.096    0.013   -0.019    0.011
1721.429   -0.030    0.010    0.041    0.011
1726.871    0.027    0.011    0.019    0.009
1732.296   -0.019    0.011    0.012    0.009
1737.704   -0.013    0.010   -0.056    0.008
1743.095   -0.005    0.009    0.024    0.009
1748.469    0.046    0.011    0.006    0.010
1753.827    0.051    0.010    0.051    0.010
1759.169   -0.010    0.008   -0.024    0.008
1764.495   -0.009    0.008    0.004    0.011
1769.804    0.011    0.008    0.004    0.011
1775.098   -0.002    0.009    0.033    0.012
1780.376    0.035    0.009    0.017    0.009
1785.638    0.079    0.012    0.025    0.010
1790.885    0.051    0.011   -0.015    0.011
1796.116    0.043    0.012   -0.010    0.008
1801.333    0.104    0.011    0.002    0.009
1806.534   -0.031    0.008   -0.020    0.008
1811.720   -0.019    0.007   -0.029    0.009
1816.892   -0.007    0.006    0.028    0.009
1822.049   -0.002    0.008   -0.065    0.008
1827.191    0.039    0.007    0.039    0.012
1832.319    0.033    0.011    0.018    0.009
1837.432    0.013    0.007    0.007    0.007
1842.532    0.015    0.010   -0.041    0.008
1847.617    0.027    0.009   -0.036    0.008
1852.688    0.045    0.009   -0.034    0.008
1857.746   -0.012    0.007    0.017    0.009
1862.790   -0.028    0.010   -0.037    0.007
1867.820    0.000    0.009   -0.010    0.007
1872.836   -0.009    0.009   -0.022    0.008
1877.840    0.027    0.008   -0.037    0.009
1882.829   -0.007    0.007   -0.020    0.009
1887.806    0.027    0.008   -0.046    0.007
1892.770    0.006    0.007   -0.046    0.005
1897.721   -0.019    0.010   -0.021    0.006
1902.658   -0.009    0.006   -0.039    0.005
1907.583    0.041    0.006    0.017    0.006
1912.496   -0.025    0.006   -0.006    0.006
1917.395    0.026    0.008   -0.022    0.005
1922.283   -0.014    0.006   -0.047    0.005
