   W                 E4-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.042    0.065    0.075    0.079
1493.809    0.092    0.061    0.037    0.059
1500.077    0.033    0.072   -0.131    0.063
1506.319   -0.113    0.075   -0.032    0.048
1512.535   -0.479    0.068    0.273    0.052
1518.726   -0.164    0.057   -0.276    0.052
1524.891   -0.042    0.066   -0.328    0.071
1531.032   -0.205    0.053    0.034    0.060
1537.148    0.153    0.048    0.079    0.038
1543.240   -0.028    0.048   -0.014    0.052
1549.308    0.043    0.059   -0.064    0.047
1555.352   -0.119    0.051    0.118    0.043
1561.373   -0.037    0.045   -0.003    0.041
1567.371   -0.009    0.037   -0.007    0.033
1573.346   -0.172    0.033    0.185    0.046
1579.298   -0.009    0.042   -0.111    0.049
1585.228    0.156    0.029    0.082    0.032
1591.136    0.186    0.038   -0.169    0.042
1597.022    0.053    0.029    0.017    0.027
1602.886    0.013    0.028    0.082    0.032
1608.729    0.009    0.024   -0.046    0.030
1614.551   -0.017    0.030   -0.092    0.023
1620.352    0.041    0.021    0.028    0.036
1626.132    0.074    0.027   -0.027    0.021
1631.892   -0.053    0.017    0.158    0.025
1637.631    0.062    0.027   -0.014    0.015
1643.351    0.004    0.012    0.016    0.016
1649.050   -0.129    0.019   -0.031    0.016
1654.730   -0.073    0.011   -0.035    0.013
1660.391    0.083    0.017   -0.021    0.012
1666.032   -0.079    0.014    0.085    0.009
1671.655    0.018    0.010    0.013    0.011
1677.258    0.002    0.018    0.011    0.011
1682.843    0.004    0.014   -0.009    0.014
1688.409    0.033    0.015    0.006    0.011
1693.957   -0.058    0.022    0.028    0.014
1699.487    0.007    0.015    0.047    0.014
1704.999   -0.040    0.015    0.028    0.013
1710.493   -0.073    0.011   -0.026    0.016
1715.970   -0.013    0.014    0.017    0.012
1721.429    0.009    0.016    0.019    0.012
1726.871   -0.081    0.012   -0.014    0.010
1732.296   -0.033    0.013    0.026    0.011
1737.704   -0.008    0.015    0.049    0.009
1743.095   -0.011    0.011   -0.019    0.008
1748.469   -0.037    0.011    0.006    0.009
1753.827   -0.018    0.016    0.003    0.008
1759.169   -0.052    0.010    0.005    0.008
1764.495   -0.000    0.010   -0.074    0.012
1769.804   -0.011    0.008   -0.024    0.009
1775.098   -0.002    0.012    0.005    0.012
1780.376   -0.087    0.010   -0.022    0.010
1785.638    0.071    0.015   -0.007    0.009
1790.885    0.025    0.015   -0.008    0.010
1796.116   -0.010    0.010   -0.002    0.007
1801.333    0.057    0.012   -0.032    0.010
1806.534    0.072    0.009   -0.048    0.008
1811.720   -0.002    0.010    0.053    0.011
1816.892    0.009    0.009   -0.007    0.008
1822.049    0.086    0.008    0.031    0.010
1827.191    0.023    0.010    0.077    0.011
1832.319    0.014    0.008   -0.017    0.010
1837.432    0.021    0.011    0.013    0.009
1842.532    0.018    0.009   -0.017    0.007
1847.617   -0.024    0.012    0.002    0.014
1852.688   -0.039    0.012    0.102    0.013
1857.746    0.089    0.009   -0.020    0.008
1862.790    0.022    0.010   -0.034    0.009
1867.820   -0.030    0.008    0.051    0.010
1872.836   -0.023    0.009    0.073    0.009
1877.840    0.015    0.007    0.025    0.011
1882.829    0.039    0.008    0.036    0.010
1887.806    0.037    0.010   -0.048    0.008
1892.770   -0.016    0.008   -0.034    0.009
1897.721    0.034    0.009   -0.041    0.008
1902.658    0.025    0.006   -0.050    0.008
1907.583   -0.015    0.006   -0.002    0.007
1912.496   -0.006    0.008   -0.032    0.008
1917.395    0.007    0.007   -0.037    0.006
1922.283    0.018    0.007    0.001    0.006
