   W                 E2+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -1.106    0.161    0.170    0.137
1493.809   -0.407    0.117   -0.613    0.098
1500.077    0.074    0.324   -0.048    0.326
1506.319    0.316    0.094   -0.098    0.096
1512.535   -0.182    0.101    0.182    0.094
1518.726    0.145    0.120   -0.557    0.100
1524.891   -0.204    0.078    0.055    0.056
1531.032   -0.309    0.136    0.131    0.068
1537.148    0.680    0.795    0.052    1.231
1543.240   -0.158    1.344   -0.643    0.917
1549.308   -0.033    0.097    0.214    0.052
1555.352    0.195    0.156    0.093    0.186
1561.373    0.108    0.089   -0.374    0.093
1567.371    0.044    0.657    0.409    0.340
1573.346   -0.410    0.076   -0.146    0.057
1579.298    0.500    0.045    0.133    0.058
1585.228   -0.101    0.059   -0.499    0.058
1591.136    0.065    0.063    0.160    0.051
1597.022   -0.405    0.054   -0.323    0.050
1602.886   -0.121    0.044    0.023    0.047
1608.729   -0.244    0.214   -0.043    0.341
1614.551   -0.301    0.054   -0.056    0.055
1620.352   -0.083    0.046   -0.060    0.047
1626.132    0.003    0.039   -0.049    0.040
1631.892   -0.061    0.027   -0.108    0.034
1637.631    0.047    0.113    0.093    0.075
1643.351   -0.081    0.025    0.057    0.024
1649.050   -0.220    0.023   -0.177    0.025
1654.730   -0.122    0.025   -0.212    0.017
1660.391    0.053    0.018   -0.065    0.020
1666.032   -0.117    0.018    0.099    0.019
1671.655   -0.064    0.023    0.207    0.016
1677.258   -0.068    0.021    0.053    0.021
1682.843    0.164    0.026    0.040    0.029
1688.409   -0.057    0.016   -0.123    0.017
1693.957   -0.004    0.027    0.117    0.026
1699.487    0.011    0.022    0.050    0.035
1704.999    0.031    0.021    0.093    0.024
1710.493    0.106    0.021    0.005    0.016
1715.970    0.224    0.120    0.076    0.339
1721.429    0.052    0.394    0.287    0.301
1726.871    0.174    0.092    0.002    0.177
1732.296    0.219    0.020    0.005    0.021
1737.704    0.106    0.024   -0.128    0.013
1743.095   -0.018    0.018   -0.082    0.018
1748.469   -0.110    0.015    0.049    0.025
1753.827   -0.006    0.105    0.049    0.117
1759.169    0.055    0.018    0.043    0.017
1764.495    0.170    0.016   -0.023    0.015
1769.804   -0.082    0.015    0.032    0.019
1775.098   -0.174    0.019    0.193    0.022
1780.376    0.030    0.127    0.001    0.239
1785.638   -0.009    0.175   -0.026    0.156
1790.885    0.069    0.024    0.024    0.021
1796.116    0.077    0.012    0.029    0.018
1801.333   -0.044    0.161    0.128    0.065
1806.534   -0.060    0.017    0.016    0.012
1811.720   -0.043    0.100   -0.126    0.073
1816.892   -0.010    0.015    0.030    0.014
1822.049    0.032    0.095    0.078    0.105
1827.191    0.104    0.054    0.035    0.099
1832.319    0.034    0.103    0.055    0.085
1837.432    0.019    0.081    0.021    0.041
1842.532    0.081    0.066    0.019    0.096
1847.617   -0.043    0.071    0.010    0.097
1852.688    0.031    0.020   -0.131    0.022
1857.746   -0.065    0.049    0.013    0.064
1862.790    0.005    0.105    0.016    0.109
1867.820   -0.019    0.014   -0.084    0.016
1872.836   -0.024    0.016    0.072    0.013
1877.840    0.091    0.108   -0.119    0.160
1882.829    0.004    0.015    0.003    0.007
1887.806    0.004    0.010   -0.051    0.013
1892.770    0.070    0.013   -0.042    0.013
1897.721    0.065    0.131   -0.015    0.071
1902.658   -0.026    0.013   -0.052    0.008
1907.583   -0.070    0.012   -0.117    0.011
1912.496    0.108    0.011   -0.022    0.010
1917.395    0.156    0.044    0.066    0.103
1922.283    0.000    0.009   -0.019    0.010
