   W                 M5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.010    0.028   -0.172    0.028
1493.809   -0.083    0.022    0.003    0.022
1500.077   -0.025    0.113    0.062    0.093
1506.319   -0.003    0.016   -0.010    0.016
1512.535    0.042    0.026   -0.031    0.024
1518.726    0.120    0.032   -0.104    0.026
1524.891   -0.037    0.017   -0.074    0.023
1531.032    0.022    0.028   -0.044    0.017
1537.148   -0.072    0.077   -0.037    0.131
1543.240   -0.010    0.162    0.083    0.096
1549.308   -0.083    0.018   -0.016    0.015
1555.352    0.016    0.026    0.012    0.031
1561.373    0.034    0.016    0.117    0.022
1567.371    0.018    0.027    0.003    0.065
1573.346   -0.058    0.018   -0.070    0.017
1579.298    0.117    0.017    0.061    0.013
1585.228    0.033    0.014   -0.017    0.014
1591.136   -0.006    0.013   -0.011    0.011
1597.022    0.041    0.012   -0.024    0.009
1602.886   -0.001    0.010   -0.022    0.012
1608.729    0.034    0.048    0.034    0.042
1614.551    0.017    0.008    0.014    0.008
1620.352    0.040    0.011   -0.017    0.011
1626.132    0.029    0.008    0.019    0.010
1631.892   -0.017    0.005    0.002    0.008
1637.631    0.001    0.050    0.046    0.013
1643.351   -0.028    0.007   -0.003    0.004
1649.050   -0.032    0.006    0.008    0.005
1654.730   -0.030    0.005   -0.005    0.004
1660.391    0.017    0.005    0.000    0.004
1666.032    0.007    0.005    0.028    0.005
1671.655   -0.002    0.004    0.002    0.004
1677.258    0.036    0.006   -0.010    0.005
1682.843    0.016    0.004   -0.002    0.005
1688.409   -0.021    0.004   -0.017    0.004
1693.957    0.016    0.006    0.031    0.007
1699.487    0.003    0.005    0.026    0.007
1704.999    0.011    0.006   -0.004    0.005
1710.493    0.032    0.005    0.024    0.005
1715.970    0.018    0.048    0.038    0.024
1721.429    0.029    0.022   -0.015    0.041
1726.871    0.030    0.012   -0.007    0.031
1732.296   -0.010    0.005   -0.028    0.005
1737.704    0.005    0.004   -0.032    0.005
1743.095   -0.012    0.004   -0.019    0.005
1748.469   -0.000    0.003    0.021    0.005
1753.827    0.024    0.017   -0.009    0.030
1759.169   -0.014    0.004   -0.011    0.005
1764.495   -0.019    0.005    0.007    0.004
1769.804   -0.006    0.004   -0.001    0.005
1775.098   -0.016    0.004    0.009    0.005
1780.376    0.005    0.026   -0.021    0.013
1785.638    0.019    0.016    0.001    0.017
1790.885   -0.010    0.005   -0.007    0.005
1796.116    0.014    0.003    0.017    0.004
1801.333    0.017    0.013   -0.010    0.022
1806.534    0.001    0.003   -0.009    0.004
1811.720    0.004    0.017   -0.020    0.009
1816.892    0.010    0.003    0.007    0.003
1822.049    0.008    0.031   -0.036    0.020
1827.191    0.007    0.037   -0.039    0.014
1832.319    0.006    0.030   -0.025    0.012
1837.432    0.003    0.013    0.002    0.011
1842.532    0.023    0.018    0.005    0.026
1847.617    0.010    0.009    0.000    0.014
1852.688   -0.015    0.004   -0.011    0.004
1857.746   -0.014    0.005   -0.003    0.013
1862.790    0.008    0.013   -0.012    0.019
1867.820   -0.000    0.002   -0.008    0.003
1872.836   -0.003    0.004    0.026    0.004
1877.840   -0.026    0.020   -0.022    0.021
1882.829    0.021    0.003    0.007    0.003
1887.806   -0.000    0.003   -0.012    0.003
1892.770    0.012    0.003   -0.015    0.003
1897.721    0.005    0.022   -0.007    0.008
1902.658   -0.012    0.002   -0.014    0.002
1907.583    0.003    0.002    0.008    0.003
1912.496    0.018    0.003   -0.020    0.002
1917.395   -0.001    0.015   -0.023    0.005
1922.283    0.010    0.002   -0.011    0.002
