   W                 E5+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.067    0.025   -0.102    0.025
1493.809   -0.026    0.018   -0.004    0.024
1500.077    0.025    0.080   -0.021    0.062
1506.319    0.068    0.015    0.011    0.016
1512.535    0.079    0.027   -0.058    0.023
1518.726    0.128    0.029   -0.086    0.026
1524.891   -0.040    0.014   -0.042    0.022
1531.032   -0.043    0.021   -0.035    0.017
1537.148   -0.002    0.034   -0.006    0.036
1543.240    0.026    0.152    0.078    0.108
1549.308   -0.086    0.017    0.008    0.014
1555.352   -0.037    0.025    0.018    0.045
1561.373    0.041    0.014    0.090    0.020
1567.371   -0.025    0.024    0.003    0.062
1573.346   -0.058    0.016   -0.061    0.015
1579.298   -0.005    0.011    0.017    0.010
1585.228    0.071    0.014    0.013    0.012
1591.136   -0.047    0.016   -0.034    0.010
1597.022    0.059    0.012    0.018    0.011
1602.886   -0.011    0.010   -0.023    0.010
1608.729    0.041    0.046    0.035    0.049
1614.551    0.002    0.009    0.035    0.009
1620.352    0.015    0.008   -0.027    0.008
1626.132    0.024    0.008   -0.000    0.008
1631.892    0.002    0.005   -0.004    0.006
1637.631   -0.003    0.008   -0.002    0.011
1643.351   -0.020    0.005    0.001    0.004
1649.050   -0.016    0.004    0.014    0.004
1654.730   -0.008    0.004    0.008    0.004
1660.391    0.012    0.004   -0.011    0.004
1666.032    0.014    0.003   -0.006    0.003
1671.655    0.024    0.005    0.017    0.004
1677.258   -0.016    0.004   -0.004    0.004
1682.843   -0.004    0.004    0.002    0.004
1688.409   -0.008    0.003    0.008    0.003
1693.957   -0.000    0.004   -0.008    0.004
1699.487    0.006    0.004   -0.015    0.004
1704.999    0.018    0.004    0.002    0.005
1710.493    0.024    0.003    0.011    0.003
1715.970    0.014    0.019    0.013    0.020
1721.429   -0.004    0.010   -0.001    0.017
1726.871    0.000    0.021    0.020    0.007
1732.296    0.001    0.005   -0.008    0.004
1737.704   -0.007    0.004   -0.010    0.003
1743.095    0.013    0.003    0.015    0.004
1748.469    0.004    0.002    0.005    0.003
1753.827   -0.015    0.017    0.001    0.021
1759.169   -0.006    0.003    0.022    0.004
1764.495   -0.011    0.003    0.003    0.002
1769.804    0.015    0.003   -0.014    0.004
1775.098    0.015    0.003   -0.004    0.004
1780.376    0.010    0.011   -0.008    0.031
1785.638   -0.012    0.007    0.000    0.019
1790.885    0.003    0.003   -0.002    0.002
1796.116   -0.006    0.003    0.012    0.003
1801.333   -0.010    0.020   -0.016    0.013
1806.534   -0.004    0.003   -0.018    0.003
1811.720    0.012    0.013    0.017    0.010
1816.892    0.009    0.002    0.003    0.002
1822.049    0.017    0.009   -0.007    0.017
1827.191   -0.017    0.028   -0.030    0.017
1832.319    0.010    0.019   -0.013    0.013
1837.432    0.002    0.006    0.004    0.008
1842.532    0.007    0.010    0.008    0.008
1847.617    0.009    0.016   -0.014    0.010
1852.688    0.002    0.003    0.016    0.003
1857.746   -0.001    0.007    0.006    0.005
1862.790    0.008    0.011   -0.009    0.011
1867.820    0.013    0.003   -0.001    0.002
1872.836    0.013    0.002   -0.006    0.002
1877.840    0.003    0.013    0.014    0.015
1882.829    0.001    0.002   -0.008    0.002
1887.806    0.005    0.002   -0.010    0.003
1892.770    0.019    0.003    0.013    0.002
1897.721    0.007    0.015   -0.009    0.007
1902.658   -0.006    0.002   -0.010    0.002
1907.583    0.013    0.002   -0.014    0.002
1912.496   -0.006    0.002   -0.000    0.002
1917.395   -0.013    0.008    0.011    0.009
1922.283   -0.000    0.001   -0.004    0.002
