   W                 M5-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.026    0.023   -0.083    0.021
1493.809   -0.105    0.039    0.032    0.026
1500.077    0.121    0.089   -0.060    0.171
1506.319    0.030    0.035   -0.108    0.031
1512.535    0.116    0.035   -0.124    0.033
1518.726   -0.039    0.028    0.014    0.021
1524.891   -0.322    0.048    0.179    0.034
1531.032   -0.085    0.035   -0.058    0.022
1537.148   -0.066    0.089   -0.046    0.141
1543.240   -0.313    0.098    0.036    0.615
1549.308   -0.015    0.022    0.073    0.020
1555.352   -0.088    0.080    0.065    0.079
1561.373   -0.130    0.025    0.053    0.019
1567.371   -0.056    0.062   -0.008    0.097
1573.346    0.038    0.025   -0.096    0.018
1579.298   -0.045    0.013   -0.008    0.013
1585.228    0.060    0.013   -0.008    0.013
1591.136   -0.052    0.019   -0.050    0.016
1597.022    0.049    0.012   -0.026    0.019
1602.886   -0.020    0.018   -0.073    0.015
1608.729    0.001    0.086    0.074    0.023
1614.551    0.050    0.015    0.027    0.014
1620.352   -0.021    0.011   -0.051    0.010
1626.132   -0.015    0.010   -0.042    0.013
1631.892   -0.023    0.009   -0.021    0.009
1637.631   -0.027    0.018    0.003    0.037
1643.351    0.045    0.008    0.003    0.009
1649.050    0.009    0.005    0.028    0.005
1654.730   -0.014    0.006   -0.021    0.005
1660.391    0.026    0.006   -0.031    0.007
1666.032   -0.002    0.005    0.004    0.004
1671.655   -0.011    0.004   -0.019    0.004
1677.258   -0.041    0.006    0.008    0.006
1682.843    0.033    0.006    0.024    0.006
1688.409    0.005    0.006   -0.007    0.007
1693.957    0.011    0.006    0.010    0.005
1699.487    0.008    0.005   -0.025    0.006
1704.999    0.034    0.006   -0.015    0.004
1710.493    0.002    0.006    0.034    0.007
1715.970   -0.005    0.009    0.001    0.011
1721.429    0.008    0.024    0.015    0.019
1726.871   -0.025    0.024    0.021    0.027
1732.296    0.016    0.005   -0.004    0.005
1737.704   -0.009    0.005    0.021    0.005
1743.095    0.008    0.004    0.017    0.005
1748.469    0.015    0.005   -0.023    0.004
1753.827   -0.027    0.034    0.023    0.037
1759.169   -0.004    0.004    0.044    0.005
1764.495   -0.019    0.004    0.003    0.004
1769.804   -0.007    0.004   -0.017    0.005
1775.098    0.004    0.005    0.034    0.006
1780.376   -0.016    0.019   -0.013    0.025
1785.638   -0.002    0.017   -0.015    0.020
1790.885   -0.005    0.004   -0.015    0.006
1796.116    0.014    0.005   -0.017    0.006
1801.333    0.012    0.014    0.007    0.017
1806.534   -0.006    0.004   -0.034    0.005
1811.720    0.003    0.014    0.013    0.011
1816.892    0.002    0.005   -0.016    0.007
1822.049    0.008    0.017    0.014    0.014
1827.191   -0.019    0.019   -0.019    0.020
1832.319    0.001    0.022    0.017    0.009
1837.432    0.004    0.021    0.028    0.013
1842.532   -0.011    0.011   -0.002    0.020
1847.617    0.028    0.013   -0.005    0.027
1852.688    0.003    0.004    0.018    0.006
1857.746    0.055    0.037    0.039    0.049
1862.790    0.023    0.024   -0.018    0.021
1867.820   -0.005    0.004   -0.010    0.004
1872.836    0.016    0.004   -0.023    0.004
1877.840    0.016    0.012    0.010    0.014
1882.829    0.007    0.004    0.013    0.004
1887.806   -0.003    0.004   -0.017    0.004
1892.770    0.030    0.004   -0.001    0.003
1897.721    0.006    0.012   -0.012    0.012
1902.658   -0.015    0.003   -0.014    0.004
1907.583   -0.001    0.003    0.021    0.005
1912.496   -0.006    0.003   -0.004    0.003
1917.395    0.010    0.007   -0.006    0.007
1922.283    0.007    0.002    0.012    0.003
