   W                 M3+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.205    0.076   -0.067    0.083
1493.809    0.186    0.069   -0.412    0.069
1500.077   -0.009    0.337   -0.206    0.152
1506.319   -0.270    0.053    0.004    0.069
1512.535    0.167    0.062   -0.098    0.056
1518.726   -0.141    0.073    0.134    0.072
1524.891    0.102    0.047   -0.006    0.049
1531.032   -0.191    0.071    0.102    0.046
1537.148    0.138    0.517   -0.248    0.371
1543.240   -0.038    0.673   -0.328    0.249
1549.308    0.015    0.048   -0.311    0.036
1555.352   -0.163    0.082   -0.064    0.179
1561.373   -0.155    0.046   -0.062    0.053
1567.371    0.121    0.250   -0.124    0.273
1573.346   -0.026    0.048    0.043    0.042
1579.298   -0.057    0.041   -0.249    0.037
1585.228   -0.175    0.042    0.057    0.033
1591.136    0.033    0.040   -0.074    0.033
1597.022   -0.113    0.032   -0.058    0.025
1602.886   -0.066    0.033    0.001    0.029
1608.729    0.025    0.100   -0.075    0.070
1614.551   -0.052    0.027    0.089    0.029
1620.352   -0.000    0.031    0.056    0.031
1626.132   -0.008    0.026    0.029    0.025
1631.892   -0.067    0.020    0.113    0.025
1637.631    0.019    0.028    0.011    0.032
1643.351   -0.033    0.020    0.014    0.016
1649.050   -0.105    0.019    0.097    0.013
1654.730    0.218    0.016   -0.065    0.015
1660.391   -0.114    0.017   -0.031    0.014
1666.032    0.161    0.013   -0.014    0.014
1671.655   -0.024    0.016   -0.002    0.011
1677.258   -0.005    0.016    0.076    0.015
1682.843   -0.065    0.014   -0.012    0.016
1688.409   -0.063    0.016   -0.022    0.014
1693.957   -0.007    0.012   -0.013    0.019
1699.487    0.067    0.017   -0.096    0.025
1704.999   -0.025    0.018   -0.116    0.019
1710.493    0.004    0.012   -0.023    0.012
1715.970   -0.051    0.216   -0.172    0.080
1721.429    0.045    0.099    0.071    0.144
1726.871   -0.046    0.067   -0.058    0.065
1732.296   -0.009    0.015    0.079    0.017
1737.704   -0.093    0.015    0.022    0.015
1743.095   -0.001    0.015   -0.003    0.015
1748.469    0.057    0.012    0.048    0.014
1753.827   -0.075    0.047    0.029    0.099
1759.169    0.056    0.011   -0.062    0.014
1764.495    0.010    0.016   -0.066    0.013
1769.804   -0.089    0.015    0.133    0.012
1775.098    0.008    0.015   -0.095    0.016
1780.376   -0.020    0.133    0.045    0.149
1785.638   -0.018    0.067    0.001    0.049
1790.885    0.065    0.013   -0.006    0.018
1796.116   -0.014    0.012   -0.083    0.011
1801.333    0.049    0.052   -0.036    0.064
1806.534    0.039    0.013    0.044    0.012
1811.720   -0.010    0.040    0.016    0.067
1816.892   -0.020    0.011   -0.066    0.012
1822.049    0.058    0.117    0.116    0.071
1827.191   -0.055    0.047    0.005    0.065
1832.319    0.085    0.069    0.032    0.118
1837.432    0.065    0.031   -0.009    0.059
1842.532   -0.027    0.047    0.013    0.072
1847.617    0.094    0.047   -0.017    0.100
1852.688    0.042    0.013    0.041    0.015
1857.746    0.038    0.020   -0.002    0.040
1862.790    0.050    0.085    0.084    0.063
1867.820    0.043    0.010    0.010    0.011
1872.836    0.064    0.011   -0.130    0.012
1877.840    0.125    0.075    0.053    0.100
1882.829   -0.093    0.010   -0.033    0.010
1887.806    0.069    0.011    0.093    0.013
1892.770    0.018    0.009    0.149    0.008
1897.721    0.015    0.155    0.027    0.075
1902.658    0.124    0.009   -0.042    0.011
1907.583    0.017    0.007    0.035    0.009
1912.496    0.010    0.007    0.002    0.010
1917.395    0.047    0.057    0.091    0.033
1922.283    0.091    0.006    0.099    0.008
