   W                 E4+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.134    0.042    0.187    0.040
1493.809    0.071    0.028    0.152    0.042
1500.077    0.102    0.142    0.061    0.146
1506.319    0.056    0.026    0.170    0.031
1512.535   -0.071    0.041    0.008    0.032
1518.726   -0.066    0.040   -0.060    0.035
1524.891    0.083    0.027    0.194    0.029
1531.032   -0.045    0.032    0.038    0.023
1537.148   -0.019    0.117   -0.052    0.072
1543.240   -0.028    0.093   -0.054    0.228
1549.308    0.136    0.032    0.043    0.022
1555.352   -0.060    0.051    0.054    0.076
1561.373   -0.066    0.026   -0.091    0.030
1567.371   -0.016    0.078    0.048    0.069
1573.346    0.039    0.026    0.123    0.023
1579.298   -0.258    0.023   -0.065    0.019
1585.228    0.006    0.023   -0.054    0.020
1591.136    0.016    0.027   -0.004    0.017
1597.022    0.084    0.019    0.060    0.016
1602.886    0.017    0.017    0.039    0.015
1608.729   -0.052    0.045    0.004    0.065
1614.551    0.014    0.017    0.059    0.016
1620.352   -0.003    0.015   -0.031    0.015
1626.132    0.024    0.015   -0.016    0.012
1631.892    0.007    0.009   -0.029    0.009
1637.631   -0.002    0.011   -0.002    0.018
1643.351    0.020    0.009   -0.007    0.007
1649.050    0.010    0.006   -0.039    0.007
1654.730    0.054    0.007    0.052    0.006
1660.391   -0.012    0.006    0.004    0.005
1666.032   -0.018    0.006   -0.017    0.006
1671.655    0.019    0.007   -0.028    0.007
1677.258    0.007    0.008    0.006    0.006
1682.843   -0.012    0.007   -0.020    0.007
1688.409    0.007    0.006   -0.003    0.006
1693.957    0.001    0.008   -0.003    0.007
1699.487   -0.001    0.006   -0.026    0.008
1704.999   -0.014    0.006   -0.045    0.007
1710.493   -0.048    0.006    0.013    0.005
1715.970   -0.026    0.034   -0.023    0.039
1721.429    0.017    0.034   -0.021    0.040
1726.871   -0.011    0.015    0.001    0.017
1732.296   -0.011    0.007    0.038    0.006
1737.704    0.035    0.006    0.027    0.007
1743.095   -0.008    0.005   -0.020    0.006
1748.469   -0.004    0.004    0.006    0.005
1753.827   -0.025    0.039   -0.029    0.045
1759.169   -0.001    0.006   -0.015    0.007
1764.495   -0.007    0.005   -0.015    0.004
1769.804    0.007    0.005    0.002    0.007
1775.098   -0.022    0.007   -0.012    0.007
1780.376   -0.007    0.032   -0.009    0.061
1785.638    0.008    0.034   -0.032    0.045
1790.885    0.011    0.006   -0.004    0.005
1796.116   -0.029    0.004   -0.011    0.005
1801.333    0.019    0.028   -0.020    0.024
1806.534    0.041    0.005    0.006    0.005
1811.720    0.004    0.011   -0.007    0.014
1816.892   -0.012    0.004    0.005    0.004
1822.049    0.037    0.025    0.014    0.053
1827.191    0.011    0.009   -0.008    0.016
1832.319    0.034    0.017   -0.005    0.044
1837.432    0.002    0.012    0.007    0.010
1842.532   -0.014    0.022    0.019    0.016
1847.617    0.003    0.020    0.016    0.019
1852.688    0.004    0.004   -0.017    0.006
1857.746    0.006    0.013   -0.009    0.012
1862.790    0.014    0.015   -0.011    0.022
1867.820    0.004    0.004   -0.021    0.004
1872.836    0.009    0.004    0.001    0.003
1877.840   -0.004    0.018   -0.013    0.033
1882.829   -0.005    0.003    0.006    0.003
1887.806    0.025    0.003    0.032    0.005
1892.770   -0.016    0.003   -0.015    0.003
1897.721    0.008    0.025    0.019    0.017
1902.658    0.034    0.004   -0.007    0.003
1907.583   -0.009    0.003    0.005    0.003
1912.496    0.004    0.003    0.002    0.003
1917.395   -0.003    0.021   -0.034    0.012
1922.283   -0.006    0.003   -0.010    0.003
