   W                 E3-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.452    0.114    0.060    0.129
1493.809   -0.412    0.133    0.410    0.121
1500.077   -0.170    0.458    0.183    0.342
1506.319    0.499    0.129   -0.176    0.134
1512.535   -0.117    0.131    0.138    0.127
1518.726    0.128    0.112   -0.014    0.088
1524.891   -0.454    0.134    0.375    0.110
1531.032    0.199    0.169   -0.046    0.091
1537.148   -0.096    1.190    0.566    0.491
1543.240    0.061    0.568   -0.130    0.285
1549.308    0.026    0.106    0.529    0.071
1555.352    0.221    0.467   -0.059    0.231
1561.373    0.363    0.090    0.037    0.065
1567.371   -0.256    1.040   -0.261    0.494
1573.346    0.549    0.100   -0.178    0.065
1579.298    0.070    0.074   -0.308    0.065
1585.228    0.051    0.066   -0.129    0.039
1591.136   -0.133    0.082    0.025    0.066
1597.022    0.372    0.052    0.168    0.064
1602.886    0.126    0.071    0.011    0.067
1608.729   -0.052    0.275    0.162    0.130
1614.551    0.319    0.057    0.022    0.051
1620.352   -0.161    0.063   -0.162    0.042
1626.132    0.034    0.053   -0.045    0.048
1631.892   -0.003    0.047   -0.297    0.047
1637.631    0.015    0.068    0.039    0.072
1643.351    0.094    0.035   -0.224    0.041
1649.050   -0.310    0.024    0.005    0.025
1654.730   -0.183    0.032   -0.016    0.026
1660.391    0.213    0.030    0.032    0.027
1666.032   -0.155    0.039    0.292    0.031
1671.655   -0.058    0.031    0.257    0.031
1677.258   -0.123    0.032    0.084    0.032
1682.843   -0.042    0.028    0.007    0.036
1688.409    0.066    0.030    0.150    0.032
1693.957   -0.094    0.039    0.061    0.033
1699.487   -0.294    0.038    0.110    0.040
1704.999    0.010    0.030    0.172    0.028
1710.493    0.000    0.029    0.067    0.028
1715.970    0.077    0.300    0.230    0.114
1721.429   -0.404    0.113   -0.063    0.578
1726.871   -0.009    0.103    0.085    0.073
1732.296   -0.047    0.021    0.109    0.031
1737.704   -0.045    0.021   -0.037    0.019
1743.095   -0.107    0.017    0.121    0.023
1748.469   -0.357    0.023    0.124    0.024
1753.827   -0.133    0.279    0.208    0.200
1759.169   -0.090    0.022    0.098    0.022
1764.495    0.042    0.022    0.421    0.025
1769.804   -0.032    0.020   -0.100    0.020
1775.098    0.071    0.024    0.192    0.032
1780.376   -0.023    0.159    0.102    0.311
1785.638   -0.232    0.134   -0.015    0.265
1790.885   -0.097    0.020    0.027    0.036
1796.116   -0.265    0.026    0.075    0.028
1801.333   -0.147    0.177   -0.132    0.188
1806.534   -0.193    0.026    0.348    0.023
1811.720   -0.117    0.098    0.078    0.126
1816.892   -0.257    0.026    0.335    0.029
1822.049   -0.028    0.134   -0.099    0.063
1827.191    0.029    0.067   -0.025    0.034
1832.319   -0.132    0.118   -0.079    0.178
1837.432   -0.137    0.099   -0.039    0.147
1842.532   -0.006    0.070    0.010    0.079
1847.617   -0.227    0.175   -0.181    0.228
1852.688   -0.089    0.022    0.098    0.021
1857.746   -0.139    0.135   -0.136    0.143
1862.790   -0.044    0.049    0.012    0.066
1867.820   -0.079    0.021    0.222    0.022
1872.836    0.095    0.021   -0.135    0.023
1877.840   -0.153    0.057    0.059    0.119
1882.829   -0.050    0.024    0.299    0.019
1887.806   -0.176    0.023    0.086    0.024
1892.770   -0.131    0.017   -0.030    0.019
1897.721   -0.032    0.215   -0.023    0.112
1902.658    0.040    0.015    0.126    0.021
1907.583   -0.039    0.013    0.010    0.020
1912.496   -0.036    0.014   -0.014    0.015
1917.395   -0.041    0.062    0.043    0.060
1922.283   -0.200    0.012   -0.117    0.013
