   W                 E4+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.013    0.011    0.000    0.000
1493.809    0.003    0.007    0.000    0.000
1500.077    0.000    0.009    0.000    0.000
1506.319    0.001    0.012    0.000    0.000
1512.535    0.000    0.001    0.000    0.000
1518.726    0.000    0.001    0.000    0.000
1524.891    0.015    0.027    0.000    0.000
1531.032    0.057    0.027    0.000    0.000
1537.148    0.052    0.035    0.000    0.000
1543.240    0.023    0.033    0.000    0.000
1549.308    0.051    0.024    0.000    0.000
1555.352    0.018    0.016    0.000    0.000
1561.373    0.000    0.001    0.000    0.000
1567.371    0.004    0.006    0.000    0.000
1573.346    0.017    0.011    0.000    0.000
1579.298    0.007    0.008    0.000    0.000
1585.228    0.001    0.011    0.000    0.000
1591.136    0.003    0.006    0.000    0.000
1597.022    0.000    0.000    0.000    0.000
1602.886    0.000    0.000    0.000    0.000
1608.729   -0.003    0.004    0.000    0.000
1614.551   -0.000    0.002    0.000    0.000
1620.352   -0.005    0.003    0.000    0.000
1626.132   -0.002    0.004    0.000    0.000
1631.892   -0.003    0.003    0.000    0.000
1637.631   -0.004    0.003    0.000    0.000
1643.351   -0.004    0.003    0.000    0.000
1649.050   -0.000    0.003    0.000    0.000
1654.730   -0.000    0.000    0.000    0.000
1660.391   -0.000    0.000    0.000    0.000
1666.032   -0.000    0.001    0.000    0.000
1671.655   -0.000    0.001    0.000    0.000
1677.258   -0.002    0.002    0.000    0.000
1682.843   -0.002    0.002    0.000    0.000
1688.409   -0.001    0.002    0.000    0.000
1693.957   -0.000    0.000    0.000    0.000
1699.487   -0.001    0.002    0.000    0.000
1704.999   -0.003    0.003    0.000    0.000
1710.493   -0.001    0.003    0.000    0.000
1715.970   -0.000    0.000    0.000    0.000
1721.429   -0.000    0.000    0.000    0.000
1726.871   -0.000    0.002    0.000    0.000
1732.296   -0.001    0.002    0.000    0.000
1737.704   -0.002    0.003    0.000    0.000
1743.095   -0.000    0.003    0.000    0.000
1748.469   -0.000    0.000    0.000    0.000
1753.827   -0.000    0.000    0.000    0.000
1759.169   -0.000    0.003    0.000    0.000
1764.495   -0.004    0.002    0.000    0.000
1769.804   -0.000    0.000    0.000    0.000
1775.098   -0.002    0.002    0.000    0.000
1780.376   -0.000    0.000    0.000    0.000
1785.638   -0.001    0.003    0.000    0.000
1790.885   -0.005    0.002    0.000    0.000
1796.116   -0.001    0.002    0.000    0.000
1801.333   -0.000    0.000    0.000    0.000
1806.534   -0.001    0.003    0.000    0.000
1811.720   -0.000    0.002    0.000    0.000
1816.892   -0.003    0.003    0.000    0.000
1822.049   -0.000    0.000    0.000    0.000
1827.191   -0.000    0.000    0.000    0.000
1832.319   -0.004    0.002    0.000    0.000
1837.432   -0.005    0.003    0.000    0.000
1842.532   -0.000    0.000    0.000    0.000
1847.617   -0.001    0.002    0.000    0.000
1852.688   -0.000    0.000    0.000    0.000
1857.746   -0.001    0.002    0.000    0.000
1862.790   -0.002    0.003    0.000    0.000
1867.820   -0.000    0.002    0.000    0.000
1872.836   -0.000    0.002    0.000    0.000
1877.840   -0.000    0.002    0.000    0.000
1882.829   -0.002    0.002    0.000    0.000
1887.806   -0.003    0.002    0.000    0.000
1892.770   -0.003    0.002    0.000    0.000
1897.721   -0.000    0.000    0.000    0.000
1902.658   -0.003    0.002    0.000    0.000
1907.583   -0.003    0.002    0.000    0.000
1912.496   -0.005    0.002    0.000    0.000
1917.395   -0.000    0.000    0.000    0.000
1922.283   -0.004    0.001    0.000    0.000
