   W                 E2+(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515   -0.018    0.020   -0.004    0.005
1493.809   -0.001    0.023   -0.000    0.003
1500.077   -0.000    0.005   -0.000    0.001
1506.319   -0.000    0.003   -0.000    0.000
1512.535   -0.025    0.078   -0.004    0.014
1518.726   -0.052    0.089   -0.010    0.017
1524.891   -0.044    0.085   -0.009    0.017
1531.032   -0.014    0.016   -0.003    0.004
1537.148   -0.019    0.067   -0.005    0.016
1543.240   -0.015    0.054   -0.004    0.015
1549.308   -0.134    0.056   -0.039    0.016
1555.352   -0.117    0.062   -0.037    0.020
1561.373   -0.004    0.046   -0.001    0.016
1567.371   -0.086    0.046   -0.033    0.018
1573.346   -0.000    0.030   -0.000    0.013
1579.298   -0.000    0.002   -0.000    0.001
1585.228   -0.031    0.032   -0.016    0.016
1591.136   -0.007    0.027   -0.004    0.015
1597.022   -0.016    0.031   -0.010    0.019
1602.886   -0.052    0.024   -0.036    0.017
1608.729   -0.040    0.021   -0.030    0.016
1614.551   -0.061    0.021   -0.053    0.018
1620.352   -0.013    0.019   -0.012    0.018
1626.132   -0.046    0.023   -0.051    0.026
1631.892   -0.055    0.010   -0.071    0.013
1637.631   -0.040    0.011   -0.060    0.016
1643.351   -0.039    0.012   -0.070    0.021
1649.050   -0.025    0.003   -0.053    0.008
1654.730   -0.027    0.003   -0.074    0.008
1660.391   -0.023    0.003   -0.081    0.010
1666.032   -0.015    0.001   -0.076    0.006
1671.655   -0.009    0.001   -0.077    0.006
1677.258   -0.003    0.000   -0.074    0.005
1682.843    0.002    0.000   -0.075    0.005
1688.409    0.006    0.000   -0.074    0.005
1693.957    0.012    0.001   -0.083    0.006
1699.487    0.014    0.001   -0.072    0.005
1704.999    0.016    0.001   -0.064    0.006
1710.493    0.023    0.002   -0.075    0.006
1715.970    0.021    0.002   -0.059    0.005
1721.429    0.026    0.002   -0.065    0.006
1726.871    0.026    0.003   -0.060    0.006
1732.296    0.026    0.002   -0.054    0.005
1737.704    0.033    0.003   -0.065    0.005
1743.095    0.028    0.004   -0.052    0.007
1748.469    0.031    0.003   -0.053    0.005
1753.827    0.035    0.003   -0.058    0.004
1759.169    0.030    0.005   -0.047    0.007
1764.495    0.029    0.004   -0.044    0.005
1769.804    0.033    0.004   -0.048    0.006
1775.098    0.035    0.003   -0.050    0.004
1780.376    0.033    0.003   -0.045    0.005
1785.638    0.030    0.004   -0.040    0.005
1790.885    0.026    0.003   -0.033    0.004
1796.116    0.035    0.003   -0.044    0.004
1801.333    0.033    0.003   -0.041    0.004
1806.534    0.037    0.003   -0.045    0.004
1811.720    0.031    0.003   -0.037    0.004
1816.892    0.027    0.003   -0.031    0.004
1822.049    0.030    0.003   -0.035    0.003
1827.191    0.031    0.003   -0.036    0.004
1832.319    0.021    0.004   -0.023    0.004
1837.432    0.027    0.004   -0.030    0.004
1842.532    0.028    0.003   -0.030    0.004
1847.617    0.032    0.003   -0.035    0.004
1852.688    0.023    0.003   -0.025    0.004
1857.746    0.029    0.003   -0.031    0.003
1862.790    0.027    0.005   -0.028    0.005
1867.820    0.035    0.003   -0.036    0.003
1872.836    0.029    0.003   -0.029    0.003
1877.840    0.029    0.003   -0.029    0.003
1882.829    0.029    0.003   -0.029    0.003
1887.806    0.031    0.003   -0.030    0.003
1892.770    0.029    0.003   -0.027    0.002
1897.721    0.028    0.002   -0.026    0.002
1902.658    0.027    0.002   -0.025    0.002
1907.583    0.032    0.002   -0.029    0.002
1912.496    0.036    0.002   -0.032    0.002
1917.395    0.032    0.002   -0.028    0.002
1922.283    0.031    0.002   -0.027    0.002
