   W                 M3-(peta)
 (MeV)      Re       DRe      Im       DIm
1487.515    0.022    0.016    0.000    0.000
1493.809    0.027    0.018    0.000    0.000
1500.077    0.007    0.021    0.000    0.000
1506.319    0.000    0.003    0.000    0.000
1512.535    0.027    0.041    0.003    0.004
1518.726    0.000    0.006    0.000    0.001
1524.891    0.000    0.001    0.000    0.000
1531.032    0.002    0.043    0.000    0.009
1537.148    0.027    0.037    0.005    0.007
1543.240    0.000    0.004    0.000    0.001
1549.308    0.000    0.010    0.000    0.002
1555.352    0.035    0.027    0.009    0.007
1561.373    0.000    0.002    0.000    0.001
1567.371    0.015    0.044    0.005    0.013
1573.346    0.007    0.028    0.002    0.009
1579.298    0.034    0.024    0.013    0.009
1585.228    0.002    0.106    0.001    0.043
1591.136    0.010    0.035    0.005    0.016
1597.022    0.020    0.039    0.010    0.019
1602.886    0.006    0.029    0.003    0.017
1608.729    0.000    0.001    0.000    0.001
1614.551    0.000    0.019    0.000    0.013
1620.352    0.007    0.019    0.005    0.016
1626.132    0.026    0.020    0.025    0.019
1631.892    0.015    0.014    0.016    0.015
1637.631    0.026    0.011    0.034    0.014
1643.351    0.009    0.011    0.014    0.017
1649.050    0.010    0.005    0.021    0.010
1654.730    0.014    0.003    0.037    0.009
1660.391    0.012    0.002    0.051    0.010
1666.032    0.005    0.001    0.041    0.007
1671.655    0.000    0.000    0.059    0.007
1677.258   -0.006    0.001    0.047    0.007
1682.843   -0.011    0.002    0.045    0.006
1688.409   -0.020    0.002    0.054    0.006
1693.957   -0.025    0.003    0.048    0.006
1699.487   -0.026    0.004    0.039    0.005
1704.999   -0.031    0.005    0.036    0.006
1710.493   -0.038    0.005    0.036    0.005
1715.970   -0.039    0.004    0.030    0.003
1721.429   -0.038    0.006    0.023    0.003
1726.871   -0.032    0.007    0.015    0.003
1732.296   -0.054    0.006    0.019    0.002
1737.704   -0.036    0.005    0.009    0.001
1743.095   -0.055    0.009    0.007    0.001
1748.469   -0.050    0.006    0.002    0.000
1753.827   -0.040    0.005   -0.003    0.000
1759.169   -0.053    0.010   -0.009    0.002
1764.495   -0.040    0.007   -0.010    0.002
1769.804   -0.040    0.008   -0.015    0.003
1775.098   -0.040    0.005   -0.019    0.002
1780.376   -0.038    0.005   -0.023    0.003
1785.638   -0.038    0.007   -0.027    0.005
1790.885   -0.042    0.006   -0.036    0.005
1796.116   -0.033    0.005   -0.034    0.005
1801.333   -0.027    0.004   -0.033    0.005
1806.534   -0.037    0.004   -0.053    0.006
1811.720   -0.028    0.003   -0.048    0.006
1816.892   -0.026    0.003   -0.052    0.006
1822.049   -0.026    0.002   -0.063    0.005
1827.191   -0.018    0.002   -0.054    0.005
1832.319   -0.013    0.001   -0.051    0.006
1837.432   -0.011    0.001   -0.059    0.006
1842.532   -0.007    0.001   -0.058    0.006
1847.617   -0.005    0.000   -0.072    0.005
1852.688   -0.001    0.000   -0.071    0.005
1857.746    0.004    0.000   -0.084    0.005
1862.790    0.007    0.001   -0.073    0.006
1867.820    0.012    0.001   -0.080    0.005
1872.836    0.015    0.001   -0.074    0.005
1877.840    0.021    0.001   -0.085    0.005
1882.829    0.024    0.001   -0.082    0.005
1887.806    0.029    0.002   -0.087    0.006
1892.770    0.034    0.002   -0.089    0.005
1897.721    0.035    0.002   -0.081    0.004
1902.658    0.040    0.002   -0.084    0.004
1907.583    0.044    0.002   -0.086    0.004
1912.496    0.048    0.002   -0.085    0.004
1917.395    0.053    0.003   -0.087    0.004
1922.283    0.050    0.002   -0.077    0.004
